true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,correct
2.0,2,-0.9985514,-1.0598003,13.58695,-0.7355713,-1.8114765,0.54303086,1
2.0,2,-0.99855125,-1.0598001,13.58695,-0.7355714,-1.8114765,0.543031,1
2.0,2,-0.9985514,-1.0597998,13.586948,-0.7355716,-1.8114763,0.54303086,1
2.0,2,-0.9985512,-1.0597999,13.58695,-0.7355713,-1.8114767,0.5430308,1
2.0,2,-1.0739686,-1.2757725,13.605606,-0.64084065,-1.5326332,0.48413545,1
2.0,2,-1.0739688,-1.2757725,13.605607,-0.6408406,-1.5326337,0.48413575,1
2.0,2,-1.0739683,-1.2757727,13.605606,-0.6408402,-1.5326343,0.4841357,1
2.0,2,-1.0739673,-1.2757733,13.605605,-0.64084023,-1.5326343,0.4841357,1
2.0,2,-1.0739692,-1.2757722,13.605607,-0.6408403,-1.5326334,0.48413563,1
2.0,2,-1.0739684,-1.2757723,13.605606,-0.6408402,-1.532634,0.48413563,1
1.0,1,-3.8325853,10.177667,-2.6799917,-2.593373,-3.1271832,-2.0253806,1
1.0,1,-3.8301733,10.179182,-2.681388,-2.5953143,-3.1246,-2.0307393,1
1.0,1,-3.8304327,10.179037,-2.6812606,-2.5951464,-3.1248844,-2.0301323,1
1.0,1,-3.8307943,10.178391,-2.6806402,-2.594673,-3.125306,-2.0292406,1
1.0,1,-3.8305812,10.178407,-2.6806161,-2.5947747,-3.1250436,-2.029764,1
1.0,1,-3.8308594,10.178381,-2.680624,-2.5945792,-3.125389,-2.029119,1
3.0,3,-2.581319,-1.8028725,2.7602086,11.459161,-2.1426072,-0.691165,1
3.0,3,-2.5813198,-1.8028718,2.760209,11.45916,-2.1426072,-0.69116396,1
3.0,3,-2.5813193,-1.802873,2.7602086,11.459161,-2.1426072,-0.6911643,1
3.0,3,-2.58132,-1.8028724,2.7602086,11.45916,-2.1426072,-0.6911641,1
3.0,3,-2.5813196,-1.8028723,2.760209,11.459161,-2.1426072,-0.69116396,1
3.0,3,-2.5813186,-1.8028718,2.7602088,11.459161,-2.142608,-0.6911647,1
2.0,2,-1.417896,-2.2287521,14.650779,1.8860543,-1.2163374,-0.057138443,1
2.0,2,-1.4178958,-2.2287526,14.650779,1.886054,-1.2163373,-0.057138704,1
2.0,2,-1.4178958,-2.2287521,14.65078,1.8860545,-1.2163376,-0.05713857,1
2.0,2,-1.4178956,-2.2287524,14.650779,1.8860543,-1.2163376,-0.057138644,1
2.0,2,-1.4178963,-2.2287524,14.650779,1.8860545,-1.2163374,-0.05713863,1
2.0,2,-1.417896,-2.2287521,14.650779,1.8860543,-1.2163377,-0.057138436,1
4.0,4,-3.3569822,-2.2369192,-4.6441503,-2.8285499,8.886481,-4.109919,1
4.0,4,-3.378608,-2.2152534,-4.641393,-2.8231363,8.887357,-4.117813,1
4.0,4,-3.3663654,-2.24213,-4.6338725,-2.8117244,8.888457,-4.103661,1
4.0,4,-3.3747523,-2.224936,-4.6383224,-2.818362,8.887763,-4.1124277,1
4.0,4,-3.3784618,-2.2194479,-4.6390476,-2.8193965,8.887864,-4.1150365,1
4.0,4,-3.388296,-2.195437,-4.6468134,-2.8304324,8.886173,-4.1274714,1
3.0,3,-2.0097783,-1.889171,-2.134806,12.061474,-0.9325721,-1.385312,1
3.0,3,-2.009778,-1.889171,-2.1348062,12.061475,-0.9325722,-1.3853117,1
3.0,3,-2.0097783,-1.889171,-2.1348062,12.061475,-0.93257207,-1.3853118,1
3.0,3,-2.0097783,-1.889171,-2.134806,12.061475,-0.93257236,-1.3853118,1
3.0,3,-2.0097783,-1.889171,-2.1348062,12.061476,-0.9325722,-1.385312,1
3.0,3,-2.0097783,-1.889171,-2.1348062,12.061475,-0.9325723,-1.3853117,1
1.0,1,-1.1870679,10.036129,-3.469434,-3.3686502,-4.08782,-2.5790107,1
1.0,1,-1.1894093,10.036537,-3.467876,-3.3684502,-4.0862837,-2.5794759,1
1.0,1,-1.1742272,10.033902,-3.482283,-3.372162,-4.0950184,-2.5739894,1
1.0,1,-1.1693435,10.033048,-3.486076,-3.3731906,-4.097569,-2.5729907,1
1.0,1,-1.20009,10.038373,-3.459844,-3.3662233,-4.0811634,-2.5811112,1
1.0,1,-1.1824799,10.035325,-3.4749825,-3.370368,-4.090552,-2.576313,1
3.0,3,-3.5976975,-0.47924018,-3.6742516,11.925409,-0.5907235,-1.5036787,1
3.0,3,-3.5976975,-0.47924048,-3.6742518,11.92541,-0.5907237,-1.5036789,1
3.0,3,-3.5976982,-0.47923946,-3.674252,11.925409,-0.5907236,-1.5036792,1
3.0,3,-3.597697,-0.47924036,-3.6742518,11.92541,-0.5907239,-1.5036789,1
3.0,3,-3.5976975,-0.4792412,-3.6742516,11.92541,-0.59072304,-1.5036787,1
3.0,3,-3.597697,-0.47924048,-3.6742518,11.92541,-0.59072363,-1.5036792,1
3.0,3,-1.5094308,-2.2516978,-1.8518404,11.956914,-1.1019655,-1.484138,1
3.0,3,-1.5094302,-2.251698,-1.8518398,11.956913,-1.1019658,-1.4841373,1
3.0,3,-1.509431,-2.251697,-1.8518406,11.956913,-1.1019658,-1.4841379,1
3.0,3,-1.5094304,-2.251698,-1.85184,11.956911,-1.1019658,-1.4841377,1
3.0,3,-1.5094306,-2.2516973,-1.8518406,11.956913,-1.1019657,-1.4841379,1
3.0,3,-1.5094304,-2.251698,-1.85184,11.956913,-1.1019655,-1.4841368,1
1.0,1,-3.6053643,9.841305,-3.1993155,-2.3091266,-3.0347216,-2.3933384,1
1.0,1,-3.6083446,9.8423395,-3.1994903,-2.3088613,-3.0335631,-2.3926246,1
1.0,1,-3.6095164,9.842963,-3.1996791,-2.308179,-3.0330148,-2.3930266,1
1.0,1,-3.6101625,9.843251,-3.1997545,-2.3079734,-3.0327454,-2.3930407,1
1.0,1,-3.609766,9.843077,-3.199711,-2.3081534,-3.0329158,-2.3929894,1
1.0,1,-3.6097069,9.843067,-3.1997163,-2.308201,-3.0329094,-2.3930218,1
2.0,2,-0.44342893,-2.507101,14.877507,1.0232,-1.2813522,-0.052759126,1
2.0,2,-0.44342875,-2.507101,14.877505,1.0232005,-1.2813524,-0.05275912,1
2.0,2,-0.44342804,-2.5071013,14.877506,1.0232002,-1.281352,-0.052759342,1
2.0,2,-0.44342828,-2.5071013,14.877506,1.0232003,-1.2813525,-0.052759103,1
2.0,2,-0.44342893,-2.507101,14.877506,1.0232008,-1.2813523,-0.052759178,1
2.0,2,-0.44342852,-2.5071008,14.877505,1.0231996,-1.2813522,-0.052759074,1
3.0,3,-3.2818208,2.0484123,-4.158832,10.102519,-2.379507,-1.5883896,1
3.0,3,-3.2818203,2.0484114,-4.158831,10.10252,-2.379507,-1.5883901,1
3.0,3,-3.2818208,2.048412,-4.1588316,10.10252,-2.3795073,-1.5883896,1
3.0,3,-3.281822,2.0484142,-4.158832,10.102519,-2.3795078,-1.5883899,1
3.0,3,-3.2818215,2.0484128,-4.158832,10.102519,-2.3795075,-1.5883888,1
3.0,3,-3.2818203,2.0484114,-4.1588306,10.10252,-2.3795073,-1.5883886,1
1.0,0,7.0778995,3.595768,-4.9227633,-5.9385743,-4.5629025,-1.5440587,0
1.0,0,7.0780206,3.595584,-4.9227242,-5.938523,-4.5628796,-1.5440451,0
1.0,0,7.078002,3.595606,-4.9227366,-5.9385376,-4.562881,-1.5440364,0
1.0,0,7.0779805,3.5956416,-4.922732,-5.9385347,-4.562892,-1.544045,0
1.0,0,7.078016,3.5955856,-4.922732,-5.938528,-4.562883,-1.5440291,0
1.0,0,7.078064,3.5955122,-4.922719,-5.938513,-4.562869,-1.5440251,0
5.0,5,-1.6040578,-3.2548819,-1.2354977,-1.9699414,-2.1532788,11.2317705,1
5.0,5,-1.6271617,-3.2410915,-1.2108746,-1.9841355,-2.1268973,11.235242,1
5.0,5,-1.6266505,-3.240386,-1.2080427,-1.9882436,-2.1270938,11.235952,1
5.0,5,-1.6255627,-3.2420034,-1.2115277,-1.9861522,-2.126501,11.236377,1
5.0,5,-1.6311673,-3.2408168,-1.2028648,-1.9960998,-2.1204994,11.238064,1
5.0,5,-1.6267362,-3.2418683,-1.2090973,-1.9882631,-2.1257508,11.236751,1
4.0,4,-1.2511696,-3.668903,-5.1642485,-3.7262497,7.7942705,-1.4810239,1
4.0,4,-1.368926,-3.665562,-5.130673,-3.7066324,7.900116,-1.458223,1
4.0,4,-1.3870918,-3.6705139,-5.1219516,-3.697046,7.918774,-1.4587221,1
4.0,4,-1.3755316,-3.668937,-5.126593,-3.7000394,7.9073777,-1.4615734,1
4.0,4,-1.3485075,-3.6678126,-5.135428,-3.7068238,7.8824954,-1.4654969,1
4.0,4,-1.3545194,-3.670294,-5.1322713,-3.704375,7.889427,-1.4635859,1
0.0,0,10.033703,-3.2863445,-1.4442499,1.0845803,-2.975709,-2.7388537,1
0.0,0,10.038738,-3.265855,-1.4525428,1.0673556,-2.9861796,-2.7449012,1
0.0,0,10.0366745,-3.2754915,-1.4465027,1.0777763,-2.9841132,-2.739836,1
0.0,0,10.036772,-3.2712615,-1.4489264,1.0774754,-2.9869215,-2.740783,1
0.0,0,10.037796,-3.26737,-1.45134,1.0724319,-2.9874651,-2.743009,1
0.0,0,10.0359335,-3.2807312,-1.444047,1.0799775,-2.9808025,-2.7387161,1
2.0,2,-2.6222985,-0.07223892,13.136351,-1.227169,-0.87482417,0.35944793,1
2.0,2,-2.6222985,-0.072238624,13.136351,-1.2271696,-0.8748241,0.35944793,1
2.0,2,-2.6222985,-0.07223864,13.136352,-1.2271694,-0.87482375,0.35944793,1
2.0,2,-2.622298,-0.07223855,13.136351,-1.2271689,-0.87482405,0.35944775,1
2.0,2,-2.6222985,-0.072238326,13.136351,-1.2271696,-0.87482387,0.35944763,1
2.0,2,-2.622298,-0.07223858,13.13635,-1.2271696,-0.87482387,0.35944775,1
0.0,0,10.470746,-4.389152,-2.2939045,-4.0582757,-0.35335365,-2.3417916,1
0.0,0,10.471017,-4.3910613,-2.2909796,-4.055626,-0.3547939,-2.3394032,1
0.0,0,10.47086,-4.39134,-2.2908263,-4.055713,-0.3545167,-2.3392532,1
0.0,0,10.47056,-4.390846,-2.2922812,-4.057242,-0.3532266,-2.3402863,1
0.0,0,10.470732,-4.391067,-2.2915592,-4.056451,-0.35391444,-2.3397803,1
0.0,0,10.470913,-4.3908024,-2.2915034,-4.0561757,-0.35438555,-2.3398392,1
4.0,4,-2.6867328,-2.2978787,-6.5094852,-3.6512275,8.044161,-1.8872555,1
4.0,4,-2.7904654,-2.2259848,-6.4893556,-3.6384904,8.070056,-1.9150885,1
4.0,4,-2.8216472,-2.235398,-6.471182,-3.6210124,8.085716,-1.9030194,1
4.0,4,-2.8131855,-2.254582,-6.4680204,-3.6165934,8.086369,-1.8909929,1
4.0,4,-2.810538,-2.2482567,-6.471704,-3.6206,8.083992,-1.8959496,1
4.0,4,-2.7937982,-2.2498987,-6.4781694,-3.6259189,8.07803,-1.9000448,1
2.0,2,-1.1055788,-2.0460415,15.044666,1.0504078,-1.1854776,0.014751067,1
2.0,2,-1.1055785,-2.046042,15.044666,1.0504078,-1.185477,0.014751097,1
2.0,2,-1.1055788,-2.0460417,15.044665,1.0504076,-1.1854771,0.01475112,1
2.0,2,-1.1055785,-2.0460417,15.044665,1.0504078,-1.1854771,0.014750963,1
2.0,2,-1.1055783,-2.046042,15.044665,1.0504079,-1.1854769,0.01475106,1
2.0,2,-1.1055785,-2.0460417,15.044665,1.0504082,-1.1854773,0.014750993,1
4.0,4,-1.7345583,-2.6103663,-5.4070725,-4.158299,8.41782,-3.9738307,1
4.0,4,-1.7345024,-2.6099212,-5.4073668,-4.158703,8.417644,-3.974001,1
4.0,4,-1.7345263,-2.610067,-5.4072814,-4.1585875,8.417706,-3.9739206,1
4.0,4,-1.7345192,-2.6100686,-5.407276,-4.1585865,8.417704,-3.9739273,1
4.0,4,-1.7345235,-2.6101117,-5.407249,-4.1585474,8.417722,-3.9739115,1
4.0,4,-1.7345129,-2.610005,-5.407318,-4.1586347,8.417677,-3.9739609,1
2.0,2,-3.6233644,-0.30058348,11.648146,1.1241986,-0.5749227,0.97817147,1
2.0,2,-3.623365,-0.3005832,11.648147,1.1241989,-0.57492286,0.9781709,1
2.0,2,-3.623364,-0.30058345,11.648146,1.1241983,-0.57492286,0.9781717,1
2.0,2,-3.623365,-0.3005831,11.648147,1.1241987,-0.5749227,0.978171,1
2.0,2,-3.6233637,-0.30058336,11.648146,1.1241982,-0.57492256,0.97817147,1
2.0,2,-3.6233647,-0.30058327,11.648146,1.1241982,-0.5749228,0.9781718,1
3.0,3,-2.1580033,-1.9229845,-2.247047,12.139657,-0.908546,-1.2066439,1
3.0,3,-2.1580036,-1.9229847,-2.2470472,12.139658,-0.9085456,-1.2066436,1
3.0,3,-2.1580038,-1.922984,-2.247047,12.139657,-0.90854573,-1.206644,1
3.0,3,-2.1580036,-1.9229842,-2.247047,12.139657,-0.9085457,-1.2066438,1
3.0,3,-2.1580036,-1.9229842,-2.2470472,12.139658,-0.9085459,-1.206644,1
3.0,3,-2.1580036,-1.9229842,-2.2470472,12.139657,-0.9085459,-1.2066438,1
0.0,0,10.87779,-3.222135,-1.8742499,-3.9254959,-2.4785192,-0.94139564,1
0.0,0,10.8777895,-3.222136,-1.8742498,-3.9254956,-2.4785185,-0.94139504,1
0.0,0,10.87779,-3.2221358,-1.8742498,-3.925496,-2.4785187,-0.9413954,1
0.0,0,10.8777895,-3.2221365,-1.8742498,-3.9254954,-2.478518,-0.9413959,1
0.0,0,10.8777895,-3.2221355,-1.87425,-3.9254954,-2.4785182,-0.9413961,1
0.0,0,10.87779,-3.2221355,-1.8742499,-3.9254956,-2.4785187,-0.94139624,1
2.0,2,-1.3349409,-2.2479808,14.771225,1.7887971,-1.2109834,-0.052183397,1
2.0,2,-1.3349409,-2.2479813,14.771225,1.7887973,-1.2109835,-0.052183427,1
2.0,2,-1.3349413,-2.2479808,14.771225,1.788797,-1.2109833,-0.052183487,1
2.0,2,-1.334941,-2.2479808,14.771227,1.7887975,-1.2109836,-0.052183606,1
2.0,2,-1.3349409,-2.2479808,14.771227,1.7887971,-1.2109833,-0.05218347,1
2.0,2,-1.3349409,-2.247981,14.771227,1.788797,-1.2109836,-0.052183524,1
2.0,2,-3.1187348,0.17566042,12.820594,-1.4332796,-0.33783007,0.10004911,1
2.0,2,-3.118735,0.17566068,12.820595,-1.4332794,-0.33783054,0.10004912,1
2.0,2,-3.1187346,0.17566049,12.820594,-1.4332794,-0.33783042,0.10004918,1
2.0,2,-3.1187346,0.17566033,12.820595,-1.4332792,-0.33783057,0.1000492,1
2.0,2,-3.1187348,0.17566054,12.820595,-1.4332794,-0.33783045,0.10004923,1
2.0,2,-3.1187348,0.17566061,12.820595,-1.4332794,-0.33783042,0.10004906,1
1.0,4,-5.0031013,-0.7790388,-3.7105167,-2.9562643,9.066349,-3.8346846,0
1.0,4,-5.001427,-0.7805729,-3.7091737,-2.956882,9.066895,-3.8343997,0
1.0,4,-4.999557,-0.7851641,-3.7082336,-2.9550238,9.0678215,-3.833269,0
1.0,4,-5.000256,-0.7839181,-3.7086422,-2.9552927,9.06751,-3.8335426,0
1.0,4,-5.0001802,-0.7844551,-3.708692,-2.954909,9.067599,-3.833407,0
1.0,4,-5.000565,-0.7833669,-3.7086508,-2.9554553,9.067395,-3.8336296,0
1.0,1,-1.5357816,10.088841,-3.3414204,-3.405335,-3.5834963,-3.0597186,1
1.0,1,-1.5511662,10.089114,-3.326991,-3.3973527,-3.5779123,-3.0607517,1
1.0,1,-1.539235,10.090179,-3.343397,-3.4043808,-3.5829587,-3.058027,1
1.0,1,-1.5553151,10.089781,-3.327227,-3.3954592,-3.576872,-3.0597413,1
1.0,1,-1.5572773,10.089009,-3.3215585,-3.3938563,-3.5757923,-3.0609953,1
1.0,1,-1.5602285,10.088866,-3.3177857,-3.392292,-3.5746572,-3.0614412,1
2.0,2,0.001482293,-2.2600758,12.9809,-1.0122097,-0.6541551,1.6747549,1
2.0,2,0.0014818683,-2.2600756,12.9809,-1.0122095,-0.6541552,1.6747547,1
2.0,2,0.0014808029,-2.260076,12.980902,-1.0122082,-0.6541551,1.6747547,1
2.0,2,0.0014825165,-2.2600753,12.9809,-1.0122093,-0.6541554,1.6747546,1
2.0,2,0.001481548,-2.2600763,12.980902,-1.0122093,-0.6541545,1.6747551,1
2.0,2,0.0014819875,-2.2600756,12.9809,-1.0122097,-0.654155,1.6747549,1
3.0,3,-1.364635,-2.4339602,-1.6207432,11.919506,-1.0648055,-1.1568884,1
3.0,3,-1.3646349,-2.4339614,-1.6207433,11.919504,-1.0648052,-1.1568872,1
3.0,3,-1.3646351,-2.4339607,-1.6207432,11.919504,-1.0648054,-1.1568879,1
3.0,3,-1.3646349,-2.4339607,-1.620743,11.919506,-1.0648052,-1.1568881,1
3.0,3,-1.364635,-2.4339602,-1.6207428,11.919506,-1.0648059,-1.1568879,1
3.0,3,-1.3646344,-2.4339607,-1.6207429,11.919506,-1.0648052,-1.1568877,1
3.0,3,-1.6050748,-2.2301855,-2.0579128,11.957257,-1.1305215,-0.8275774,1
3.0,3,-1.605075,-2.2301865,-2.0579128,11.957257,-1.1305208,-0.8275775,1
3.0,3,-1.6050755,-2.2301862,-2.0579128,11.957257,-1.1305208,-0.82757723,1
3.0,3,-1.6050755,-2.2301855,-2.057913,11.957258,-1.130521,-0.82757735,1
3.0,3,-1.6050749,-2.230186,-2.057913,11.957256,-1.1305214,-0.8275774,1
3.0,3,-1.6050752,-2.230185,-2.0579133,11.957256,-1.1305215,-0.82757777,1
0.0,0,10.819091,-2.2878094,-3.038906,-3.7799866,-2.2855248,-2.3683753,1
0.0,0,10.819094,-2.2878168,-3.0389004,-3.7799878,-2.285525,-2.3683686,1
0.0,0,10.819092,-2.2878191,-3.0389006,-3.7799873,-2.2855246,-2.3683639,1
0.0,0,10.81909,-2.287816,-3.0389013,-3.7799866,-2.2855256,-2.3683648,1
0.0,0,10.819095,-2.2878208,-3.0388992,-3.7799869,-2.2855256,-2.3683636,1
0.0,0,10.819093,-2.287819,-3.0389001,-3.7799876,-2.285525,-2.3683643,1
3.0,3,-0.124218315,-3.4494858,-0.8478049,11.330192,-0.93454933,-1.5575045,1
3.0,3,-0.124218196,-3.4494853,-0.84780514,11.330191,-0.9345494,-1.5575049,1
3.0,3,-0.12421829,-3.4494858,-0.8478049,11.330191,-0.93454933,-1.5575049,1
3.0,3,-0.124218,-3.4494855,-0.8478049,11.330191,-0.93454915,-1.557505,1
3.0,3,-0.124218166,-3.4494853,-0.8478049,11.330191,-0.9345493,-1.5575047,1
3.0,3,-0.124218434,-3.4494853,-0.84780514,11.330191,-0.93454933,-1.5575048,1
3.0,3,-1.6218526,-2.3246412,-1.9121668,12.03017,-0.9068431,-1.4680659,1
3.0,3,-1.6218526,-2.324641,-1.9121668,12.03017,-0.90684336,-1.4680656,1
3.0,3,-1.6218529,-2.3246405,-1.9121667,12.03017,-0.9068433,-1.4680657,1
3.0,3,-1.6218529,-2.3246408,-1.9121667,12.030171,-0.9068432,-1.4680657,1
3.0,3,-1.6218528,-2.3246398,-1.9121666,12.03017,-0.9068434,-1.4680665,1
3.0,3,-1.6218529,-2.324641,-1.9121668,12.030171,-0.9068431,-1.4680661,1
1.0,4,-6.4966855,3.0251906,-5.27196,-3.7995856,7.0540814,-3.4992468,0
1.0,4,-6.498689,3.1291559,-5.2749305,-3.8316967,7.003554,-3.5362833,0
1.0,4,-6.490811,3.0633802,-5.27026,-3.8174548,7.0427465,-3.5286288,0
1.0,4,-6.500009,3.1380975,-5.275637,-3.8355615,6.997839,-3.535455,0
1.0,4,-6.5019684,3.1530263,-5.276659,-3.838736,6.988242,-3.5360827,0
1.0,4,-6.494899,3.095098,-5.2723885,-3.8237202,7.0214157,-3.5287437,0
3.0,3,-1.9012756,-2.1739802,-2.1254256,12.142836,-0.8413486,-1.388482,1
3.0,3,-1.9012754,-2.1739807,-2.1254256,12.142835,-0.8413486,-1.3884819,1
3.0,3,-1.9012756,-2.1739807,-2.1254256,12.142837,-0.84134823,-1.3884816,1
3.0,3,-1.9012752,-2.1739807,-2.1254258,12.142835,-0.8413485,-1.388482,1
3.0,3,-1.9012756,-2.173981,-2.1254256,12.142837,-0.8413484,-1.3884816,1
3.0,3,-1.9012749,-2.1739812,-2.1254256,12.142835,-0.8413486,-1.3884821,1
3.0,3,-4.48096,-0.6406195,-3.7744846,11.597975,0.48866364,-1.7807624,1
3.0,3,-4.4809604,-0.64061993,-3.7744844,11.597974,0.48866388,-1.7807617,1
3.0,3,-4.48096,-0.6406188,-3.774485,11.597975,0.488664,-1.7807623,1
3.0,3,-4.4809585,-0.6406207,-3.7744844,11.597976,0.48866296,-1.7807614,1
3.0,3,-4.48096,-0.64061916,-3.7744846,11.597975,0.48866352,-1.7807616,1
3.0,3,-4.48096,-0.640619,-3.7744842,11.597974,0.48866358,-1.780762,1
4.0,4,-3.604444,-4.214406,-2.7019782,-1.7429235,9.299916,-1.3981681,1
4.0,4,-3.6324704,-4.1948524,-2.684013,-1.7324432,9.303912,-1.4110947,1
4.0,4,-3.6257923,-4.200159,-2.6868877,-1.7348522,9.302838,-1.407098,1
4.0,4,-3.6232152,-4.2019897,-2.6887896,-1.736061,9.302417,-1.405264,1
4.0,4,-3.6258278,-4.2000685,-2.6873572,-1.7349375,9.302805,-1.406864,1
4.0,4,-3.6250782,-4.200608,-2.6877503,-1.7356,9.302628,-1.4057335,1
2.0,2,-3.2038026,-0.59552944,14.055024,1.7204343,-0.95689183,-0.032355234,1
2.0,2,-3.2038016,-0.5955298,14.055027,1.7204342,-0.95689183,-0.032355353,1
2.0,2,-3.2038016,-0.5955298,14.055026,1.7204342,-0.9568922,-0.032355323,1
2.0,2,-3.2038016,-0.5955299,14.055027,1.7204344,-0.95689183,-0.032355487,1
2.0,2,-3.2038026,-0.59552944,14.055026,1.7204341,-0.95689183,-0.032355294,1
2.0,2,-3.2038019,-0.5955299,14.055027,1.720434,-0.9568916,-0.03235537,1
2.0,2,-1.2291915,-2.0311692,13.484813,1.910807,-1.4865544,-0.14628667,1
2.0,2,-1.2291912,-2.0311694,13.484813,1.910807,-1.4865544,-0.14628638,1
2.0,2,-1.2291915,-2.0311694,13.484813,1.9108068,-1.4865544,-0.14628632,1
2.0,2,-1.229191,-2.0311692,13.484813,1.9108068,-1.4865544,-0.14628655,1
2.0,2,-1.2291913,-2.0311692,13.484813,1.9108068,-1.4865544,-0.14628628,1
2.0,2,-1.2291912,-2.0311692,13.484813,1.9108065,-1.4865544,-0.1462864,1
2.0,2,0.2079268,-2.4655678,12.406383,-1.2637011,-0.4250318,1.8958197,1
2.0,2,0.20792605,-2.4655676,12.406383,-1.263701,-0.42503163,1.89582,1
2.0,2,0.20792626,-2.4655676,12.406383,-1.263701,-0.42503166,1.8958203,1
2.0,2,0.20792662,-2.4655676,12.406383,-1.263701,-0.4250316,1.8958195,1
2.0,2,0.20792593,-2.4655678,12.406382,-1.263701,-0.42503154,1.8958201,1
2.0,2,0.2079267,-2.4655678,12.406383,-1.2637007,-0.42503157,1.89582,1
2.0,2,-1.262432,-0.9868887,13.596648,-0.7161427,-1.6608288,0.53567076,1
2.0,2,-1.2624326,-0.98688847,13.596648,-0.71614295,-1.6608282,0.53567076,1
2.0,2,-1.2624329,-0.98688835,13.596647,-0.71614295,-1.6608282,0.53567076,1
2.0,2,-1.2624329,-0.98688835,13.596649,-0.71614295,-1.6608284,0.5356707,1
2.0,2,-1.2624332,-0.98688847,13.596648,-0.71614295,-1.6608285,0.53567076,1
2.0,2,-1.262433,-0.98688835,13.596649,-0.71614313,-1.6608281,0.53567064,1
3.0,3,-1.0679787,-3.7784448,-0.9606801,11.753192,-0.55670685,-0.3382622,1
3.0,3,-1.0679781,-3.7784457,-0.9606801,11.753192,-0.55670696,-0.33826202,1
3.0,3,-1.0679784,-3.7784452,-0.9606806,11.753192,-0.55670696,-0.338262,1
3.0,3,-1.0679783,-3.7784452,-0.96068025,11.753192,-0.55670714,-0.33826217,1
