true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,correct
3.0,3,-2.5214474,3.8720691,-0.11756905,4.815753,-1.9717574,-3.880324,-1.4999963,-0.87016433,2.0573983,-2.1992865,1
2.0,2,-0.90811807,-0.9475155,9.33211,0.4434438,-2.079056,-0.1660446,-1.2152728,-0.04847434,-1.0232613,0.60528564,1
2.0,2,-0.90811825,-0.9475156,9.3321085,0.44344458,-2.079057,-0.16604486,-1.215273,-0.04847399,-1.0232608,0.60528547,1
2.0,2,-0.90811807,-0.9475159,9.332109,0.44344446,-2.0790565,-0.16604486,-1.2152725,-0.048474222,-1.0232614,0.6052863,1
2.0,2,-0.9081183,-0.9475155,9.3321085,0.44344386,-2.079057,-0.16604516,-1.2152729,-0.048473887,-1.0232612,0.60528654,1
2.0,2,-0.90811855,-0.94751555,9.3321085,0.4434422,-2.0790572,-0.16604522,-1.2152722,-0.04847376,-1.0232607,0.60528636,1
2.0,2,-0.9081185,-0.94751567,9.332108,0.44344345,-2.0790575,-0.16604501,-1.2152723,-0.048474073,-1.0232612,0.6052867,1
4.0,8,-1.8653312,-1.8536036,-2.4149806,-0.70630276,3.6805549,-4.6455555,-2.428236,-1.482442,4.885165,3.1967857,0
4.0,8,-1.8653214,-1.8536042,-2.414987,-0.70631444,3.6805856,-4.6455493,-2.428235,-1.4824455,4.885154,3.1967824,0
4.0,8,-1.8653289,-1.8535986,-2.414995,-0.7063203,3.6806,-4.64557,-2.4282103,-1.4824473,4.8851337,3.196785,0
4.0,8,-1.8653464,-1.8536016,-2.4149823,-0.7063024,3.6805494,-4.645579,-2.428205,-1.4824526,4.8851542,3.1968133,0
4.0,8,-1.8653432,-1.8536042,-2.4149797,-0.7062991,3.6805427,-4.6455693,-2.4282184,-1.4824487,4.8851624,3.1968067,0
4.0,8,-1.865341,-1.8536005,-2.4149806,-0.7062995,3.6805515,-4.6455684,-2.4282215,-1.4824401,4.8851643,3.1967852,0
8.0,6,-0.8986753,-1.2987555,-2.2930808,-0.5735527,3.612444,-1.0965207,7.057907,-1.2033138,-3.389562,1.5464166,0
8.0,6,-0.8988588,-1.2987192,-2.2928476,-0.57349247,3.6114721,-1.0971229,7.058639,-1.2034082,-3.3893113,1.5466614,0
8.0,6,-0.8993088,-1.2987292,-2.2922056,-0.5734222,3.6092062,-1.098436,7.059965,-1.2043582,-3.3887603,1.5483706,0
8.0,6,-0.8988903,-1.2988206,-2.292709,-0.573583,3.6114142,-1.0969359,7.0582905,-1.2041969,-3.3893085,1.5477978,0
8.0,6,-0.8988586,-1.2987291,-2.2928612,-0.5735156,3.6115296,-1.0970707,7.058575,-1.2034757,-3.3893046,1.5467244,0
8.0,6,-0.89867306,-1.2987653,-2.2930796,-0.5735644,3.6124756,-1.0964779,7.057862,-1.2033644,-3.3895655,1.5464764,0
7.0,7,-0.94636905,-0.9651259,-0.09189378,-0.9538481,-1.7507145,-0.78307396,0.540358,9.087491,-2.1725132,-0.91816485,1
7.0,7,-0.94636834,-0.9651255,-0.09189293,-0.9538485,-1.7507154,-0.78307235,0.54035527,9.087491,-2.1725135,-0.9181642,1
7.0,7,-0.9463696,-0.96512604,-0.091893256,-0.9538485,-1.7507159,-0.78307456,0.5403596,9.087491,-2.1725128,-0.9181646,1
7.0,7,-0.94636893,-0.96512556,-0.091892876,-0.9538485,-1.7507161,-0.7830727,0.540357,9.087491,-2.1725125,-0.9181643,1
7.0,7,-0.94636893,-0.96512496,-0.09189325,-0.95384884,-1.750716,-0.78307194,0.54035574,9.087492,-2.1725132,-0.9181641,1
7.0,7,-0.94636905,-0.9651257,-0.09189357,-0.9538481,-1.7507147,-0.7830733,0.5403576,9.087491,-2.1725135,-0.9181644,1
9.0,9,-2.4135804,-1.1096456,-1.4078349,-2.2443395,-0.811963,-3.1434693,0.9466858,-2.5243447,3.5395124,7.3698707,1
9.0,9,-2.413472,-1.1095897,-1.4075911,-2.244165,-0.81226,-3.1435926,0.94698447,-2.524192,3.538714,7.370352,1
9.0,9,-2.4132895,-1.1096141,-1.4074126,-2.2441285,-0.8123392,-3.143483,0.947038,-2.5241673,3.53806,7.370845,1
9.0,9,-2.4134424,-1.1096883,-1.4076924,-2.2443361,-0.81202215,-3.1432729,0.94662887,-2.5243645,3.5391088,7.370231,1
9.0,9,-2.4136193,-1.1095881,-1.4076905,-2.244202,-0.8122711,-3.1435184,0.9468146,-2.524241,3.5393126,7.369965,1
9.0,9,-2.413666,-1.1096216,-1.4078535,-2.2443087,-0.81203926,-3.1435065,0.94669616,-2.524328,3.5397162,7.3697057,1
8.0,5,-1.3685318,0.5887598,-1.5716065,-0.70825106,2.5974817,6.2300873,1.8425808,2.0916393,-3.1328797,-2.501493,0
8.0,5,-1.3685384,0.5887583,-1.5716118,-0.70824873,2.597482,6.23007,1.8426032,2.091645,-3.1328876,-2.5014925,0
8.0,5,-1.3685403,0.5887428,-1.571617,-0.70823705,2.5974982,6.230042,1.8426421,2.0916402,-3.1329067,-2.5014806,0
8.0,5,-1.3685337,0.58875304,-1.5716085,-0.7082464,2.597488,6.2300763,1.8425969,2.091636,-3.1328876,-2.5014892,0
8.0,5,-1.3685298,0.5887596,-1.5716045,-0.70825267,2.597481,6.230094,1.8425716,2.0916364,-3.132876,-2.5014944,0
8.0,5,-1.3685327,0.58875513,-1.5716085,-0.7082484,2.5974863,6.2300787,1.8425905,2.0916395,-3.1328855,-2.5014904,0
3.0,3,-1.2825137,-1.9363406,-0.25215557,8.391712,-1.4630395,-2.6742308,-1.9060564,-1.0251781,-0.24835227,1.4273373,1
3.0,3,-1.2825141,-1.9363407,-0.25215468,8.391708,-1.4630405,-2.67423,-1.9060569,-1.0251768,-0.2483534,1.4273411,1
3.0,3,-1.282514,-1.9363401,-0.25215423,8.391711,-1.4630407,-2.67423,-1.9060557,-1.025177,-0.24835463,1.4273382,1
3.0,3,-1.2825142,-1.9363401,-0.25215456,8.391709,-1.4630407,-2.6742294,-1.9060564,-1.0251771,-0.24835427,1.4273406,1
3.0,3,-1.2825147,-1.93634,-0.2521539,8.391708,-1.463041,-2.6742306,-1.9060571,-1.0251765,-0.24835497,1.427342,1
3.0,3,-1.2825123,-1.9363409,-0.25215518,8.391713,-1.4630395,-2.67423,-1.9060557,-1.0251775,-0.24835443,1.427337,1
8.0,6,-1.4657251,-1.8092757,-2.490122,-0.86014384,3.9934726,-2.9137955,6.509442,3.5478883,-3.781594,-0.7076084,0
8.0,6,-1.4657863,-1.8092765,-2.490103,-0.860104,3.9932911,-2.9139967,6.5096197,3.547755,-3.7814445,-0.7075589,0
8.0,6,-1.4658422,-1.8092706,-2.4901311,-0.8600118,3.993205,-2.9142957,6.5099597,3.5472214,-3.7812395,-0.7074182,0
8.0,6,-1.4658633,-1.809271,-2.4903064,-0.85993207,3.9937022,-2.9142747,6.510256,3.5461392,-3.7811751,-0.7072609,0
8.0,6,-1.4657695,-1.8092747,-2.4902678,-0.860038,3.993807,-2.9139268,6.5098295,3.5468094,-3.7814481,-0.707419,0
8.0,6,-1.4657589,-1.8092835,-2.4900773,-0.86014974,3.9933004,-2.9138508,6.5094733,3.5480344,-3.781538,-0.70762897,0
8.0,9,-2.0960138,-0.34485307,-1.2464839,-1.9846933,-0.33766562,-3.945364,-0.7788346,-1.952934,3.8863726,7.397466,0
8.0,9,-2.0964248,-0.3447498,-1.2457998,-1.984009,-0.33888513,-3.9455204,-0.7775918,-1.9527974,3.8847723,7.398577,0
8.0,9,-2.096103,-0.34490076,-1.2462281,-1.9844816,-0.33806366,-3.9452858,-0.77857465,-1.952901,3.8858132,7.397943,0
8.0,9,-2.0959857,-0.34525496,-1.2458915,-1.984333,-0.33825117,-3.9447832,-0.7785694,-1.9530045,3.885025,7.3987885,0
8.0,9,-2.0962107,-0.34507143,-1.2457038,-1.9840722,-0.33873123,-3.945067,-0.7779453,-1.95291,3.8845336,7.3989987,0
8.0,9,-2.0961943,-0.34485796,-1.2461418,-1.9843783,-0.33823848,-3.945304,-0.77842426,-1.9528724,3.8856986,7.3980045,0
5.0,5,-1.9987226,-0.40273747,-0.49507716,-1.0325475,-3.0057511,6.345667,-1.8847901,-1.6579965,5.7450166,-1.6024464,1
5.0,5,-1.9987221,-0.40273836,-0.4950758,-1.0325487,-3.0057514,6.3456726,-1.8847876,-1.657993,5.745011,-1.6024469,1
5.0,5,-1.9987211,-0.40273887,-0.49507543,-1.032548,-3.0057507,6.3456736,-1.8847878,-1.6579949,5.7450113,-1.6024473,1
5.0,5,-1.9987221,-0.40273792,-0.49507603,-1.0325487,-3.0057518,6.3456707,-1.8847892,-1.6579938,5.745012,-1.6024469,1
5.0,5,-1.9987218,-0.40273812,-0.4950761,-1.0325478,-3.0057511,6.3456697,-1.8847889,-1.6579953,5.7450128,-1.6024468,1
5.0,5,-1.9987218,-0.40273836,-0.49507597,-1.0325476,-3.005751,6.3456697,-1.8847892,-1.6579956,5.7450128,-1.6024466,1
0.0,0,8.821987,-0.10131998,-1.1971688,-0.76685023,0.3319376,-0.28840962,-1.5888447,-1.6119841,-1.6172134,-0.7656559,1
0.0,0,8.821298,-0.10782242,-1.197805,-0.76316047,0.33386552,-0.28642905,-1.590384,-1.6128131,-1.6151181,-0.7647899,1
0.0,0,8.820909,-0.103056535,-1.1984817,-0.7648282,0.33420926,-0.28653786,-1.593061,-1.6138223,-1.6147172,-0.76492316,1
0.0,0,8.821301,-0.10257566,-1.1976602,-0.7654542,0.3332271,-0.28687698,-1.5915965,-1.6130625,-1.615719,-0.7651646,1
0.0,0,8.821684,-0.104549766,-1.197164,-0.76512945,0.33272076,-0.2872259,-1.5895339,-1.6122407,-1.6163381,-0.76519924,1
0.0,0,8.821986,-0.099783935,-1.1974201,-0.7676475,0.33192843,-0.2888074,-1.5891289,-1.6121,-1.6172925,-0.76574236,1
4.0,3,-0.79330003,-3.0825288,-1.8812567,7.771574,0.03013312,-1.9270235,-2.453261,-2.5744572,2.6072075,-0.5699634,0
4.0,3,-0.79330057,-3.0825284,-1.881257,7.771573,0.030133598,-1.9270241,-2.4532611,-2.574458,2.6072092,-0.5699636,0
4.0,3,-0.7932997,-3.0825288,-1.8812581,7.77157,0.030134689,-1.9270244,-2.4532626,-2.5744584,2.6072118,-0.5699625,0
4.0,3,-0.79330194,-3.082527,-1.8812557,7.771575,0.030132595,-1.9270251,-2.4532611,-2.5744574,2.6072075,-0.56996316,0
4.0,3,-0.79330164,-3.082527,-1.8812563,7.771574,0.030133318,-1.9270245,-2.453261,-2.5744572,2.6072075,-0.56996256,0
4.0,3,-0.79330194,-3.082527,-1.8812555,7.771575,0.030132372,-1.9270248,-2.4532604,-2.574457,2.6072068,-0.5699636,0
