true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,prob_class_11,prob_class_12,prob_class_13,prob_class_14,prob_class_15,prob_class_16,prob_class_17,prob_class_18,prob_class_19,prob_class_20,prob_class_21,prob_class_22,correct
4.0,4,1.9747347,-0.45400083,1.3147727,-2.7932997,11.663929,-3.4642868,-2.9347022,-3.2752616,-3.555935,-3.4488673,-3.0289564,-3.4615195,-3.4920788,-3.4489372,-3.4444964,-3.4140925,-2.5349045,-3.2140203,-3.546241,-3.126349,-3.0868518,-3.8348856,-3.2482817,1
4.0,4,1.974736,-0.4540019,1.3147738,-2.793301,11.663931,-3.4642873,-2.9347024,-3.2752619,-3.555935,-3.4488678,-3.0289567,-3.4615197,-3.4920788,-3.4489374,-3.4444966,-3.4140925,-2.534905,-3.2140203,-3.5462413,-3.126349,-3.086852,-3.8348856,-3.248282,1
4.0,4,1.9747355,-0.45400274,1.3147745,-2.7933002,11.663932,-3.4642875,-2.9347029,-3.275262,-3.5559354,-3.4488678,-3.028957,-3.4615202,-3.4920793,-3.4489377,-3.4444969,-3.414093,-2.534905,-3.2140205,-3.5462415,-3.1263494,-3.0868523,-3.834886,-3.2482824,1
4.0,4,1.9747366,-0.45400333,1.3147748,-2.7933006,11.663933,-3.4642878,-2.9347029,-3.2752624,-3.5559354,-3.4488683,-3.0289571,-3.4615202,-3.4920797,-3.448938,-3.444497,-3.4140935,-2.5349052,-3.2140207,-3.5462418,-3.1263494,-3.0868526,-3.834886,-3.2482827,1
4.0,4,1.9747372,-0.45400763,1.3147771,-2.7933002,11.663936,-3.4642882,-2.9347036,-3.2752628,-3.555936,-3.4488688,-3.0289574,-3.4615207,-3.4920802,-3.4489384,-3.4444976,-3.4140937,-2.5349057,-3.2140212,-3.5462422,-3.12635,-3.086853,-3.8348868,-3.248283,1
4.0,4,1.8858384,-0.30283737,1.2010553,-2.6980934,11.537177,-3.4407468,-2.9125228,-3.2526002,-3.5344384,-3.4271164,-3.008844,-3.4386973,-3.4702706,-3.4279842,-3.4212818,-3.394424,-2.515926,-3.1923156,-3.5244465,-3.1037636,-3.0657675,-3.8137221,-3.228335,1
4.0,4,1.8858362,-0.30283284,1.201052,-2.698091,11.537171,-3.4407463,-2.9125223,-3.2525995,-3.5344377,-3.427116,-3.0088434,-3.4386969,-3.4702702,-3.4279838,-3.4212813,-3.3944235,-2.5159254,-3.1923149,-3.524446,-3.1037626,-3.0657668,-3.8137214,-3.2283342,1
4.0,4,1.8858385,-0.302835,1.2010535,-2.6980934,11.537174,-3.4407465,-2.9125223,-3.2525997,-3.5344381,-3.427116,-3.0088434,-3.4386973,-3.4702704,-3.4279838,-3.4212816,-3.394424,-2.5159254,-3.192315,-3.5244462,-3.103763,-3.0657673,-3.8137217,-3.2283344,1
4.0,4,1.8858389,-0.30283654,1.2010548,-2.698094,11.537175,-3.4407468,-2.9125228,-3.2526,-3.5344381,-3.4271164,-3.008844,-3.4386973,-3.4702706,-3.427984,-3.4212818,-3.394424,-2.5159256,-3.1923156,-3.5244465,-3.1037633,-3.0657673,-3.8137217,-3.2283347,1
4.0,4,1.8858402,-0.30283988,1.2010572,-2.6980958,11.537178,-3.4407473,-2.912523,-3.2526004,-3.5344386,-3.4271169,-3.0088444,-3.4386978,-3.470271,-3.4279842,-3.4212823,-3.3944244,-2.5159261,-3.192316,-3.524447,-3.1037638,-3.0657678,-3.8137224,-3.228335,1
4.0,4,1.8858384,-0.30283737,1.2010553,-2.6980934,11.537177,-3.4407468,-2.9125228,-3.2526002,-3.5344384,-3.4271164,-3.008844,-3.4386973,-3.4702706,-3.4279842,-3.4212818,-3.394424,-2.515926,-3.1923156,-3.5244465,-3.1037636,-3.0657675,-3.8137221,-3.228335,1
4.0,4,1.7641207,0.11061382,0.97273,-2.7165275,11.170304,-3.3573663,-2.84227,-3.181829,-3.4527745,-3.3466918,-2.9332125,-3.3621984,-3.3867724,-3.3463635,-3.3411431,-3.3137755,-2.4420707,-3.1141853,-3.4415467,-3.0324519,-2.9837775,-3.7321963,-3.148601,1
4.0,4,1.7641274,0.11049986,0.97278744,-2.7164817,11.170405,-3.3573909,-2.8422904,-3.18185,-3.4527988,-3.3467162,-2.9332356,-3.3622208,-3.3867974,-3.346388,-3.3411665,-3.3138003,-2.4420931,-3.114209,-3.4415717,-3.0324726,-2.9838023,-3.7322211,-3.1486254,1
4.0,4,1.7641652,0.110399604,0.972833,-2.7164698,11.170492,-3.3574114,-2.8423073,-3.181867,-3.4528193,-3.346736,-2.933254,-3.3622394,-3.3868184,-3.3464084,-3.3411863,-3.3138204,-2.4421113,-3.1142282,-3.4415922,-3.0324895,-2.9838228,-3.7322414,-3.1486452,1
4.0,4,1.7643569,0.109808326,0.9731703,-2.7163887,11.171001,-3.3575423,-2.8424163,-3.181976,-3.452948,-3.346862,-2.9333725,-3.3623574,-3.38695,-3.3465376,-3.3413115,-3.3139482,-2.4422264,-3.1143503,-3.4417229,-3.0325994,-2.9839516,-3.73237,-3.148771,1
4.0,4,1.7642925,0.109917164,0.97310364,-2.7163749,11.17091,-3.3575177,-2.842396,-3.1819558,-3.4529243,-3.346839,-2.933351,-3.3623352,-3.3869257,-3.3465135,-3.341288,-3.3139248,-2.4422057,-3.1143277,-3.441699,-3.032579,-2.9839282,-3.732346,-3.1487482,1
4.0,4,1.7640617,0.110798,0.97262615,-2.7165523,11.170145,-3.357326,-2.8422365,-3.1817956,-3.452735,-3.346653,-2.933176,-3.3621616,-3.386732,-3.346324,-3.3411045,-3.3137364,-2.4420352,-3.1141481,-3.4415064,-3.0324178,-2.9837382,-3.732157,-3.148562,1
4.0,4,1.9682893,-0.4127077,1.3007243,-2.7956605,11.6293545,-3.4588046,-2.9298253,-3.2702045,-3.5505729,-3.4434712,-3.0238183,-3.456294,-3.486705,-3.4437013,-3.439093,-3.4088879,-2.5299926,-3.2088072,-3.540821,-3.1212854,-3.0815282,-3.8295832,-3.2430506,1
4.0,4,1.9682943,-0.41272807,1.3007331,-2.7956614,11.629372,-3.4588077,-2.929828,-3.2702072,-3.550576,-3.4434738,-3.023821,-3.4562967,-3.4867082,-3.4437041,-3.439096,-3.4088907,-2.5299952,-3.2088099,-3.540824,-3.121288,-3.081531,-3.8295858,-3.2430534,1
4.0,4,1.9683037,-0.41273654,1.3007237,-2.7956548,11.629382,-3.4588099,-2.9298296,-3.2702084,-3.5505784,-3.4434762,-3.023823,-3.4562986,-3.4867105,-3.4437065,-3.4390984,-3.408893,-2.5299973,-3.2088122,-3.5408263,-3.1212897,-3.081534,-3.8295884,-3.2430558,1
4.0,4,1.9682951,-0.41271567,1.300727,-2.7956629,11.629362,-3.4588065,-2.9298267,-3.2702057,-3.5505748,-3.4434729,-3.02382,-3.4562955,-3.4867067,-3.4437032,-3.4390948,-3.4088895,-2.529994,-3.2088087,-3.5408225,-3.1212869,-3.08153,-3.8295846,-3.243052,1
4.0,4,1.9682952,-0.41271245,1.3007236,-2.795662,11.629361,-3.458806,-2.9298265,-3.2702055,-3.5505748,-3.4434724,-3.0238194,-3.456295,-3.4867067,-3.4437027,-3.4390945,-3.4088893,-2.529994,-3.2088087,-3.5408225,-3.1212864,-3.0815296,-3.8295846,-3.243052,1
4.0,4,1.9682893,-0.41271007,1.3007257,-2.7956595,11.629356,-3.458805,-2.9298258,-3.270205,-3.5505736,-3.4434714,-3.0238187,-3.4562943,-3.4867058,-3.443702,-3.4390936,-3.4088883,-2.529993,-3.2088077,-3.5408216,-3.121286,-3.0815287,-3.8295836,-3.243051,1
3.0,3,-1.7386559,-0.080804944,1.9475362,12.275518,-1.9047887,-2.544301,-2.2354581,-2.5818472,-2.8369474,-2.6276588,-2.2205412,-2.5471165,-2.5522134,-2.5693836,-2.5965986,-2.6232052,-1.7791274,-2.360072,-2.6670642,-2.2888315,-2.256382,-2.932231,-2.443411,1
