true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,correct
3.0,3,-0.7516295,-1.454885,-1.2625711,9.218355,-1.0753165,-0.754188,-2.1546173,-1.8227093,-1.755965,-0.9786351,1
3.0,3,-0.75163,-1.4548844,-1.2625715,9.218354,-1.0753169,-0.7541887,-2.154618,-1.8227094,-1.755965,-0.9786351,1
3.0,3,-0.7516299,-1.4548839,-1.2625701,9.218355,-1.0753168,-0.7541885,-2.1546183,-1.8227096,-1.7559649,-0.9786352,1
5.0,2,0.43610618,-0.5378945,6.917152,-2.5322032,-2.4093883,-0.48514056,-2.4988904,-0.6409043,2.2789524,-0.76919883,0
5.0,2,0.43776762,-0.5440845,6.9179535,-2.53239,-2.4120028,-0.48576468,-2.4982324,-0.64209676,2.2866476,-0.76810503,0
5.0,2,0.43622234,-0.5337775,6.9174533,-2.532331,-2.410122,-0.4841354,-2.4998658,-0.6393317,2.2733788,-0.7697053,0
5.0,2,0.43806764,-0.5386516,6.918918,-2.5316381,-2.4104905,-0.48584497,-2.4989977,-0.6415745,2.2786028,-0.76886266,0
5.0,2,0.4395455,-0.5436894,6.9193664,-2.5315776,-2.4115422,-0.4850731,-2.498396,-0.64332974,2.2836435,-0.7682159,0
5.0,2,0.43673337,-0.5386766,6.917541,-2.5320752,-2.4095721,-0.48567694,-2.49877,-0.6412604,2.2796981,-0.7690255,0
8.0,8,-0.98832583,0.4896788,-0.79439676,-0.43797714,-1.6786323,-1.001517,-1.0557101,-2.0983992,8.4713545,-0.9479796,1
8.0,8,-0.988328,0.48969454,-0.7943952,-0.43798965,-1.6786388,-1.001521,-1.0557158,-2.0983968,8.471363,-0.9479795,1
8.0,8,-0.98825,0.4896599,-0.79439646,-0.43796095,-1.67863,-1.0014988,-1.055716,-2.0984251,8.471307,-0.9479885,1
8.0,8,-0.98848367,0.48990947,-0.7943727,-0.43805254,-1.6787033,-1.0013405,-1.0558467,-2.0983179,8.471298,-0.948004,1
8.0,8,-0.9883326,0.48968595,-0.7943958,-0.43796983,-1.6786344,-1.0014864,-1.0557212,-2.0983958,8.471336,-0.9479852,1
8.0,8,-0.9883181,0.48966658,-0.7943975,-0.43796676,-1.6786294,-1.0015023,-1.055709,-2.0984035,8.471344,-0.9479822,1
7.0,7,-0.49384552,0.06095908,-1.1695083,-0.1623587,-1.8586265,-0.5332286,-1.4549475,9.654463,-1.8902346,-0.4231633,1
7.0,7,-0.49384558,0.06095908,-1.1695079,-0.16235846,-1.8586268,-0.53322875,-1.4549476,9.654462,-1.8902348,-0.42316326,1
7.0,7,-0.49384546,0.060959063,-1.1695081,-0.16235915,-1.8586267,-0.53322834,-1.4549478,9.654463,-1.8902341,-0.42316338,1
7.0,7,-0.49384546,0.06095911,-1.1695079,-0.16235948,-1.8586261,-0.53322846,-1.4549477,9.654462,-1.8902345,-0.42316332,1
7.0,7,-0.49384558,0.060958855,-1.1695079,-0.1623587,-1.8586265,-0.53322875,-1.4549477,9.654463,-1.8902346,-0.42316332,1
7.0,7,-0.49384534,0.060959347,-1.1695077,-0.16235876,-1.8586267,-0.53322875,-1.454948,9.654463,-1.8902347,-0.4231634,1
0.0,0,8.804914,-1.7181929,0.11493366,-1.7991462,-1.2206379,-0.6270768,-1.5387973,-0.13020511,-2.096181,-0.6739986,1
0.0,0,8.80506,-1.7181379,0.11493228,-1.7991341,-1.2206048,-0.6271204,-1.5388105,-0.13049647,-2.0960824,-0.6739966,1
0.0,0,8.805354,-1.717958,0.114926,-1.799087,-1.2205788,-0.62710977,-1.5388802,-0.13110271,-2.095937,-0.67399895,1
0.0,0,8.805301,-1.7179888,0.11492405,-1.7990949,-1.2205826,-0.6270946,-1.5388662,-0.13098474,-2.0959814,-0.6739991,1
0.0,0,8.804918,-1.7182242,0.11492592,-1.7991551,-1.2206135,-0.6270961,-1.5387719,-0.13021131,-2.0961692,-0.6739963,1
0.0,0,8.804851,-1.718227,0.114931084,-1.7991515,-1.220648,-0.6270609,-1.5387841,-0.1300787,-2.09622,-0.6739989,1
8.0,8,-1.6863322,-1.583028,-0.6147222,-0.6019108,-1.1765583,-0.99067634,-1.3429133,-1.4896506,9.543846,-0.56911945,1
8.0,8,-1.6863275,-1.5830302,-0.6147175,-0.6019071,-1.1765592,-0.99068826,-1.3429102,-1.4896549,9.543846,-0.56911945,1
8.0,8,-1.6863399,-1.5830268,-0.61471426,-0.6019034,-1.1765628,-0.9906902,-1.3429079,-1.4896535,9.543849,-0.56911886,1
8.0,8,-1.6863213,-1.5830319,-0.61471844,-0.6019085,-1.1765579,-0.9906878,-1.3429114,-1.4896563,9.543847,-0.56911933,1
8.0,8,-1.6862922,-1.5830497,-0.61471176,-0.6019127,-1.1765525,-0.9907014,-1.3429084,-1.4896632,9.54384,-0.5691187,1
8.0,8,-1.6863266,-1.5830305,-0.61472213,-0.6019111,-1.1765573,-0.9906787,-1.3429134,-1.4896523,9.543843,-0.56911963,1
4.0,4,-1.2522187,-2.8928127,-0.5638605,2.2902431,8.380897,0.4968326,-1.7970563,-2.4554436,-1.9263717,-1.3417485,1
4.0,4,-1.2630254,-2.8834777,-0.5804797,2.312561,8.367895,0.546988,-1.8093305,-2.4673638,-1.9378588,-1.3460457,1
4.0,4,-1.2595525,-2.8885734,-0.55677783,2.3114414,8.360645,0.54690135,-1.8145936,-2.4646678,-1.9428982,-1.3469062,1
4.0,4,-1.2707481,-2.8866403,-0.54921424,2.3507247,8.330602,0.5787549,-1.8344996,-2.4738135,-1.9550277,-1.3534732,1
4.0,4,-1.2655783,-2.8856633,-0.5707871,2.3279476,8.35585,0.5424104,-1.8158132,-2.4678555,-1.9397695,-1.3481485,1
4.0,4,-1.2464836,-2.8916898,-0.56331867,2.2775066,8.391846,0.47103167,-1.7909513,-2.449377,-1.9216541,-1.3392144,1
6.0,6,-1.342449,-1.2947677,-0.8922497,-0.5407422,-0.7164668,-1.3484505,8.867495,-1.536018,-0.8628927,-0.5954228,1
6.0,6,-1.3425081,-1.2947112,-0.89217705,-0.5407557,-0.7164719,-1.3484653,8.8674755,-1.5360019,-0.86294746,-0.5954274,1
6.0,6,-1.3426862,-1.2941467,-0.89210045,-0.5407968,-0.7165793,-1.3486196,8.867314,-1.5361223,-0.863021,-0.59545344,1
6.0,6,-1.3425299,-1.2945632,-0.8921415,-0.5407541,-0.7165021,-1.3484901,8.867432,-1.5361028,-0.8629465,-0.5954351,1
6.0,6,-1.3424472,-1.2948921,-0.89219284,-0.54073167,-0.71643424,-1.3484117,8.867527,-1.5359956,-0.86292076,-0.5954199,1
6.0,6,-1.3424481,-1.2948012,-0.89224845,-0.5407325,-0.7164539,-1.348445,8.867501,-1.5360168,-0.8628914,-0.59542197,1
1.0,1,-0.71370625,9.315421,-1.8131634,-1.5440375,-1.8428617,-0.29650283,-2.4027264,-1.4376464,-1.5347869,-1.1326143,1
1.0,1,-0.7157292,9.3156,-1.81325,-1.5423049,-1.8417004,-0.29614168,-2.4042325,-1.4385669,-1.5340643,-1.1328732,1
1.0,1,-0.71774685,9.316051,-1.8131965,-1.5402929,-1.8400481,-0.2969113,-2.405604,-1.4395993,-1.5337843,-1.1330836,1
1.0,1,-0.71190095,9.314636,-1.8127675,-1.545898,-1.845444,-0.2965682,-2.4001448,-1.4360596,-1.5345647,-1.1323564,1
1.0,1,-0.7148595,9.31537,-1.8131448,-1.5430927,-1.842526,-0.29645616,-2.4033275,-1.4379056,-1.5340976,-1.1327505,1
1.0,1,-0.7132958,9.315323,-1.8131509,-1.5444175,-1.8431958,-0.29656708,-2.4023798,-1.4373591,-1.5348245,-1.1325623,1
5.0,5,-0.46778893,2.4795785,-1.8179909,-0.036827378,-1.6550212,8.601852,-2.0790896,-1.4656061,-1.1162902,-1.2831582,1
5.0,5,-0.47552,2.4822724,-1.8274473,-0.03893622,-1.6452528,8.602451,-2.0789387,-1.4638354,-1.1144896,-1.2829348,1
5.0,5,-0.47221804,2.4917145,-1.8318061,-0.044327505,-1.6371719,8.596613,-2.082772,-1.4628866,-1.1185144,-1.2836639,1
5.0,5,-0.47352523,2.4796002,-1.8252239,-0.03945598,-1.6428761,8.602244,-2.078681,-1.4635996,-1.1157783,-1.2828948,1
5.0,5,-0.4707111,2.4775515,-1.819118,-0.036587164,-1.6542271,8.603963,-2.0778494,-1.4651492,-1.1150103,-1.2828032,1
5.0,5,-0.46747148,2.479724,-1.8189304,-0.03704051,-1.6520066,8.600753,-2.0794241,-1.4654887,-1.116888,-1.2833239,1
