true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,prob_class_11,prob_class_12,prob_class_13,prob_class_14,prob_class_15,prob_class_16,prob_class_17,prob_class_18,prob_class_19,prob_class_20,prob_class_21,prob_class_22,correct
1.0,1,0.13055927,6.7817345,0.19519934,0.9585688,3.6821887,-2.095583,-1.7824378,-1.6858137,-2.1190119,-2.0334907,-1.5249639,-1.8076928,-2.1666036,-2.065495,-1.9563195,-1.9809842,-0.86206096,-1.7650625,-2.2623286,-1.5657734,-1.5147953,-2.5267105,-1.711761,1
1.0,1,0.13055962,6.781735,0.19519922,0.9585688,3.6821885,-2.0955827,-1.7824378,-1.6858135,-2.119012,-2.033491,-1.5249639,-1.8076928,-2.1666036,-2.065495,-1.9563197,-1.9809842,-0.8620609,-1.7650626,-2.2623286,-1.5657735,-1.5147953,-2.5267107,-1.7117612,1
2.0,3,-0.45903653,0.32987535,0.5051885,6.3233824,0.6261417,-2.310247,-1.9085344,-1.9551926,-2.3617654,-2.1365383,-1.5331624,-1.8938503,-2.2216525,-2.197716,-2.1819572,-2.0371861,-0.9645552,-1.8046396,-2.3228202,-1.6100438,-1.8178287,-2.5629358,-1.8101223,0
2.0,3,-0.45903653,0.32987535,0.5051885,6.3233824,0.6261417,-2.310247,-1.9085344,-1.9551926,-2.3617654,-2.1365383,-1.5331624,-1.8938503,-2.2216525,-2.197716,-2.1819572,-2.0371861,-0.9645552,-1.8046396,-2.3228202,-1.6100438,-1.8178287,-2.5629358,-1.8101223,0
2.0,3,-0.45903653,0.32987535,0.5051885,6.3233824,0.6261417,-2.310247,-1.9085344,-1.9551926,-2.3617654,-2.1365383,-1.5331624,-1.8938503,-2.2216525,-2.197716,-2.1819572,-2.0371861,-0.9645552,-1.8046396,-2.3228202,-1.6100438,-1.8178287,-2.5629358,-1.8101223,0
2.0,3,-0.45903653,0.32987535,0.5051885,6.3233824,0.6261417,-2.310247,-1.9085344,-1.9551926,-2.3617654,-2.1365383,-1.5331624,-1.8938503,-2.2216525,-2.197716,-2.1819572,-2.0371861,-0.9645552,-1.8046396,-2.3228202,-1.6100438,-1.8178287,-2.5629358,-1.8101223,0
2.0,3,-0.45903653,0.32987535,0.5051885,6.3233824,0.6261417,-2.310247,-1.9085344,-1.9551926,-2.3617654,-2.1365383,-1.5331624,-1.8938503,-2.2216525,-2.197716,-2.1819572,-2.0371861,-0.9645552,-1.8046396,-2.3228202,-1.6100438,-1.8178287,-2.5629358,-1.8101223,0
2.0,3,-0.45903653,0.32987535,0.5051885,6.3233824,0.6261417,-2.310247,-1.9085344,-1.9551926,-2.3617654,-2.1365383,-1.5331624,-1.8938503,-2.2216525,-2.197716,-2.1819572,-2.0371861,-0.9645552,-1.8046396,-2.3228202,-1.6100438,-1.8178287,-2.5629358,-1.8101223,0
0.0,0,6.258988,0.23830897,-0.5602055,0.65375185,1.3749541,-1.9606811,-1.2327989,-1.5323954,-2.4004703,-1.6512444,-1.1036134,-1.8301549,-1.8136487,-1.8378645,-1.7896035,-1.7520716,-0.8369933,-1.3558782,-1.8986282,-1.3105538,-1.5967696,-2.067037,-1.7283003,1
0.0,0,6.258988,0.23830897,-0.5602055,0.65375185,1.3749541,-1.9606811,-1.2327989,-1.5323954,-2.4004703,-1.6512444,-1.1036134,-1.8301549,-1.8136487,-1.8378645,-1.7896035,-1.7520716,-0.8369933,-1.3558782,-1.8986282,-1.3105538,-1.5967696,-2.067037,-1.7283003,1
0.0,0,6.258988,0.23830897,-0.5602055,0.65375185,1.3749541,-1.9606811,-1.2327989,-1.5323954,-2.4004703,-1.6512444,-1.1036134,-1.8301549,-1.8136487,-1.8378645,-1.7896035,-1.7520716,-0.8369933,-1.3558782,-1.8986282,-1.3105538,-1.5967696,-2.067037,-1.7283003,1
0.0,0,6.258988,0.23830897,-0.5602055,0.65375185,1.3749541,-1.9606811,-1.2327989,-1.5323954,-2.4004703,-1.6512444,-1.1036134,-1.8301549,-1.8136487,-1.8378645,-1.7896035,-1.7520716,-0.8369933,-1.3558782,-1.8986282,-1.3105538,-1.5967696,-2.067037,-1.7283003,1
0.0,0,6.258988,0.23830897,-0.5602055,0.65375185,1.3749541,-1.9606811,-1.2327989,-1.5323954,-2.4004703,-1.6512444,-1.1036134,-1.8301549,-1.8136487,-1.8378645,-1.7896035,-1.7520716,-0.8369933,-1.3558782,-1.8986282,-1.3105538,-1.5967696,-2.067037,-1.7283003,1
0.0,0,6.258988,0.23830897,-0.5602055,0.65375185,1.3749541,-1.9606811,-1.2327989,-1.5323954,-2.4004703,-1.6512444,-1.1036134,-1.8301549,-1.8136487,-1.8378645,-1.7896035,-1.7520716,-0.8369933,-1.3558782,-1.8986282,-1.3105538,-1.5967696,-2.067037,-1.7283003,1
3.0,3,-0.34761614,0.5158984,0.23112589,6.6092396,0.75342053,-2.4012198,-1.9968246,-2.015869,-2.440534,-2.2194848,-1.5820558,-1.9444146,-2.2903566,-2.2398553,-2.2772388,-2.109836,-0.979083,-1.8407419,-2.4130542,-1.6749765,-1.8694205,-2.614969,-1.8413494,1
3.0,3,-0.34761614,0.5158984,0.23112589,6.6092396,0.75342053,-2.4012198,-1.9968246,-2.015869,-2.440534,-2.2194848,-1.5820558,-1.9444146,-2.2903566,-2.2398553,-2.2772388,-2.109836,-0.979083,-1.8407419,-2.4130542,-1.6749765,-1.8694205,-2.614969,-1.8413494,1
3.0,3,-0.34761614,0.5158984,0.23112589,6.6092396,0.75342053,-2.4012198,-1.9968246,-2.015869,-2.440534,-2.2194848,-1.5820558,-1.9444146,-2.2903566,-2.2398553,-2.2772388,-2.109836,-0.979083,-1.8407419,-2.4130542,-1.6749765,-1.8694205,-2.614969,-1.8413494,1
3.0,3,-0.34761614,0.5158984,0.23112589,6.6092396,0.75342053,-2.4012198,-1.9968246,-2.015869,-2.440534,-2.2194848,-1.5820558,-1.9444146,-2.2903566,-2.2398553,-2.2772388,-2.109836,-0.979083,-1.8407419,-2.4130542,-1.6749765,-1.8694205,-2.614969,-1.8413494,1
3.0,3,-0.34761614,0.5158984,0.23112589,6.6092396,0.75342053,-2.4012198,-1.9968246,-2.015869,-2.440534,-2.2194848,-1.5820558,-1.9444146,-2.2903566,-2.2398553,-2.2772388,-2.109836,-0.979083,-1.8407419,-2.4130542,-1.6749765,-1.8694205,-2.614969,-1.8413494,1
3.0,3,-0.34761614,0.5158984,0.23112589,6.6092396,0.75342053,-2.4012198,-1.9968246,-2.015869,-2.440534,-2.2194848,-1.5820558,-1.9444146,-2.2903566,-2.2398553,-2.2772388,-2.109836,-0.979083,-1.8407419,-2.4130542,-1.6749765,-1.8694205,-2.614969,-1.8413494,1
4.0,4,0.013925493,3.8286643,2.995757,0.69026005,6.828777,-2.851514,-1.8671869,-2.3602016,-2.798437,-2.5554066,-1.9333823,-2.5698497,-2.7458098,-2.596156,-2.6747975,-2.5231295,-1.5467942,-2.2601452,-2.837211,-2.162761,-2.1729522,-2.959673,-2.4062858,1
4.0,4,0.013926804,3.8286672,2.995755,0.6902594,6.8287764,-2.8515139,-1.8671868,-2.3602014,-2.7984366,-2.5554063,-1.9333818,-2.5698495,-2.7458098,-2.5961556,-2.674797,-2.5231292,-1.5467939,-2.260145,-2.8372104,-2.1627605,-2.172952,-2.9596725,-2.4062853,1
4.0,4,0.01392895,3.8286667,2.9957533,0.6902573,6.8287745,-2.8515124,-1.8671858,-2.3602,-2.7984357,-2.555405,-1.9333811,-2.5698488,-2.7458084,-2.5961547,-2.674796,-2.523128,-1.5467933,-2.2601435,-2.8372092,-2.1627595,-2.172951,-2.959671,-2.4062843,1
4.0,4,0.013926327,3.8286648,2.9957566,0.69025946,6.8287764,-2.8515136,-1.8671867,-2.3602011,-2.7984366,-2.5554063,-1.933382,-2.5698497,-2.7458096,-2.5961554,-2.674797,-2.523129,-1.5467939,-2.260145,-2.8372104,-2.1627607,-2.172952,-2.9596727,-2.4062855,1
4.0,4,0.013922095,3.8286667,2.995761,0.6902645,6.8287797,-2.8515172,-1.8671901,-2.3602045,-2.7984395,-2.5554101,-1.9333849,-2.5698516,-2.7458136,-2.5961587,-2.6748006,-2.523132,-1.5467954,-2.260148,-2.8372147,-2.1627636,-2.172954,-2.959676,-2.406288,1
4.0,4,0.013925612,3.8286648,2.9957573,0.6902603,6.828777,-2.851514,-1.8671871,-2.3602018,-2.798437,-2.5554068,-1.9333825,-2.56985,-2.7458103,-2.5961561,-2.6747978,-2.5231295,-1.5467943,-2.2601452,-2.8372114,-2.1627612,-2.1729524,-2.959673,-2.406286,1
3.0,3,-0.3493461,0.53586674,0.23302549,6.59604,0.7681749,-2.4026604,-1.9987113,-2.0167558,-2.4416533,-2.2210584,-1.5833669,-1.9457698,-2.2916331,-2.2405543,-2.2784948,-2.110849,-0.97921073,-1.8419346,-2.4152968,-1.6763728,-1.8704238,-2.6163087,-1.8426676,1
3.0,3,-0.3493461,0.53586674,0.23302549,6.59604,0.7681749,-2.4026604,-1.9987113,-2.0167558,-2.4416533,-2.2210584,-1.5833669,-1.9457698,-2.2916331,-2.2405543,-2.2784948,-2.110849,-0.97921073,-1.8419346,-2.4152968,-1.6763728,-1.8704238,-2.6163087,-1.8426676,1
3.0,3,-0.3493461,0.53586674,0.23302549,6.59604,0.7681749,-2.4026604,-1.9987113,-2.0167558,-2.4416533,-2.2210584,-1.5833669,-1.9457698,-2.2916331,-2.2405543,-2.2784948,-2.110849,-0.97921073,-1.8419346,-2.4152968,-1.6763728,-1.8704238,-2.6163087,-1.8426676,1
3.0,3,-0.3493461,0.53586674,0.23302549,6.59604,0.7681749,-2.4026604,-1.9987113,-2.0167558,-2.4416533,-2.2210584,-1.5833669,-1.9457698,-2.2916331,-2.2405543,-2.2784948,-2.110849,-0.97921073,-1.8419346,-2.4152968,-1.6763728,-1.8704238,-2.6163087,-1.8426676,1
3.0,3,-0.3493461,0.53586674,0.23302549,6.59604,0.7681749,-2.4026604,-1.9987113,-2.0167558,-2.4416533,-2.2210584,-1.5833669,-1.9457698,-2.2916331,-2.2405543,-2.2784948,-2.110849,-0.97921073,-1.8419346,-2.4152968,-1.6763728,-1.8704238,-2.6163087,-1.8426676,1
3.0,3,-0.3493461,0.53586674,0.23302549,6.59604,0.7681749,-2.4026604,-1.9987113,-2.0167558,-2.4416533,-2.2210584,-1.5833669,-1.9457698,-2.2916331,-2.2405543,-2.2784948,-2.110849,-0.97921073,-1.8419346,-2.4152968,-1.6763728,-1.8704238,-2.6163087,-1.8426676,1
1.0,1,0.15780795,6.8040867,0.1582309,0.93152,3.6787932,-2.0837846,-1.7763848,-1.6788231,-2.1076808,-2.0220602,-1.5163338,-1.8000765,-2.1542277,-2.0527394,-1.9450815,-1.9678632,-0.8519229,-1.7550486,-2.2512515,-1.5586475,-1.5019505,-2.5153553,-1.701072,1
1.0,1,0.15780759,6.804087,0.15823153,0.93151987,3.6787937,-2.0837846,-1.7763846,-1.6788232,-2.1076808,-2.0220604,-1.516334,-1.8000767,-2.154228,-2.0527396,-1.9450816,-1.9678634,-0.85192305,-1.7550488,-2.2512515,-1.5586476,-1.5019507,-2.5153553,-1.701072,1
1.0,1,0.15780932,6.804087,0.15822953,0.9315182,3.6787934,-2.083784,-1.7763845,-1.6788229,-2.1076803,-2.0220597,-1.5163336,-1.8000765,-2.1542273,-2.0527391,-1.945081,-1.9678627,-0.8519225,-1.7550482,-2.251251,-1.5586473,-1.50195,-2.5153549,-1.7010715,1
1.0,1,0.15780902,6.8040867,0.15823007,0.9315188,3.6787934,-2.083784,-1.7763846,-1.678823,-2.1076806,-2.02206,-1.5163338,-1.8000762,-2.1542275,-2.0527391,-1.9450811,-1.9678628,-0.8519227,-1.7550484,-2.2512512,-1.5586474,-1.5019503,-2.515355,-1.7010717,1
1.0,1,0.15780771,6.8040867,0.15823105,0.93152,3.6787932,-2.083784,-1.7763847,-1.6788231,-2.1076808,-2.0220602,-1.5163338,-1.8000765,-2.1542277,-2.0527394,-1.9450815,-1.9678632,-0.8519228,-1.7550488,-2.2512515,-1.5586475,-1.5019505,-2.5153553,-1.701072,1
1.0,1,0.15780741,6.8040876,0.15823129,0.93151987,3.6787934,-2.0837846,-1.7763846,-1.6788232,-2.1076808,-2.0220604,-1.516334,-1.8000767,-2.154228,-2.0527396,-1.9450815,-1.9678634,-0.85192305,-1.7550486,-2.2512515,-1.5586475,-1.5019507,-2.5153553,-1.701072,1
1.0,1,0.14577067,6.7977343,0.17849386,0.94848025,3.6844013,-2.093224,-1.7812998,-1.6843485,-2.1171901,-2.0311482,-1.5233293,-1.8058491,-2.1647663,-2.0630112,-1.9536191,-1.9785188,-0.8593214,-1.763012,-2.2610765,-1.5640123,-1.5119311,-2.5250843,-1.7100356,1
1.0,1,0.14577067,6.7977343,0.17849386,0.94848025,3.6844013,-2.093224,-1.7812998,-1.6843485,-2.1171901,-2.0311482,-1.5233293,-1.8058491,-2.1647663,-2.0630112,-1.9536191,-1.9785188,-0.8593214,-1.763012,-2.2610765,-1.5640123,-1.5119311,-2.5250843,-1.7100356,1
1.0,1,0.14577067,6.7977343,0.17849386,0.94848025,3.6844013,-2.093224,-1.7812998,-1.6843485,-2.1171901,-2.0311482,-1.5233293,-1.8058491,-2.1647663,-2.0630112,-1.9536191,-1.9785188,-0.8593214,-1.763012,-2.2610765,-1.5640123,-1.5119311,-2.5250843,-1.7100356,1
1.0,1,0.14577067,6.7977343,0.17849386,0.94848025,3.6844013,-2.093224,-1.7812998,-1.6843485,-2.1171901,-2.0311482,-1.5233293,-1.8058491,-2.1647663,-2.0630112,-1.9536191,-1.9785188,-0.8593214,-1.763012,-2.2610765,-1.5640123,-1.5119311,-2.5250843,-1.7100356,1
1.0,1,0.14577067,6.7977343,0.17849386,0.94848025,3.6844013,-2.093224,-1.7812998,-1.6843485,-2.1171901,-2.0311482,-1.5233293,-1.8058491,-2.1647663,-2.0630112,-1.9536191,-1.9785188,-0.8593214,-1.763012,-2.2610765,-1.5640123,-1.5119311,-2.5250843,-1.7100356,1
1.0,1,0.14577067,6.7977343,0.17849386,0.94848025,3.6844013,-2.093224,-1.7812998,-1.6843485,-2.1171901,-2.0311482,-1.5233293,-1.8058491,-2.1647663,-2.0630112,-1.9536191,-1.9785188,-0.8593214,-1.763012,-2.2610765,-1.5640123,-1.5119311,-2.5250843,-1.7100356,1
4.0,4,0.017842352,3.8301435,2.9930153,0.69046104,6.8325467,-2.8517966,-1.8660548,-2.3594217,-2.7995315,-2.5550213,-1.933063,-2.5704525,-2.7461174,-2.5967822,-2.674745,-2.5241942,-1.5477451,-2.2597597,-2.8371308,-2.1622634,-2.1742873,-2.9593654,-2.4070916,1
4.0,4,0.01784259,3.8301435,2.993015,0.6904608,6.8325467,-2.8517962,-1.8660545,-2.3594217,-2.7995315,-2.5550213,-1.933063,-2.5704525,-2.7461174,-2.5967822,-2.674745,-2.5241942,-1.5477451,-2.2597597,-2.8371305,-2.1622634,-2.1742873,-2.9593654,-2.4070916,1
4.0,4,0.017842472,3.8301435,2.9930153,0.6904608,6.8325467,-2.8517962,-1.8660545,-2.3594217,-2.7995315,-2.5550213,-1.933063,-2.5704525,-2.7461174,-2.5967822,-2.674745,-2.5241942,-1.5477451,-2.2597597,-2.8371308,-2.1622634,-2.1742873,-2.9593654,-2.4070916,1
4.0,4,0.017843306,3.830143,2.9930148,0.6904603,6.8325458,-2.8517962,-1.8660543,-2.3594213,-2.7995315,-2.555021,-1.9330628,-2.5704525,-2.7461169,-2.5967817,-2.6747448,-2.5241938,-1.5477451,-2.2597594,-2.8371303,-2.1622632,-2.1742873,-2.959365,-2.4070914,1
4.0,4,0.017842948,3.8301435,2.993015,0.6904607,6.8325467,-2.8517962,-1.8660545,-2.3594213,-2.7995315,-2.5550213,-1.933063,-2.5704525,-2.7461174,-2.596782,-2.674745,-2.5241942,-1.5477451,-2.2597597,-2.8371305,-2.1622634,-2.1742873,-2.9593654,-2.4070916,1
4.0,4,0.01784259,3.8301435,2.993015,0.6904608,6.8325467,-2.8517964,-1.8660548,-2.3594217,-2.7995315,-2.5550213,-1.933063,-2.5704525,-2.7461174,-2.5967822,-2.674745,-2.5241942,-1.5477451,-2.2597597,-2.8371308,-2.1622634,-2.1742873,-2.9593654,-2.4070916,1
4.0,4,-0.002643168,3.8374043,3.0085874,0.7067806,6.84406,-2.8618479,-1.8765293,-2.3702369,-2.8060775,-2.5663176,-1.9416244,-2.5750375,-2.7566464,-2.6042333,-2.6847618,-2.5311065,-1.5513061,-2.2695346,-2.8496728,-2.1706805,-2.179006,-2.9709034,-2.413596,1
4.0,4,-0.0026418567,3.8374014,3.0085878,0.7067788,6.844058,-2.861847,-1.8765284,-2.3702364,-2.806077,-2.5663168,-1.9416237,-2.5750372,-2.7566457,-2.6042328,-2.6847613,-2.5311055,-1.5513058,-2.2695339,-2.8496714,-2.17068,-2.1790056,-2.9709022,-2.4135954,1
4.0,4,-0.0026484132,3.8374062,3.0085907,0.7067845,6.844063,-2.86185,-1.8765316,-2.3702397,-2.806079,-2.5663204,-1.9416263,-2.5750384,-2.756649,-2.604235,-2.6847644,-2.531108,-1.5513067,-2.2695367,-2.8496757,-2.1706824,-2.179007,-2.9709058,-2.4135973,1
4.0,4,-0.0026456118,3.8374085,3.0085878,0.70678324,6.8440623,-2.8618493,-1.8765312,-2.3702388,-2.8060784,-2.5663197,-1.9416258,-2.575038,-2.7566483,-2.6042342,-2.6847637,-2.5311074,-1.5513065,-2.269536,-2.8496745,-2.170682,-2.1790068,-2.970905,-2.4135966,1
4.0,4,-0.0026403666,3.8374066,3.0085838,0.7067789,6.8440585,-2.8618467,-1.8765284,-2.3702357,-2.806077,-2.5663164,-1.9416234,-2.5750368,-2.7566457,-2.6042323,-2.684761,-2.5311055,-1.5513057,-2.2695336,-2.8496714,-2.1706796,-2.1790054,-2.9709022,-2.413595,1
4.0,4,-0.0026469827,3.8374043,3.0085897,0.7067825,6.844062,-2.8618486,-1.8765303,-2.3702383,-2.806078,-2.5663188,-1.9416251,-2.575038,-2.7566476,-2.604234,-2.6847627,-2.5311067,-1.5513064,-2.2695355,-2.8496737,-2.1706815,-2.1790063,-2.9709044,-2.4135964,1
4.0,4,-0.02405256,3.862226,3.0191808,0.72890747,6.857251,-2.8757293,-1.891717,-2.3842568,-2.815628,-2.5820093,-1.952812,-2.580394,-2.7711287,-2.6143053,-2.6986332,-2.541174,-1.5558038,-2.2825937,-2.8670607,-2.1815813,-2.185479,-2.9865868,-2.4217505,1
4.0,4,-0.024053514,3.8622284,3.0191805,0.72890854,6.857252,-2.8757298,-1.8917177,-2.3842573,-2.8156285,-2.58201,-1.9528124,-2.580394,-2.7711294,-2.6143055,-2.6986334,-2.541174,-1.5558038,-2.2825942,-2.8670611,-2.1815815,-2.185479,-2.986587,-2.4217505,1
4.0,4,-0.024052203,3.8622265,3.0191805,0.72890735,6.857251,-2.8757293,-1.891717,-2.3842568,-2.8156285,-2.5820096,-1.9528122,-2.580394,-2.7711287,-2.614305,-2.698633,-2.541174,-1.5558037,-2.2825937,-2.8670607,-2.1815813,-2.185479,-2.9865868,-2.4217505,1
4.0,4,-0.024052203,3.8622265,3.0191805,0.72890735,6.857251,-2.8757293,-1.891717,-2.3842568,-2.8156285,-2.5820096,-1.9528122,-2.580394,-2.7711287,-2.614305,-2.698633,-2.541174,-1.5558037,-2.2825937,-2.8670607,-2.1815813,-2.185479,-2.9865868,-2.4217505,1
4.0,4,-0.02405268,3.862226,3.019181,0.72890776,6.857251,-2.8757298,-1.8917172,-2.384257,-2.8156285,-2.5820096,-1.9528122,-2.580394,-2.771129,-2.6143055,-2.6986332,-2.541174,-1.5558038,-2.2825937,-2.8670607,-2.1815815,-2.185479,-2.986587,-2.4217505,1
4.0,4,-0.02405256,3.862226,3.0191808,0.72890747,6.857251,-2.8757293,-1.891717,-2.3842568,-2.815628,-2.5820093,-1.952812,-2.580394,-2.7711287,-2.6143053,-2.6986332,-2.541174,-1.5558038,-2.2825937,-2.8670607,-2.1815813,-2.185479,-2.9865868,-2.4217505,1
4.0,4,-0.0043486357,3.8538957,3.0067906,0.71396387,6.8491287,-2.8674557,-1.8823063,-2.3749058,-2.8106713,-2.5723994,-1.945596,-2.5770178,-2.7624388,-2.6083941,-2.690256,-2.5358243,-1.5532953,-2.2742682,-2.8564909,-2.1744504,-2.1821785,-2.9767973,-2.4168198,1
4.0,4,-0.004349649,3.8538966,3.006791,0.7139647,6.849129,-2.8674562,-1.8823066,-2.374906,-2.8106718,-2.5724,-1.9455962,-2.5770183,-2.7624393,-2.6083944,-2.6902564,-2.5358248,-1.5532956,-2.2742684,-2.8564913,-2.1744506,-2.1821785,-2.9767978,-2.4168203,1
4.0,4,-0.0043506026,3.8538957,3.006792,0.7139654,6.8491297,-2.8674567,-1.8823068,-2.3749065,-2.8106718,-2.5724,-1.9455965,-2.5770183,-2.7624397,-2.6083946,-2.6902568,-2.5358248,-1.5532957,-2.2742689,-2.8564916,-2.1744509,-2.1821787,-2.9767983,-2.4168205,1
4.0,4,-0.004347384,3.8538957,3.0067897,0.71396327,6.8491287,-2.8674555,-1.8823056,-2.374905,-2.8106713,-2.572399,-1.9455955,-2.5770178,-2.7624383,-2.6083937,-2.6902556,-2.5358243,-1.5532954,-2.2742674,-2.8564904,-2.17445,-2.1821783,-2.9767969,-2.4168198,1
4.0,4,-0.0043466687,3.8538966,3.0067887,0.7139627,6.849128,-2.8674552,-1.8823055,-2.3749049,-2.8106709,-2.5723987,-1.9455953,-2.5770175,-2.7624378,-2.6083934,-2.6902554,-2.5358238,-1.553295,-2.2742672,-2.85649,-2.1744494,-2.1821778,-2.9767966,-2.4168196,1
4.0,4,-0.004348755,3.8538957,3.0067906,0.713964,6.849129,-2.867456,-1.8823063,-2.3749058,-2.8106713,-2.5723994,-1.945596,-2.577018,-2.762439,-2.6083941,-2.690256,-2.5358243,-1.5532954,-2.2742682,-2.8564909,-2.1744504,-2.1821785,-2.9767973,-2.4168198,1
4.0,4,0.0030130744,3.8370028,3.003007,0.70164,6.8359995,-2.8585043,-1.8743031,-2.367043,-2.803433,-2.5631428,-1.9390767,-2.5729687,-2.75311,-2.601453,-2.6817138,-2.5284102,-1.5493472,-2.266587,-2.8458037,-2.16825,-2.1766627,-2.9674342,-2.410785,1
4.0,4,0.0029937625,3.8369966,3.0030277,0.7016537,6.83601,-2.8585126,-1.8743106,-2.367052,-2.8034391,-2.563152,-1.9390843,-2.5729737,-2.7531188,-2.60146,-2.6817222,-2.5284162,-1.549351,-2.2665951,-2.8458145,-2.1682572,-2.1766677,-2.967444,-2.4107916,1
4.0,4,0.0029996037,3.8369951,3.0030227,0.7016536,6.836011,-2.858512,-1.8743083,-2.3670497,-2.8034391,-2.5631506,-1.9390831,-2.572974,-2.753118,-2.6014595,-2.6817212,-2.5284166,-1.5493512,-2.2665935,-2.8458126,-2.1682563,-2.1766686,-2.967442,-2.4107916,1
4.0,4,0.0030068755,3.8369865,3.003019,0.7016406,6.8360014,-2.8585048,-1.8743023,-2.367044,-2.8034334,-2.563143,-1.9390779,-2.5729702,-2.7531104,-2.6014538,-2.6817143,-2.5284104,-1.5493481,-2.2665877,-2.8458042,-2.168251,-2.1766636,-2.9674346,-2.4107866,1
4.0,4,0.0030107498,3.8369985,3.0030107,0.70164317,6.8360033,-2.8585057,-1.8743035,-2.3670442,-2.8034348,-2.5631442,-1.9390781,-2.5729704,-2.7531114,-2.6014547,-2.681715,-2.5284119,-1.5493484,-2.266588,-2.8458056,-2.168251,-2.1766646,-2.9674356,-2.4107866,1
4.0,4,0.0030078292,3.836997,3.0030127,0.7016437,6.836003,-2.858506,-1.874304,-2.367045,-2.8034344,-2.5631444,-1.9390786,-2.5729704,-2.7531118,-2.6014547,-2.6817155,-2.5284119,-1.5493482,-2.2665884,-2.845806,-2.1682515,-2.1766644,-2.967436,-2.4107866,1
