true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,prob_class_11,prob_class_12,prob_class_13,prob_class_14,correct
11.0,11,0.119239256,-1.1492233,-0.36247408,-0.41366068,-2.701087,1.5858055,-0.081878126,-0.95612407,1.3964031,-0.5425988,-0.100712195,8.606033,-0.4664365,-2.2019005,2.7705479,1
11.0,11,0.14080963,-1.1296349,-0.36032155,-0.41698354,-2.7170935,1.5634049,-0.07598543,-0.949286,1.5010355,-0.60574484,-0.11384219,8.581239,-0.50239664,-2.207958,2.7725646,1
11.0,11,0.13085684,-1.1479362,-0.3605147,-0.41634467,-2.70906,1.5744601,-0.06905376,-0.96390855,1.4620773,-0.5832884,-0.09498815,8.592661,-0.49012193,-2.2016904,2.774486,1
11.0,11,0.10991624,-1.1585932,-0.36199448,-0.41494283,-2.696893,1.5909004,-0.08073645,-0.961764,1.3755249,-0.52585423,-0.09002616,8.610785,-0.4578586,-2.2011795,2.7731435,1
11.0,11,0.114388354,-1.1535549,-0.3627524,-0.4136112,-2.6978292,1.589992,-0.083076596,-0.95781183,1.3773637,-0.5299818,-0.09691338,8.610222,-0.45921087,-2.201123,2.7706282,1
10.0,12,-0.7366221,-2.4354324,-1.926109,-1.8903775,-3.065649,-0.77583045,0.9069642,-0.062442243,1.4196926,3.8344936,1.5706782,-0.38807207,6.360665,-3.3790038,3.0656211,0
10.0,12,-0.775877,-2.4212618,-1.9542495,-1.9747212,-3.036582,-0.9611992,0.9413336,-0.00016672909,1.6314871,3.7303464,1.7643006,-0.6119455,6.4297204,-3.3947134,3.0130005,0
10.0,12,-0.51154244,-2.5181148,-2.0073714,-1.9065547,-3.0974298,-0.9355751,0.9790121,-0.14862451,1.2896721,3.593699,1.7837023,-0.48957005,6.6835027,-3.1081812,2.6839557,0
10.0,12,-0.75011975,-2.4264607,-1.9786416,-1.9077992,-3.0506086,-0.86070114,0.92976636,-0.022184752,1.4793727,3.8090231,1.5840098,-0.43454427,6.402827,-3.3451438,2.994022,0
10.0,12,-0.7751715,-2.4166489,-1.9595973,-1.9061859,-3.0465088,-0.83017915,0.9191607,-0.018273614,1.4951277,3.8364096,1.5660754,-0.4288296,6.3567853,-3.3892653,3.057574,0
10.0,12,-0.7360604,-2.435073,-1.9216135,-1.8796257,-3.0684016,-0.7515116,0.90172416,-0.06822918,1.3963982,3.8517792,1.5414968,-0.3576251,6.34432,-3.3797908,3.0775282,0
5.0,7,-1.9547243,-0.9400804,-2.4762673,-3.6047695,-0.07157035,-0.46336475,-0.45098224,8.135785,-2.9144363,3.8447373,0.10922172,0.9471439,-0.34368357,2.0300088,-1.504452,0
5.0,7,-1.9552343,-0.9389255,-2.4764454,-3.6046531,-0.0723885,-0.46306464,-0.45308843,8.134085,-2.9159524,3.8442786,0.10916262,0.94989425,-0.34325528,2.0317168,-1.5046101,0
5.0,7,-1.9560785,-0.9381646,-2.4769871,-3.604651,-0.0729026,-0.46488318,-0.4540374,8.132038,-2.9163237,3.8464427,0.10855248,0.95017284,-0.34268278,2.0337138,-1.5049524,0
5.0,7,-1.9567573,-0.9415275,-2.47294,-3.6050177,-0.07566513,-0.45969203,-0.45581615,8.132877,-2.9169152,3.8471963,0.11480173,0.9547012,-0.34245688,2.0266094,-1.5006156,0
5.0,7,-1.9549274,-0.9428828,-2.4733274,-3.6049597,-0.072751835,-0.45928875,-0.45206487,8.137106,-2.915087,3.8442028,0.11445137,0.94999945,-0.34350193,2.0246997,-1.5014988,0
5.0,7,-1.9548984,-0.9428613,-2.4739478,-3.6050136,-0.07270536,-0.46122894,-0.45039034,8.137187,-2.913603,3.8461123,0.11274203,0.9475857,-0.34357682,2.0248792,-1.5018958,0
2.0,2,0.32973364,-0.48168442,9.913677,0.25196093,-2.7797487,-0.8084344,-2.1236527,-2.0570164,-0.7732121,1.3788677,1.5611479,0.7473464,0.44196704,-2.8932037,1.2816018,1
2.0,2,0.32973388,-0.48168448,9.913678,0.25196105,-2.7797492,-0.8084343,-2.123653,-2.0570168,-0.773212,1.3788675,1.5611479,0.7473468,0.44196728,-2.8932035,1.2816018,1
2.0,2,0.32973304,-0.481684,9.913678,0.25196224,-2.7797487,-0.80843425,-2.123653,-2.0570178,-0.77321154,1.3788668,1.5611486,0.74734586,0.44196638,-2.8932045,1.2816017,1
2.0,2,0.32973304,-0.48168406,9.913678,0.25196183,-2.779749,-0.8084343,-2.1236532,-2.0570178,-0.7732117,1.3788673,1.5611489,0.7473454,0.44196638,-2.8932045,1.2816021,1
2.0,2,0.32973343,-0.4816847,9.913676,0.25196123,-2.7797492,-0.80843467,-2.1236527,-2.0570173,-0.7732119,1.3788675,1.5611482,0.7473468,0.4419677,-2.893204,1.2816017,1
2.0,2,0.32973358,-0.48168424,9.913676,0.25196096,-2.7797487,-0.8084348,-2.1236525,-2.0570173,-0.773212,1.3788673,1.5611483,0.7473475,0.4419681,-2.8932042,1.2816015,1
6.0,6,-1.6430087,-3.4777427,-1.2776284,-1.0489856,-2.595634,-2.4332066,7.9053354,4.479233,1.6874248,1.9417219,0.5251591,0.3763315,0.21192941,-2.3660257,-1.4588438,1
6.0,6,-1.6437994,-3.4766786,-1.2787899,-1.0476462,-2.5943217,-2.4318726,7.9056435,4.48095,1.6732924,1.946447,0.526881,0.37606955,0.21623078,-2.3696227,-1.4553608,1
6.0,6,-1.6455721,-3.4767666,-1.2782197,-1.0482018,-2.5954592,-2.4320776,7.9040523,4.48044,1.676223,1.9476831,0.52704126,0.3785925,0.21590921,-2.37016,-1.4547507,1
6.0,6,-1.6422725,-3.4780214,-1.2774022,-1.0490108,-2.5957808,-2.4332051,7.90624,4.4787445,1.690641,1.9399124,0.52358806,0.37665257,0.21004206,-2.3646877,-1.460457,1
6.0,6,-1.6414472,-3.47731,-1.2785294,-1.0479268,-2.5942094,-2.432295,7.9072204,4.480315,1.6809583,1.9417818,0.52464575,0.3743604,0.21294951,-2.3665683,-1.4589416,1
6.0,6,-1.642752,-3.477949,-1.2774367,-1.0491657,-2.5957975,-2.4334621,7.905511,4.478841,1.6896031,1.9407572,0.52481896,0.37628868,0.21112269,-2.3652668,-1.4594469,1
12.0,8,-1.0013676,0.87244594,-0.25269654,-2.0246258,-1.5616312,-2.4036624,-0.4661783,-0.18453726,9.206611,-0.87354624,-0.20966825,-1.3433106,2.3802767,-2.2672815,1.2736465,0
12.0,8,-1.0012158,0.873157,-0.25306705,-2.0244122,-1.5613214,-2.4036233,-0.46632683,-0.18411034,9.206874,-0.87387663,-0.21074784,-1.3431242,2.3798394,-2.2667837,1.2725604,0
12.0,8,-1.0010992,0.87486446,-0.25136814,-2.0234845,-1.5619651,-2.4029047,-0.46784514,-0.1845181,9.208256,-0.87541425,-0.21282065,-1.3419446,2.3776364,-2.2649367,1.2701746,0
12.0,8,-1.0011204,0.87519586,-0.25079927,-2.023374,-1.5624987,-2.4028053,-0.46825588,-0.18442145,9.208317,-0.8756377,-0.21285084,-1.3416948,2.377607,-2.2648184,1.2697891,0
12.0,8,-1.0011965,0.8736726,-0.2528521,-2.0243933,-1.5616024,-2.403609,-0.46668273,-0.18372884,9.206828,-0.874104,-0.21086317,-1.3429302,2.3799772,-2.2667696,1.2720263,0
12.0,8,-1.0013635,0.8723391,-0.25285786,-2.0246558,-1.5614302,-2.403683,-0.4660576,-0.18461215,9.20662,-0.87348956,-0.20967728,-1.3433828,2.380223,-2.2672899,1.2737783,0
5.0,5,0.4348589,-0.41450474,-0.42354646,0.15662178,6.5526013,8.999967,-1.3470753,-0.5710342,-0.29839128,-2.2540133,-0.7093925,0.868102,-2.8673532,-1.0634793,-0.95388496,1
5.0,5,0.43485406,-0.41449586,-0.42353448,0.15661234,6.552642,8.999934,-1.3470874,-0.5710525,-0.298392,-2.2540126,-0.7093786,0.86810714,-2.8673558,-1.0634732,-0.95389724,1
5.0,5,0.43488,-0.4145393,-0.42353764,0.1566584,6.5524917,9.000055,-1.3470598,-0.57099664,-0.2984059,-2.2540207,-0.7094351,0.86810714,-2.8673477,-1.0634663,-0.95388806,1
5.0,5,0.43491006,-0.41457194,-0.42358243,0.1566806,6.552364,9.000162,-1.3470345,-0.57096803,-0.29840314,-2.254019,-0.7095047,0.8680937,-2.8673277,-1.0634308,-0.9538622,1
5.0,5,0.43485707,-0.4145327,-0.423511,0.15665415,6.5525513,9.00001,-1.3470819,-0.5710187,-0.29843855,-2.254027,-0.7094088,0.86813754,-2.8673544,-1.0634558,-0.95390296,1
5.0,5,0.4348572,-0.41451207,-0.4235573,0.1566221,6.5525975,8.999977,-1.3470813,-0.57104486,-0.29840863,-2.2540145,-0.7094093,0.86811435,-2.8673475,-1.0634488,-0.9538802,1
5.0,5,-0.57789963,-1.3214539,-0.3327777,1.2645581,3.8483741,10.261624,-0.32423902,0.7452947,-0.31761193,-1.5503966,-2.0236464,1.4760728,-2.802881,-1.8555697,-0.034815088,1
5.0,5,-0.5778992,-1.3214543,-0.33277762,1.2645578,3.848374,10.261623,-0.32423854,0.74529517,-0.31761187,-1.5503966,-2.0236468,1.4760725,-2.8028805,-1.8555702,-0.03481494,1
5.0,5,-0.5778996,-1.3214539,-0.33277756,1.2645575,3.8483744,10.261624,-0.32423913,0.7452948,-0.3176117,-1.5503966,-2.023646,1.476073,-2.8028805,-1.85557,-0.034814984,1
5.0,5,-0.57789975,-1.3214537,-0.33277768,1.2645578,3.8483741,10.261623,-0.32423943,0.7452946,-0.31761217,-1.5503963,-2.0236464,1.4760729,-2.8028805,-1.8555697,-0.034815386,1
5.0,5,-0.57789963,-1.3214545,-0.3327779,1.2645581,3.8483734,10.261625,-0.32423863,0.7452951,-0.31761193,-1.5503964,-2.0236468,1.4760727,-2.802881,-1.8555697,-0.03481456,1
5.0,5,-0.57789963,-1.321454,-0.33277774,1.2645577,3.8483741,10.261624,-0.32423902,0.7452949,-0.317612,-1.5503963,-2.0236464,1.4760728,-2.8028805,-1.85557,-0.034815192,1
13.0,12,1.8545177,-0.2170501,-3.653049,-3.7927282,-0.05938965,-2.2898045,-0.28401312,4.5612154,1.6024492,-0.86136335,-0.79909915,-0.57409775,4.9222383,2.2110367,-2.175927,0
13.0,12,1.8545177,-0.21705076,-3.6530507,-3.7927282,-0.05938895,-2.289804,-0.2840132,4.561216,1.6024479,-0.86136377,-0.79909927,-0.57409704,4.922237,2.211039,-2.1759284,0
13.0,12,1.8545198,-0.21704826,-3.6530495,-3.7927268,-0.059389308,-2.2898042,-0.2840166,4.5612135,1.6024461,-0.8613641,-0.7990995,-0.5740965,4.9222403,2.211039,-2.175928,0
13.0,12,1.8545187,-0.21705061,-3.6530492,-3.7927296,-0.059388526,-2.289804,-0.2840152,4.561218,1.6024449,-0.86136276,-0.7990986,-0.5740964,4.922238,2.211039,-2.1759276,0
13.0,12,1.8545179,-0.21704924,-3.653051,-3.7927268,-0.059388295,-2.289804,-0.28401405,4.5612144,1.6024497,-0.86136436,-0.79910016,-0.57409644,4.922236,2.2110407,-2.1759284,0
13.0,12,1.8545172,-0.21704945,-3.6530485,-3.7927277,-0.05938953,-2.2898042,-0.2840136,4.5612154,1.6024518,-0.86136425,-0.7990992,-0.57409835,4.9222393,2.2110348,-2.175927,0
3.0,3,-1.2279363,-0.57921195,0.6974189,8.758371,-1.8352252,0.08558904,0.5000434,-1.4270979,1.5519905,-0.933317,-2.571312,-0.930943,-1.4663497,-2.057449,0.30058733,1
3.0,3,-1.2281021,-0.57919407,0.69696957,8.758333,-1.8352219,0.085324824,0.5001143,-1.4270023,1.5520648,-0.93331546,-2.5712233,-0.93121403,-1.4660277,-2.05749,0.30078343,1
3.0,3,-1.226271,-0.5792438,0.697464,8.759356,-1.8357755,0.08723566,0.5014238,-1.4278169,1.5548103,-0.9337484,-2.5713341,-0.9298594,-1.4686055,-2.0595024,0.29859394,1
3.0,3,-1.2236986,-0.5794302,0.7039702,8.759405,-1.835927,0.08899486,0.49993524,-1.4307505,1.5540258,-0.93483764,-2.5720775,-0.92894274,-1.473741,-2.0565157,0.29781783,1
3.0,3,-1.2280684,-0.5774834,0.7000482,8.758729,-1.8350953,0.08655715,0.49918237,-1.4271079,1.5501835,-0.9329855,-2.5720973,-0.9306306,-1.467251,-2.0581934,0.30035645,1
3.0,3,-1.2283067,-0.5786959,0.69747007,8.758397,-1.8351523,0.08548353,0.49986705,-1.4268392,1.5514557,-0.9331487,-2.571424,-0.931162,-1.4659799,-2.0577514,0.30079883,1
6.0,6,-0.40211463,-1.4784387,-1.3617375,-0.016285032,-3.3998346,-1.4227295,7.132445,2.4010549,4.6998296,-0.2533663,-2.4914434,-0.8635184,-0.80721766,-3.082481,0.967808,1
6.0,6,-0.4021082,-1.4784377,-1.3617475,-0.016278476,-3.399831,-1.4227304,7.1324587,2.4010344,4.6998067,-0.25337517,-2.4914448,-0.8635082,-0.80721503,-3.0824678,0.96780246,1
6.0,6,-0.40209255,-1.4784287,-1.3617655,-0.01626993,-3.399824,-1.4227294,7.1324844,2.4010062,4.699766,-0.2533873,-2.4914503,-0.863498,-0.80720943,-3.0824513,0.9677975,1
6.0,6,-0.40209594,-1.4784318,-1.3617625,-0.016271539,-3.3998241,-1.4227302,7.1324797,2.401012,4.699777,-0.25338626,-2.4914489,-0.8634999,-0.8072102,-3.0824542,0.96779615,1
6.0,6,-0.4021025,-1.4784368,-1.3617495,-0.01627735,-3.39983,-1.4227293,7.132465,2.4010296,4.6998024,-0.2533764,-2.4914458,-0.86350787,-0.8072149,-3.0824666,0.9678025,1
6.0,6,-0.40210828,-1.4784366,-1.3617423,-0.016283177,-3.3998327,-1.422729,7.1324496,2.4010463,4.6998196,-0.25336906,-2.4914427,-0.86351734,-0.8072171,-3.0824764,0.9678073,1
2.0,2,-0.37646964,5.4833336,7.996774,0.73046243,-2.7933924,-1.0290593,-2.3612094,-0.20286876,-0.3212983,-0.94525635,-2.6274395,1.2475773,-2.070397,-1.3457208,-0.8345272,1
2.0,2,-0.37646946,5.4833355,7.9967737,0.7304617,-2.7933927,-1.0290587,-2.361209,-0.20286834,-0.32129806,-0.94525594,-2.6274395,1.2475768,-2.0703979,-1.34572,-0.8345266,1
2.0,2,-0.37646988,5.483334,7.996774,0.73046255,-2.7933924,-1.029059,-2.3612092,-0.2028687,-0.32129818,-0.9452559,-2.6274395,1.2475773,-2.0703979,-1.3457199,-0.8345266,1
2.0,2,-0.37647024,5.4833403,7.996772,0.73046255,-2.7933924,-1.0290595,-2.3612094,-0.2028684,-0.32129723,-0.94525623,-2.62744,1.247575,-2.0703976,-1.3457211,-0.8345275,1
2.0,2,-0.37646952,5.483336,7.9967737,0.73046184,-2.7933922,-1.029059,-2.361209,-0.20286787,-0.32129782,-0.9452563,-2.6274395,1.2475765,-2.0703979,-1.34572,-0.8345265,1
2.0,2,-0.37646893,5.483333,7.9967732,0.730461,-2.7933927,-1.0290588,-2.361209,-0.20286834,-0.32129782,-0.94525635,-2.6274385,1.247577,-2.0703967,-1.3457202,-0.83452696,1
1.0,1,1.0668476,7.8438854,-0.52762383,-2.604618,0.24805743,-1.3066425,-2.114615,5.166588,-1.0039018,0.21485278,-2.1754878,-3.693791,-1.2442083,-2.2764978,0.40255862,1
1.0,1,1.0668472,7.843885,-0.52762383,-2.6046183,0.24805796,-1.3066418,-2.1146147,5.166589,-1.0039015,0.21485373,-2.175488,-3.693791,-1.2442085,-2.2764988,0.40255862,1
1.0,1,1.066848,7.843885,-0.5276236,-2.6046188,0.24805805,-1.3066429,-2.1146138,5.166589,-1.0039024,0.21485323,-2.175487,-3.6937904,-1.2442076,-2.2764986,0.4025575,1
1.0,1,1.0668477,7.843886,-0.52762336,-2.6046174,0.24805817,-1.3066435,-2.1146142,5.166587,-1.0039029,0.21485284,-2.1754873,-3.6937895,-1.2442081,-2.2764978,0.40255743,1
1.0,1,1.0668443,7.8438873,-0.5276234,-2.6046169,0.248059,-1.3066435,-2.114614,5.1665897,-1.0039026,0.21485367,-2.1754873,-3.6937907,-1.2442087,-2.2764976,0.40255708,1
1.0,1,1.0668466,7.8438854,-0.5276236,-2.604617,0.24805772,-1.3066428,-2.1146142,5.166588,-1.0039022,0.21485329,-2.1754882,-3.693791,-1.244208,-2.2764986,0.40255862,1
0.0,0,8.298014,3.0176084,0.5761031,-1.6163254,-0.35561642,-2.0577426,-0.5313858,1.6996074,0.31943744,-2.9134307,-1.9208254,-1.0846086,2.452527,-1.2965944,-2.215041,1
0.0,0,8.298014,3.0176096,0.5761033,-1.6163255,-0.3556164,-2.057742,-0.53138626,1.699608,0.31943768,-2.913431,-1.9208252,-1.0846093,2.4525266,-1.2965941,-2.215041,1
0.0,0,8.298013,3.0176096,0.57609975,-1.616326,-0.35561568,-2.057742,-0.5313848,1.6996088,0.31943858,-2.913431,-1.9208263,-1.0846095,2.4525259,-1.2965934,-2.2150416,1
0.0,0,8.298015,3.0176094,0.5760999,-1.6163261,-0.3556157,-2.0577424,-0.531385,1.6996087,0.3194384,-2.9134312,-1.9208261,-1.0846094,2.4525254,-1.2965932,-2.2150414,1
0.0,0,8.298013,3.0176091,0.5761032,-1.6163253,-0.3556163,-2.0577424,-0.531386,1.6996077,0.31943804,-2.9134307,-1.9208252,-1.0846089,2.452527,-1.2965946,-2.2150414,1
0.0,0,8.298015,3.0176094,0.57610315,-1.6163257,-0.3556166,-2.0577426,-0.53138626,1.6996071,0.3194371,-2.9134307,-1.9208255,-1.0846092,2.4525268,-1.2965937,-2.2150404,1
8.0,3,-2.1363108,-2.133869,2.1329458,7.358259,-2.579897,2.6087344,3.515016,-1.6475775,1.0471087,2.6075273,-2.2002175,1.3974055,-1.4792976,-4.5198216,-1.4218493,0
8.0,3,-2.1542964,-2.1335309,2.123746,7.3202643,-2.5660758,2.6450934,3.5257094,-1.5802879,0.97490036,2.6053984,-2.1859667,1.4330536,-1.4377695,-4.535184,-1.4486436,0
8.0,3,-2.1532028,-2.1497948,2.127697,7.3262105,-2.570132,2.6378057,3.5203395,-1.6088026,1.0017608,2.62754,-2.1915362,1.4262221,-1.4537024,-4.5212097,-1.4362512,0
8.0,3,-2.173362,-2.1927109,2.100412,7.2818694,-2.566762,2.6595173,3.5441027,-1.5985785,1.0124595,2.6865776,-2.2017984,1.4517603,-1.4602545,-4.500985,-1.4362568,0
8.0,3,-2.1734602,-2.1878762,2.0953348,7.262157,-2.5546503,2.683924,3.562021,-1.5520526,0.9723687,2.6691632,-2.193169,1.4578233,-1.4420805,-4.518993,-1.4553684,0
8.0,3,-2.1366026,-2.1417317,2.1327317,7.356999,-2.5819914,2.6064181,3.5154552,-1.6578531,1.0609344,2.61998,-2.203667,1.3937907,-1.4869366,-4.514896,-1.4156941,0
13.0,13,-1.6260388,-0.78622735,-2.7288136,-1.2846467,-0.22243637,-1.7234726,-0.3427646,1.9598454,-1.4507314,-0.8028678,-2.2652683,2.6825733,-3.3817933,8.1776905,-0.37763262,1
13.0,13,-1.6432331,-1.0370082,-2.6400256,-1.4281983,-0.25639793,-1.7607396,-0.40562832,1.8559397,-1.3293055,-0.69748545,-2.1869957,2.930809,-3.3594794,8.178434,-0.21454896,1
13.0,13,-1.6975688,-1.1602844,-2.6309466,-1.4706286,-0.299267,-1.751436,-0.4252304,1.8162545,-1.2024555,-0.63762635,-2.1811674,3.0681238,-3.3727489,8.128661,-0.093825534,1
13.0,13,-1.6292737,-0.8782047,-2.7151282,-1.3422171,-0.2228345,-1.7086877,-0.34842408,1.8966957,-1.3220923,-0.7871215,-2.253896,2.7301362,-3.4116695,8.179844,-0.29473346,1
13.0,13,-1.6703327,-1.0856766,-2.6522715,-1.4545379,-0.2774036,-1.7584397,-0.40935364,1.8533305,-1.2086304,-0.67676616,-2.1951141,2.9560173,-3.3605955,8.155852,-0.1859019,1
13.0,13,-1.6361685,-1.0202427,-2.6397607,-1.4249254,-0.2510389,-1.7607987,-0.40240586,1.8636534,-1.3496592,-0.7033945,-2.1892037,2.9109125,-3.3597963,8.1829,-0.22382294,1
0.0,0,7.941419,3.8984022,-1.2167922,-2.3861043,-0.9961636,-1.8907626,-1.4670756,1.1995628,0.5192655,-4.052264,-1.4475263,-3.273536,2.156319,-0.69885993,1.4137119,1
0.0,0,7.941423,3.8984141,-1.216789,-2.3861084,-0.99615437,-1.8907694,-1.4670863,1.1995575,0.5192521,-4.0522747,-1.4475204,-3.2735403,2.1563053,-0.69883496,1.413699,1
0.0,0,7.9414277,3.8984087,-1.2167909,-2.3861098,-0.99615306,-1.8907729,-1.4670901,1.1995494,0.5192493,-4.0522776,-1.4475117,-3.2735426,2.1562967,-0.6988196,1.4136992,1
0.0,0,7.941452,3.8983948,-1.2167805,-2.3861074,-0.9961494,-1.8907535,-1.4670746,1.1995565,0.5192432,-4.052268,-1.4475164,-3.2735207,2.1563027,-0.6988444,1.4136724,1
0.0,0,7.9414215,3.89841,-1.2167939,-2.3861082,-0.99615604,-1.8907744,-1.4670899,1.1995509,0.5192549,-4.0522766,-1.4475089,-3.2735448,2.1562986,-0.69882387,1.413705,1
0.0,0,7.94142,3.8984013,-1.2167937,-2.3861039,-0.9961636,-1.8907641,-1.4670771,1.1995609,0.5192656,-4.052267,-1.4475229,-3.2735364,2.156316,-0.69885516,1.4137121,1
1.0,1,-0.34677494,7.7967057,-1.0117991,-1.1412753,-1.029991,-3.1069667,-3.4289873,-1.999453,-1.7474796,-0.5865415,-1.6102006,-0.64440125,-0.84421456,2.7186813,1.6334152,1
1.0,1,-0.34677517,7.7967057,-1.0117984,-1.1412756,-1.0299909,-3.1069667,-3.4289875,-1.9994534,-1.7474806,-0.5865414,-1.6102006,-0.64439994,-0.84421504,2.7186832,1.6334141,1
1.0,1,-0.34677264,7.79671,-1.0117956,-1.1412734,-1.0299908,-3.1069663,-3.4289854,-1.999452,-1.7474823,-0.58654207,-1.6102017,-0.6444039,-0.8442161,2.718675,1.6334164,1
1.0,1,-0.34677246,7.796706,-1.011793,-1.1412723,-1.0299917,-3.1069672,-3.4289868,-1.9994568,-1.7474816,-0.58654207,-1.6102,-0.6443988,-0.844216,2.7186782,1.633415,1
1.0,1,-0.34677428,7.796706,-1.0117974,-1.1412753,-1.0299908,-3.1069665,-3.4289877,-1.9994534,-1.7474818,-0.5865421,-1.6102008,-0.6443995,-0.84421515,2.718684,1.6334126,1
1.0,1,-0.34677336,7.7967057,-1.0117991,-1.141277,-1.0299911,-3.1069663,-3.4289873,-1.9994501,-1.747482,-0.5865429,-1.6102,-0.64440036,-0.84421515,2.7186842,1.6334119,1
1.0,1,-0.23033735,9.251585,0.9938515,-0.74980843,-1.195182,-3.0210507,-2.8875043,1.466758,0.29620695,-1.7301095,-1.1660287,-3.4731455,0.7166711,-1.5388541,-0.25715804,1
1.0,1,-0.23033276,9.25159,0.9938541,-0.74979794,-1.1951804,-3.0210497,-2.887503,1.4667437,0.29620385,-1.7301096,-1.1660361,-3.4731417,0.71666485,-1.538853,-0.25716007,1
1.0,1,-0.23032123,9.251597,0.9938652,-0.7497752,-1.1951787,-3.021048,-2.887502,1.4667082,0.29619545,-1.7301105,-1.166052,-3.4731321,0.7166467,-1.5388494,-0.25716412,1
1.0,1,-0.23032674,9.2515955,0.9938597,-0.7497841,-1.1951799,-3.0210485,-2.8875027,1.4667226,0.2961992,-1.73011,-1.1660463,-3.4731352,0.7166543,-1.5388513,-0.25716317,1
1.0,1,-0.2303356,9.251586,0.99385136,-0.74980474,-1.1951815,-3.02105,-2.8875046,1.4667531,0.29620647,-1.73011,-1.166032,-3.4731433,0.71667033,-1.5388539,-0.2571594,1
