true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,prob_class_11,prob_class_12,prob_class_13,prob_class_14,correct
2.0,3,-0.2973701,-2.1411269,5.212951,5.487739,-1.8684499,-0.09269696,-1.067915,-0.5757076,-0.62162817,-0.12166013,-1.5388783,0.750205,-1.6774981,0.005076766,-0.69574994,0
2.0,2,0.12614864,-2.241869,5.468486,4.766692,-1.6483436,-0.29661965,-0.7438745,-0.65857893,-0.7829124,-0.61380833,-0.87461746,0.88363796,-1.7554991,0.04412976,-0.8111512,1
9.0,9,-1.1615666,-1.7488638,-1.12955,-1.8625654,-1.4061505,-2.1481447,4.5939493,1.0419478,2.925972,8.631089,-1.6040587,-0.9447005,-1.1220183,-1.6669884,-1.6420276,1
9.0,9,-1.1568052,-1.7504402,-1.1255468,-1.8619632,-1.4082968,-2.1459837,4.550378,1.0484781,2.9485261,8.644753,-1.6114677,-0.94431114,-1.1268585,-1.6649194,-1.6345186,1
9.0,9,-1.1517198,-1.7585549,-1.1187166,-1.8660655,-1.3913546,-2.1646523,4.504486,1.0726322,2.9665139,8.657733,-1.6183031,-0.95151013,-1.111018,-1.6720245,-1.6431422,1
9.0,9,-1.138897,-1.760837,-1.1212734,-1.8708801,-1.3975434,-2.1744535,4.495553,1.0678817,3.0476089,8.6145935,-1.6142646,-0.96266353,-1.1193678,-1.6741388,-1.6619573,1
9.0,9,-1.1580857,-1.7532524,-1.1083075,-1.8561908,-1.4002529,-2.1307678,4.435383,1.0754519,2.913579,8.737387,-1.6392634,-0.9319443,-1.1249406,-1.661123,-1.5928767,1
9.0,9,-1.1607243,-1.7502905,-1.1319238,-1.8649099,-1.4029162,-2.1576214,4.6144457,1.0405172,2.9359996,8.610571,-1.5980012,-0.9494416,-1.117511,-1.669708,-1.6549933,1
8.0,8,-0.11599257,-0.5415615,-1.4941372,-1.1272333,-1.1511106,-1.1063601,0.036061697,-2.1885638,10.317015,0.18701254,-0.40714303,-1.0803269,-0.95224947,-0.21507637,-0.3056072,1
8.0,8,-0.11453859,-0.5412916,-1.494024,-1.1235602,-1.1444489,-1.1058662,0.022035085,-2.1838672,10.320389,0.17551811,-0.40711918,-1.0799066,-0.9517089,-0.21554138,-0.3034365,1
8.0,8,-0.112379216,-0.5415528,-1.4940071,-1.1206177,-1.1386257,-1.1080745,0.014795534,-2.1819634,10.323623,0.16245078,-0.4043946,-1.0806184,-0.94996053,-0.2162001,-0.30418566,1
8.0,8,-0.11584618,-0.54142,-1.4943385,-1.1247767,-1.1444672,-1.1061391,0.023751564,-2.185024,10.318861,0.18233646,-0.40865543,-1.0792598,-0.9519523,-0.21405494,-0.3039732,1
8.0,8,-0.11695456,-0.54114735,-1.494236,-1.1252085,-1.1450378,-1.1043015,0.0217176,-2.184381,10.317747,0.18801014,-0.41121534,-1.0783316,-0.9531621,-0.21318339,-0.30224574,1
8.0,8,-0.11529105,-0.5417824,-1.4937328,-1.1271338,-1.1504359,-1.1075679,0.036349468,-2.1898603,10.316857,0.18672903,-0.40650412,-1.0807682,-0.9521472,-0.21406859,-0.3060687,1
13.0,13,-0.6830397,0.730806,-0.7903921,-1.0972986,-0.72333795,-0.37021208,-3.0823753,-2.40325,1.8126613,-0.51727015,-0.99832225,-0.61949927,-1.7808895,9.901,0.763157,1
13.0,13,-0.6847014,0.72853124,-0.78896564,-1.1009564,-0.7268465,-0.3696345,-3.087949,-2.4038365,1.8170227,-0.5113656,-0.9997246,-0.6197128,-1.7803886,9.898041,0.7724448,1
13.0,13,-0.68260235,0.7338687,-0.78592783,-1.1029577,-0.7316279,-0.3747427,-3.0816977,-2.4062748,1.8139255,-0.5128865,-0.9971129,-0.62595737,-1.7806554,9.901869,0.7698131,1
13.0,13,-0.6836346,0.7308706,-0.78791094,-1.1010894,-0.72781414,-0.3710823,-3.0850832,-2.404516,1.8142387,-0.51295424,-0.99896324,-0.6219912,-1.7804837,9.899986,0.77052206,1
13.0,13,-0.6854757,0.72474265,-0.79261285,-1.0961826,-0.7190255,-0.36375678,-3.0906339,-2.4005933,1.8143549,-0.51441956,-1.0020584,-0.61333954,-1.7802963,9.896752,0.76915133,1
13.0,13,-0.68295676,0.73100686,-0.7905621,-1.0970075,-0.72274697,-0.37036684,-3.0821888,-2.4032338,1.8126785,-0.51794136,-0.99839246,-0.619463,-1.7809587,9.901036,0.7626422,1
5.0,5,-0.8066724,-0.006819673,-0.68386304,0.1886699,-1.8486632,10.838018,-0.3993169,0.55797255,-1.2691116,-0.49665058,-0.7411482,-0.8519896,-2.2961528,-0.21080518,-0.3148365,1
5.0,5,-0.8066782,-0.0068236887,-0.6838669,0.18866742,-1.8486646,10.8380165,-0.39931133,0.5579672,-1.2691064,-0.49665192,-0.7411406,-0.8519932,-2.2961528,-0.21079995,-0.31483847,1
5.0,5,-0.80666256,-0.006803781,-0.68386596,0.18866046,-1.8486273,10.838021,-0.39931816,0.5579694,-1.2691263,-0.49666822,-0.74116874,-0.85199916,-2.296142,-0.21080203,-0.3148405,1
5.0,5,-0.80665153,-0.006790638,-0.68385977,0.1886585,-1.8486099,10.838024,-0.3993244,0.557974,-1.2691431,-0.49667343,-0.7411868,-0.85199904,-2.2961385,-0.2108043,-0.31483898,1
5.0,5,-0.8066527,-0.0067941025,-0.6838749,0.18864928,-1.8486078,10.838029,-0.3993081,0.557953,-1.2691302,-0.4966915,-0.7411723,-0.85201406,-2.2961338,-0.21078938,-0.31484675,1
5.0,5,-0.8066683,-0.0068176687,-0.68386406,0.18867011,-1.8486534,10.83802,-0.399319,0.5579747,-1.269114,-0.49665216,-0.7411546,-0.8519886,-2.2961502,-0.21081147,-0.31483722,1
8.0,6,-0.74427897,-0.54796386,0.09981485,-1.5162467,-1.2431529,-2.070896,7.820472,-4.251414,4.178879,1.6969714,-0.33081052,-1.3202801,-0.8348095,-0.8018665,0.033138916,0
8.0,6,-0.71285254,-0.5881741,0.1567447,-1.5315849,-1.212457,-2.1879294,7.599486,-4.292318,4.489035,1.7420225,-0.3535182,-1.3607632,-0.7946277,-0.793888,0.013375737,0
8.0,6,-0.6592874,-0.6283252,0.19513252,-1.5517867,-1.1619973,-2.3142645,7.4058094,-4.320154,4.862631,1.6303763,-0.34210134,-1.406962,-0.72848415,-0.8015607,-0.064477995,0
8.0,6,-0.7085193,-0.5933051,0.17396525,-1.5360808,-1.1995974,-2.2139874,7.5652595,-4.303782,4.5095143,1.7768829,-0.36109638,-1.3661802,-0.78288764,-0.78214663,0.007872447,0
8.0,6,-0.7470705,-0.5648279,0.1313686,-1.5177169,-1.2464591,-2.102959,7.699187,-4.273847,4.2460246,1.8538352,-0.3698423,-1.3290982,-0.8427523,-0.7854088,0.07581515,0
8.0,6,-0.74914825,-0.5471977,0.10421563,-1.5151795,-1.243411,-2.0676532,7.823296,-4.2524295,4.147774,1.7233496,-0.33450887,-1.3173668,-0.8381853,-0.7967599,0.042413555,0
14.0,14,-0.918198,-0.7390225,-0.5075739,-1.3529685,-1.5064852,-0.27160528,-1.4183539,-2.055856,-1.0051554,0.99978244,1.084641,-2.7669096,0.3989916,-0.8752834,10.065844,1
14.0,14,-0.9181662,-0.73913705,-0.5075934,-1.3527788,-1.5063984,-0.2714966,-1.4189737,-2.0558114,-1.0052738,0.9998485,1.0840726,-2.766713,0.39938247,-0.87509745,10.066021,1
14.0,14,-0.9181239,-0.7387297,-0.507681,-1.3532985,-1.5065867,-0.27112088,-1.4176414,-2.0555677,-1.0046539,0.9995518,1.0840876,-2.7668114,0.39759514,-0.8754822,10.065961,1
14.0,14,-0.9180849,-0.73876035,-0.50768125,-1.3530854,-1.5063586,-0.27144387,-1.4184208,-2.0556939,-1.0047208,0.99935734,1.083693,-2.7667968,0.39846045,-0.87508464,10.066049,1
14.0,14,-0.91811454,-0.7390131,-0.50766087,-1.352849,-1.506441,-0.27136344,-1.4189622,-2.055647,-1.0052551,1.000023,1.0835198,-2.7665443,0.39930588,-0.8751837,10.066146,1
14.0,14,-0.91828525,-0.739131,-0.5074722,-1.3529856,-1.5064728,-0.2718023,-1.4180151,-2.0560818,-1.005083,0.99949265,1.0856487,-2.767227,0.39877713,-0.87526774,10.065591,1
