true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,correct
4.0,5,-0.95068705,0.7874147,-1.2124202,-2.1773357,0.77354586,5.835805,-0.40605018,-0.2964686,2.071104,-1.29986,0
4.0,5,-0.9734007,0.77587545,-1.2092966,-2.1956942,0.7890151,5.824517,-0.38400453,-0.2715417,2.0672588,-1.2995907,0
2.0,2,-0.7717851,-1.6335342,6.366427,-1.2280548,-0.09791157,-0.16033041,-0.07775568,0.6055079,-1.1197107,-1.6103411,1
2.0,2,-0.79320997,-1.6310052,6.3911557,-1.1773154,-0.14863302,-0.12333865,-0.12747243,0.62168807,-1.1123662,-1.6263429,1
2.0,2,-0.7626401,-1.6213248,6.393941,-1.1820855,-0.14710635,-0.14363015,-0.10024511,0.5976536,-1.127537,-1.631832,1
2.0,2,-0.7684018,-1.6254903,6.3834853,-1.1988264,-0.12808637,-0.14538547,-0.094284795,0.6037318,-1.1249216,-1.6250027,1
2.0,2,-0.79644895,-1.6378589,6.369051,-1.2142518,-0.10753542,-0.13675511,-0.10433649,0.6264466,-1.1111811,-1.612346,1
2.0,2,-0.7715005,-1.6331025,6.368494,-1.2250105,-0.101299375,-0.15965605,-0.07936347,0.60336095,-1.11887,-1.6111722,1
6.0,6,-0.9306234,-0.9076267,-0.46248433,-1.1060394,0.2543983,-1.3400661,6.538631,0.42519227,-0.48996577,-1.0225204,1
6.0,6,-0.9189719,-0.90060276,-0.46784782,-1.0973597,0.22767408,-1.3332757,6.546613,0.42337424,-0.4991746,-1.0180554,1
6.0,6,-0.88309956,-0.8975501,-0.46597847,-1.108361,0.23148975,-1.3474296,6.5516524,0.41734365,-0.5169197,-1.0167322,1
6.0,6,-0.8752768,-0.89961535,-0.46512374,-1.1195257,0.2439782,-1.3543015,6.5512795,0.40914628,-0.514874,-1.0125064,1
6.0,6,-0.93015784,-0.90431845,-0.4656991,-1.0992205,0.23926543,-1.3343397,6.5420957,0.42592004,-0.4925126,-1.0205885,1
6.0,6,-0.93362,-0.9113178,-0.46055323,-1.1138184,0.2692868,-1.3444831,6.535337,0.4218686,-0.48407656,-1.0217971,1
0.0,0,5.2470202,3.3117447,-2.2041311,-1.1477526,-0.42470005,1.2564934,-1.1286674,-2.1468735,-0.8256986,-0.7346387,1
0.0,0,5.2469025,3.3118527,-2.204364,-1.1478482,-0.42456254,1.2564907,-1.1287255,-2.1466825,-0.8257631,-0.73454934,1
0.0,0,5.247609,3.311039,-2.203594,-1.1475335,-0.42491212,1.2564865,-1.1281971,-2.1472723,-0.82567275,-0.7347904,1
0.0,0,5.2476153,3.3109765,-2.2032866,-1.1475083,-0.4249845,1.2568673,-1.1279476,-2.1478634,-0.82537806,-0.7350209,1
0.0,0,5.246933,3.3117316,-2.2036831,-1.1477169,-0.42480424,1.2572027,-1.1282992,-2.1478302,-0.82518923,-0.7350385,1
0.0,0,5.247183,3.311571,-2.2040868,-1.1477121,-0.4247253,1.2563503,-1.1286426,-2.1467907,-0.8257689,-0.73460144,1
1.0,1,-0.63621885,6.3647404,-2.0905547,0.021184996,-1.1404846,-0.6007927,-2.1589036,-0.91653115,-1.5157285,0.81808156,1
1.0,1,-0.6362184,6.3647404,-2.0905547,0.021184817,-1.140485,-0.6007928,-2.1589031,-0.9165315,-1.5157287,0.81808156,1
1.0,1,-0.63621914,6.3647404,-2.090555,0.02118495,-1.140485,-0.6007921,-2.1589036,-0.91653144,-1.5157287,0.8180814,1
1.0,1,-0.63621855,6.3647404,-2.0905547,0.02118524,-1.140485,-0.60079247,-2.1589036,-0.9165311,-1.5157287,0.8180817,1
1.0,1,-0.63621867,6.3647404,-2.0905547,0.021185214,-1.1404848,-0.6007925,-2.1589034,-0.91653144,-1.5157287,0.8180815,1
1.0,1,-0.63621867,6.3647404,-2.0905545,0.021184877,-1.1404848,-0.6007926,-2.1589036,-0.9165315,-1.5157287,0.81808144,1
9.0,9,-0.2533081,0.28750327,-2.29891,-1.6431073,-1.3686233,-2.4501703,-0.049326066,-0.38562444,-0.014457289,6.034716,1
9.0,9,-0.24218348,0.28574187,-2.2951052,-1.6384006,-1.368954,-2.4465423,-0.055794567,-0.40038285,-0.01172021,6.0358877,1
9.0,9,-0.21057513,0.28186873,-2.285836,-1.6610131,-1.3513577,-2.456406,-0.040741283,-0.4383488,0.0042563975,6.030355,1
9.0,9,-0.24026093,0.29018047,-2.3000517,-1.6792042,-1.3459144,-2.467438,-0.011136042,-0.39429662,-0.010402452,6.0256343,1
9.0,9,-0.24724668,0.2919075,-2.3024902,-1.6683465,-1.3530142,-2.4615805,-0.019331774,-0.38538235,-0.017118812,6.028198,1
9.0,9,-0.2527649,0.28936842,-2.2995656,-1.6479594,-1.3665144,-2.452397,-0.045722656,-0.38689798,-0.0122960545,6.033411,1
3.0,3,-0.9269755,-1.4829805,-0.30456004,5.933399,-0.9764094,-0.8069457,-1.855064,1.5420104,-1.9140941,-0.453492,1
3.0,3,-0.8940649,-1.4748093,-0.29631785,5.928689,-0.9973518,-0.7805289,-1.8448973,1.5546074,-1.9276851,-0.48523015,1
3.0,3,-0.87339073,-1.4765717,-0.29140303,5.9213676,-1.0055344,-0.80355555,-1.8289458,1.574516,-1.9284592,-0.50238967,1
3.0,3,-0.86805844,-1.4652061,-0.28975683,5.9267983,-1.0114748,-0.7539361,-1.8405985,1.5590233,-1.9295243,-0.5217829,1
3.0,3,-0.9001823,-1.4717596,-0.2965018,5.932927,-0.9937833,-0.7710448,-1.8516797,1.5427297,-1.9259452,-0.48224467,1
3.0,3,-0.9313087,-1.4788069,-0.3043721,5.9376116,-0.9727326,-0.7999513,-1.8599483,1.5304524,-1.9126288,-0.45282626,1
2.0,2,2.5386195,-0.78713953,5.895338,-0.7660122,-2.0020642,1.5421731,-1.567703,0.541919,-2.2630386,-1.8093282,1
2.0,2,2.5591176,-0.79346013,5.889294,-0.77526236,-1.9903357,1.5402119,-1.5682918,0.53536856,-2.267229,-1.8028107,1
2.0,2,2.5825682,-0.7942904,5.889719,-0.7735468,-1.9840379,1.5175066,-1.5562665,0.5277533,-2.275231,-1.8093535,1
2.0,2,2.5811892,-0.7982402,5.8857307,-0.7787314,-1.9811924,1.5323334,-1.5642366,0.5258938,-2.270821,-1.8022538,1
2.0,2,2.5628376,-0.79913145,5.8872995,-0.78336084,-1.9843721,1.5440105,-1.568669,0.5338885,-2.2671657,-1.7958297,1
2.0,2,2.538982,-0.7865504,5.8936024,-0.7639471,-2.0031376,1.5478033,-1.5722338,0.5394843,-2.2601926,-1.8094536,1
4.0,5,-0.8322351,0.0768346,1.8433989,-1.8968929,0.91339344,5.8972287,-1.3550786,-0.9231825,1.2123617,-1.7875936,0
4.0,5,-0.8435283,0.10457281,1.7496116,-1.8506453,0.86737865,5.9365435,-1.3753619,-0.93590355,1.2679337,-1.7731872,0
4.0,5,-0.8045132,0.09649702,1.8475541,-1.8499726,0.83795726,5.9267716,-1.3671446,-0.932413,1.2067286,-1.8031173,0
4.0,5,-0.7930398,0.09355182,1.868424,-1.8536788,0.8364716,5.9225416,-1.3640882,-0.9336276,1.1939782,-1.8087881,0
4.0,5,-0.8559395,0.10238341,1.7296579,-1.8576223,0.88597655,5.932824,-1.3759117,-0.93589294,1.2818892,-1.7645551,0
4.0,5,-0.82972896,0.08171681,1.852942,-1.8818321,0.88317347,5.905485,-1.3584694,-0.9223856,1.2106757,-1.7928685,0
8.0,8,-2.4572585,0.22012407,-2.5755098,-1.0619931,-0.13944823,-0.1702416,-1.5412908,-0.70467556,6.5421815,-0.10028054,1
8.0,8,-2.448188,0.23160928,-2.5489538,-1.0507846,-0.13654345,-0.14820224,-1.5416329,-0.73134166,6.550064,-0.1455954,1
8.0,8,-2.4554875,0.22901729,-2.531195,-1.0528438,-0.1298994,-0.16596559,-1.5311542,-0.7062542,6.5475817,-0.1782112,1
8.0,8,-2.4653091,0.23093873,-2.538107,-1.0472558,-0.13197969,-0.1664969,-1.5358194,-0.69966054,6.5435452,-0.17066695,1
8.0,8,-2.462315,0.22865683,-2.5301485,-1.0507352,-0.12500228,-0.16782403,-1.5338537,-0.7038431,6.5461,-0.17786615,1
8.0,8,-2.4604201,0.22431833,-2.5620112,-1.056099,-0.13576776,-0.16741279,-1.5403891,-0.7053018,6.5430903,-0.12511073,1
7.0,6,0.7813397,0.50444865,1.4178075,-2.6340823,-3.021507,0.09918998,3.2939749,1.6650083,1.1408722,-1.960483,0
7.0,6,0.8417481,0.5259719,1.4573696,-2.619002,-3.0369132,0.11630509,3.262391,1.6430086,1.105777,-1.9921123,0
7.0,6,0.82330936,0.5155367,1.4929962,-2.6028378,-3.03348,0.08834238,3.269237,1.6564312,1.0784416,-1.9996008,0
7.0,6,0.8566085,0.5040675,1.5327322,-2.598943,-3.0302558,0.07955854,3.2668338,1.6233453,1.0634005,-2.0080624,0
7.0,6,0.85137767,0.5150623,1.4728342,-2.620238,-3.0326517,0.11031608,3.2655606,1.6255931,1.105807,-1.9911438,0
7.0,6,0.7858138,0.4999146,1.4261976,-2.6342704,-3.0189013,0.09404217,3.2969046,1.659274,1.137133,-1.9607438,0
9.0,9,-0.1280007,0.2058549,-2.1780763,-1.7878658,-0.7012493,-2.4630158,0.38394126,-0.26065663,-0.8404685,5.954393,1
9.0,9,-0.09657585,0.2106787,-2.1752577,-1.7867494,-0.70369667,-2.4600408,0.38477775,-0.28368834,-0.846596,5.952086,1
9.0,9,-0.09271688,0.21127284,-2.17626,-1.7926143,-0.70094997,-2.464538,0.3949306,-0.28084198,-0.8507293,5.9486194,1
9.0,9,-0.09976881,0.20624185,-2.1772788,-1.8052908,-0.6923251,-2.4750469,0.4095179,-0.26645166,-0.85074466,5.9439487,1
9.0,9,-0.10927922,0.20590422,-2.1767323,-1.7994927,-0.6955671,-2.4711149,0.39851457,-0.2664565,-0.84463775,5.948044,1
9.0,9,-0.11979023,0.20487559,-2.176988,-1.7953929,-0.697362,-2.4686854,0.39228842,-0.2623715,-0.8413405,5.9508853,1
8.0,8,-2.432236,-0.31141466,-1.8953779,-1.2778364,0.2771059,-0.9161318,-1.4394956,-0.20670423,6.4456,-0.44036543,1
8.0,8,-2.4144373,-0.2517438,-1.7740602,-1.2306187,0.32865655,-0.78069335,-1.4626604,-0.35388657,6.4747066,-0.633162,1
8.0,8,-2.419814,-0.2424224,-1.7101506,-1.2367533,0.33431023,-0.8203034,-1.4018557,-0.29084122,6.4414434,-0.7490198,1
8.0,8,-2.4442396,-0.23306987,-1.7092637,-1.1920307,0.3276283,-0.7947484,-1.4317039,-0.29178342,6.437733,-0.76865095,1
8.0,8,-2.4251747,-0.24244732,-1.7009366,-1.2414849,0.35982797,-0.81430346,-1.4087125,-0.31294128,6.4437623,-0.7463,1
8.0,8,-2.439021,-0.29268426,-1.8535161,-1.2496773,0.28898087,-0.8797112,-1.447696,-0.23138031,6.4471946,-0.5190231,1
3.0,3,-2.5687017,-0.119775966,0.8837601,4.1400757,-1.7714272,2.5694466,-0.5833613,-1.6688821,1.5887321,-2.3804872,1
3.0,3,-2.5674174,-0.11940377,0.8837536,4.140847,-1.772604,2.5693288,-0.5843988,-1.669144,1.5880765,-2.3800716,1
3.0,3,-2.566588,-0.11956267,0.8851532,4.1409335,-1.7729406,2.5690048,-0.5847818,-1.6701387,1.58795,-2.3802352,1
3.0,3,-2.5670135,-0.11979809,0.88541996,4.1406393,-1.7722218,2.569169,-0.58438164,-1.6698447,1.5879447,-2.3806388,1
3.0,3,-2.5681875,-0.119737536,0.8839635,4.140497,-1.7715232,2.569569,-0.5838091,-1.6684228,1.587976,-2.380667,1
3.0,3,-2.568631,-0.11970073,0.8836492,4.140089,-1.7716451,2.56938,-0.5834169,-1.6690886,1.588871,-2.3803217,1
8.0,8,-2.578159,-0.37741613,-1.9015357,-0.7647414,-0.4217834,-1.0955976,-1.4576813,-0.09271614,6.40673,-0.2617964,1
8.0,8,-2.3710182,-0.25626695,-1.6829308,-0.6874036,-0.39023626,-0.81600493,-1.498674,-0.56672585,6.5469203,-0.5912533,1
8.0,8,-2.3951871,-0.23837242,-1.6132923,-0.53597903,-0.41173983,-0.80617815,-1.4728587,-0.4467507,6.477991,-0.8242809,1
8.0,8,-2.3863883,-0.13420647,-1.4495254,-0.192149,-0.51617134,-0.69499546,-1.4122676,-0.39218533,6.3369718,-1.2694215,1
8.0,8,-2.442805,-0.21689077,-1.6744267,-0.44975364,-0.4459712,-0.7169962,-1.5445889,-0.48316398,6.483512,-0.7815057,1
8.0,8,-2.5449958,-0.33680266,-1.8231831,-0.66889685,-0.44269764,-1.036879,-1.4329988,-0.1127658,6.404504,-0.47794676,1
8.0,8,-2.4525616,-0.86773455,-2.405649,-2.3797271,0.043471597,-2.9668257,0.11407892,0.06577722,4.154419,3.702418,1
8.0,8,-2.4364061,-0.8748807,-2.3789845,-2.4020758,0.08788906,-2.9788387,0.14082874,0.022589952,4.2001996,3.633579,1
8.0,8,-2.437909,-0.8766745,-2.3786092,-2.4005656,0.08973162,-2.9802656,0.1419053,0.024189562,4.1995473,3.632616,1
8.0,8,-2.4567568,-0.87550485,-2.399728,-2.3810227,0.06109127,-2.9761937,0.12802853,0.067627795,4.159252,3.6821475,1
8.0,8,-2.4537144,-0.8716696,-2.3963623,-2.3879936,0.068613395,-2.973836,0.12871496,0.055856116,4.172792,3.6677408,1
8.0,8,-2.4568489,-0.86905307,-2.406393,-2.377196,0.046397593,-2.9675539,0.11381138,0.06933349,4.153931,3.7011964,1
5.0,5,0.55901575,0.8197519,1.1911567,-0.9073305,-0.09734164,6.2479506,-1.0690764,-1.7018713,0.27776453,-1.7768034,1
5.0,5,0.5703242,0.81100047,1.1898744,-0.9206581,-0.069343254,6.2464623,-1.0639899,-1.702896,0.26601836,-1.7751347,1
5.0,5,0.60608345,0.8068894,1.2171664,-0.91651356,-0.0786863,6.2379637,-1.0682445,-1.7031479,0.24303517,-1.7859591,1
5.0,5,0.6000397,0.80734205,1.2090414,-0.9178983,-0.0736724,6.2399235,-1.0669428,-1.7033254,0.24693838,-1.7833418,1
5.0,5,0.5652822,0.8102039,1.186278,-0.92358094,-0.06346752,6.247641,-1.0623419,-1.7026261,0.26763538,-1.773275,1
5.0,5,0.5586009,0.82007736,1.1889384,-0.9067956,-0.09740546,6.2482386,-1.069322,-1.7021018,0.2790242,-1.776327,1
0.0,0,6.4916043,0.19153547,-0.2914126,-1.5894753,0.35443017,-0.90071684,1.3015592,-2.253398,-1.5756302,-0.73952323,1
0.0,0,6.4916773,0.19156548,-0.29131,-1.589361,0.3543469,-0.90043527,1.30125,-2.2535493,-1.5754972,-0.73961765,1
0.0,0,6.491575,0.19151717,-0.291354,-1.5892236,0.35427427,-0.9005965,1.3018249,-2.2535176,-1.575547,-0.739813,1
0.0,0,6.491615,0.19154572,-0.29130903,-1.5891647,0.35422596,-0.9004331,1.3016641,-2.253611,-1.5754665,-0.739865,1
0.0,0,6.4918537,0.19173005,-0.29105756,-1.5887688,0.3538965,-0.8994022,1.3006549,-2.2541804,-1.5749704,-0.74019176,1
0.0,0,6.491602,0.1915125,-0.29140493,-1.5894518,0.35442442,-0.9007007,1.3015473,-2.2534463,-1.5755866,-0.73951966,1
4.0,5,-2.1005619,-0.22413507,1.5080934,-0.98736405,3.6766794,4.022506,-0.003325423,-1.7265636,1.3074944,-2.884322,0
4.0,5,-2.0992606,-0.22730428,1.5102155,-0.990821,3.681529,4.015555,-0.00025575393,-1.7265537,1.307181,-2.8839226,0
4.0,5,-2.070963,-0.23725268,1.5382156,-1.0083698,3.6927395,3.9905882,0.028943444,-1.7352296,1.2857095,-2.893479,0
4.0,5,-2.0720491,-0.23759848,1.53688,-1.0087241,3.6934395,3.9897864,0.028085032,-1.7354679,1.287936,-2.8923192,0
4.0,5,-2.1033957,-0.22516751,1.5058393,-0.9876647,3.6788785,4.0205045,-0.0047884784,-1.725379,1.3101008,-2.8826895,0
4.0,5,-2.1021135,-0.2219849,1.5057722,-0.9853599,3.673789,4.0266623,-0.0051164827,-1.7266312,1.3083397,-2.8839517,0
