true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,prob_class_11,prob_class_12,prob_class_13,prob_class_14,correct
9.0,5,-2.3855817,-2.9864545,2.1940522,-1.4172962,0.17128308,7.364834,3.5183423,0.5098335,1.1515306,0.8573597,-3.0427794,-3.1422389,-0.38309938,-2.1875718,-1.117663,0
9.0,5,-2.430874,-3.373906,2.5318189,-1.0224426,0.11032567,6.9829364,3.5248003,0.19765827,1.4520167,1.2502829,-2.8842878,-3.2778616,-0.4956405,-2.2768557,-1.1355548,0
9.0,5,-2.440798,-3.3261306,2.4395084,-1.0678779,0.07710361,7.047187,3.6525614,0.22634089,1.3541466,1.2132863,-2.9637845,-3.283637,-0.39179504,-2.2105877,-1.1575071,0
6.0,5,-0.45775437,-0.21350086,-1.528493,-3.6745782,0.16538069,6.340307,1.6534069,1.110575,3.3323147,-2.079116,-3.4201267,-0.9698086,-1.780066,-1.4668205,-1.6468672,0
6.0,5,-0.43241572,-0.19675533,-1.5684245,-3.6810956,0.20889054,6.3363357,1.5402023,1.1803576,3.3416193,-2.044222,-3.4124286,-0.96485776,-1.82988,-1.4788553,-1.6131122,0
6.0,5,-0.42294598,-0.11919511,-1.6009463,-3.7026176,0.3413561,6.329282,1.3848051,1.2628496,3.2849283,-2.1028273,-3.4109962,-0.84192365,-1.8781353,-1.529473,-1.6181512,0
6.0,5,-0.42493838,-0.13901357,-1.5831021,-3.699416,0.3009505,6.3214207,1.4799314,1.2147583,3.286157,-2.1275053,-3.4271703,-0.8676478,-1.8443228,-1.5109793,-1.627199,0
6.0,5,-0.4936234,-0.1001048,-1.5371677,-3.7004683,0.24980187,6.377801,1.5641389,1.180384,3.2228692,-2.1086783,-3.4223197,-0.88136494,-1.8014946,-1.4778253,-1.680272,0
6.0,5,-0.41688797,-0.24543527,-1.5720954,-3.6954558,0.18054871,6.3140016,1.6700723,1.1824429,3.3141596,-2.0919535,-3.459468,-0.99108666,-1.7914853,-1.4268136,-1.6016393,0
5.0,12,-1.8713734,-2.0819614,-2.4518123,-3.3283157,2.4326887,4.390462,-1.016522,1.599775,-1.8131546,1.176031,-1.9535094,2.6413808,5.0794883,-1.0136133,0.53537315,0
5.0,12,-1.8713981,-2.081812,-2.4518259,-3.3284783,2.4328897,4.3910284,-1.0164882,1.6006178,-1.8132507,1.1758789,-1.9534091,2.6410208,5.0786266,-1.0139837,0.53563744,0
5.0,12,-1.8714234,-2.0817456,-2.4518301,-3.3285518,2.4329653,4.3912826,-1.0164658,1.600993,-1.8132865,1.1758009,-1.9533708,2.6408694,5.078268,-1.0141307,0.5357316,0
5.0,12,-1.8713869,-2.0818202,-2.451856,-3.3285158,2.4329367,4.3910894,-1.0165076,1.600759,-1.8132356,1.1758624,-1.953401,2.6409545,5.0784774,-1.0140121,0.53572685,0
5.0,12,-1.8713807,-2.0818746,-2.4518452,-3.3284383,2.432846,4.390829,-1.0165199,1.6003666,-1.8132014,1.1759242,-1.9534459,2.6411328,5.0788774,-1.0138489,0.5355895,0
5.0,12,-1.8714228,-2.081924,-2.4517732,-3.3282769,2.432651,4.3904505,-1.0164948,1.5996978,-1.8131913,1.1760477,-1.9535086,2.641452,5.0795813,-1.0136106,0.5352537,0
11.0,1,-2.404936,7.0563855,-0.381171,-1.3038769,-2.1735933,0.3311244,-0.6669152,0.8907686,-1.412788,-1.7904346,-0.27730155,5.040059,0.70733225,-1.3494997,-1.3887655,0
11.0,1,-2.4049728,7.0564823,-0.38113198,-1.3039517,-2.1736069,0.33130094,-0.6667002,0.890904,-1.4128718,-1.7905384,-0.27750146,5.0398245,0.7073738,-1.3494772,-1.3887273,0
11.0,1,-2.4049194,7.056265,-0.38120413,-1.3037851,-2.1735096,0.3310174,-0.667115,0.8906054,-1.4126903,-1.7904198,-0.27726898,5.0403275,0.7073684,-1.349518,-1.3888264,0
11.0,1,-2.404941,7.0563226,-0.3810323,-1.3039234,-2.173557,0.33138,-0.66678053,0.89077485,-1.4127387,-1.7906173,-0.27752495,5.0399733,0.7073221,-1.3496463,-1.3887491,0
11.0,1,-2.4049656,7.056443,-0.38111326,-1.3039736,-2.1736171,0.33135864,-0.6667177,0.8909229,-1.4128484,-1.7905318,-0.27749792,5.039835,0.707351,-1.3495263,-1.3887212,0
11.0,1,-2.404966,7.0564823,-0.38115877,-1.3039464,-2.1735964,0.33130163,-0.666711,0.8909176,-1.4128603,-1.7905542,-0.2774971,5.0398426,0.7073452,-1.3494829,-1.3887314,0
5.0,5,-0.53463817,1.2098233,-1.1204153,-3.1474712,4.2261844,6.68941,-2.974379,2.1215208,-1.4173596,0.15663096,-2.6431472,1.0145406,-0.80470604,-2.2240024,-1.3605494,1
5.0,5,-0.5346379,1.2098236,-1.1204153,-3.1474712,4.226185,6.689409,-2.9743798,2.12152,-1.4173592,0.15663116,-2.6431472,1.014541,-0.8047062,-2.2240021,-1.360549,1
5.0,5,-0.534638,1.2098237,-1.1204158,-3.1474707,4.226184,6.689409,-2.9743793,2.1215208,-1.4173596,0.15663096,-2.6431475,1.0145411,-0.8047059,-2.2240016,-1.3605492,1
5.0,5,-0.53463775,1.2098237,-1.1204154,-3.1474712,4.226185,6.689409,-2.9743798,2.1215212,-1.4173595,0.15663098,-2.6431472,1.0145407,-0.80470634,-2.224002,-1.3605491,1
5.0,5,-0.534638,1.2098237,-1.1204157,-3.1474712,4.226185,6.6894093,-2.9743798,2.1215208,-1.4173595,0.15663105,-2.6431475,1.0145409,-0.8047062,-2.2240021,-1.3605489,1
5.0,5,-0.53463775,1.2098234,-1.1204152,-3.1474712,4.2261844,6.6894093,-2.9743795,2.1215203,-1.4173591,0.15663105,-2.6431472,1.0145403,-0.8047059,-2.2240021,-1.360549,1
2.0,14,0.8056993,-2.3470366,-2.0800064,-1.0265838,-1.2322752,-2.289901,-1.2461126,-1.1306121,4.194956,-1.2913346,4.3238573,-0.2838959,-0.04192746,-0.77294576,6.392126,0
2.0,14,0.821727,-2.3513186,-2.069143,-1.0250994,-1.2353419,-2.2877917,-1.2427893,-1.1343597,4.1893435,-1.289177,4.3100386,-0.29663736,-0.035581857,-0.7779208,6.403394,0
2.0,14,0.8131757,-2.344556,-2.0711842,-1.0311481,-1.2325363,-2.2811742,-1.2369015,-1.113396,4.18017,-1.2948743,4.329295,-0.30053353,-0.04669056,-0.78094727,6.4021745,0
2.0,14,0.8313213,-2.3535492,-2.066355,-1.0220447,-1.2336075,-2.2984545,-1.2468394,-1.1595993,4.1873364,-1.2971953,4.2921715,-0.2752243,-0.020940263,-0.7841504,6.402845,0
2.0,14,0.82471037,-2.352814,-2.0682845,-1.0235641,-1.235529,-2.290522,-1.2444545,-1.1418327,4.1904955,-1.2894585,4.303994,-0.29256803,-0.031398047,-0.7785678,6.403538,0
2.0,14,0.80445284,-2.3458393,-2.0803487,-1.0276107,-1.2316787,-2.2892158,-1.245038,-1.1276387,4.1932635,-1.2928356,4.3266654,-0.28410158,-0.043505237,-0.77338505,6.3920164,0
1.0,7,-1.8895687,1.5569476,-0.93832344,-1.5338093,-1.3344027,-1.0336996,-1.1636723,6.3031983,-2.4651325,0.6513875,5.8493953,-0.25314614,-3.319846,4.67836,-0.42909455,0
1.0,7,-1.889465,1.5543392,-0.93860203,-1.5346634,-1.3334272,-1.0326843,-1.162687,6.305856,-2.4645088,0.65072876,5.846922,-0.25487307,-3.320096,4.679413,-0.4282383,0
1.0,7,-1.8895257,1.549232,-0.9380682,-1.5362968,-1.3317151,-1.0296237,-1.1603498,6.31034,-2.463847,0.65019166,5.841167,-0.25734153,-3.3205712,4.682204,-0.4302445,0
1.0,7,-1.889255,1.5527884,-0.9387186,-1.5351607,-1.3329387,-1.0322216,-1.1621662,6.306934,-2.4643834,0.6505526,5.8453407,-0.25547415,-3.319953,4.6806135,-0.4285286,0
1.0,7,-1.8893963,1.5542045,-0.9385102,-1.5346941,-1.3334591,-1.0326242,-1.162618,6.305733,-2.464651,0.65086013,5.846642,-0.2547432,-3.3199594,4.6798177,-0.42879212,0
1.0,7,-1.8894701,1.5558212,-0.93841773,-1.5341533,-1.3340304,-1.0333395,-1.1632355,6.304223,-2.4649205,0.65111595,5.8483834,-0.25387713,-3.3198888,4.6788936,-0.42874914,0
9.0,9,-0.9926162,-3.2279718,5.3373203,2.7575138,-0.69459355,-0.22624502,0.8097335,-1.8997582,-1.0034031,6.7935796,-0.56637967,-2.8637242,-0.30991694,-0.17989796,-1.2702047,1
9.0,9,-0.98529494,-3.3059816,5.1428986,2.8293595,-0.657908,-0.12814759,0.93314564,-1.9164115,-0.9325631,6.789041,-0.8607634,-2.9751449,-0.18918169,-0.19251859,-1.2312869,1
9.0,9,-0.8238521,-3.2337368,5.0489955,2.8751018,-0.5766876,-0.3158538,0.39417934,-1.8646802,-0.7696321,6.9834046,-0.6108898,-2.862276,-0.44662783,-0.28264418,-1.0375315,1
9.0,9,-1.0179702,-3.388959,4.4990106,3.200714,-0.46605965,-0.1548293,0.60384125,-1.8959507,-0.64072335,7.092405,-0.88776493,-2.8431187,-0.27649423,-0.2930508,-1.1955513,1
9.0,9,-0.9682018,-3.2920117,5.189017,2.7866094,-0.6775809,-0.15355253,0.9120415,-1.9140636,-0.94121903,6.788359,-0.81282115,-2.9686692,-0.19132766,-0.18722147,-1.2115027,1
9.0,9,-0.8899726,-3.3045483,5.533546,2.840575,-0.843316,-0.31316626,1.2218987,-1.9663627,-0.99764264,6.396679,-0.8439451,-3.098008,-0.27891305,-0.19558394,-1.1415302,1
2.0,2,2.9857206,-2.2061384,6.628771,-2.8603222,1.5647974,1.7896864,4.037976,0.16195656,-2.143733,-1.4689482,-2.324147,-4.702389,-1.6194488,-0.7749191,-0.9160763,1
2.0,2,2.9855685,-2.206164,6.6289024,-2.8602972,1.5645376,1.7898616,4.0380573,0.161987,-2.143737,-1.468937,-2.3240929,-4.702381,-1.6194155,-0.7749243,-0.91609985,1
2.0,2,2.9855862,-2.2062106,6.628936,-2.8602924,1.5644991,1.7898225,4.038043,0.16194807,-2.143711,-1.4689319,-2.3240893,-4.7023764,-1.6193902,-0.7748977,-0.9160762,1
2.0,2,2.9855487,-2.2062216,6.628939,-2.860308,1.5644585,1.7899116,4.0380583,0.1619983,-2.1437042,-1.4689317,-2.324092,-4.702386,-1.6193985,-0.77492017,-0.91605407,1
2.0,2,2.9856133,-2.2061808,6.6288395,-2.8603299,1.5646293,1.7898722,4.0380216,0.16202335,-2.1437213,-1.4689426,-2.3241172,-4.702393,-1.6194413,-0.7749446,-0.9160709,1
2.0,2,2.9857569,-2.2061012,6.628755,-2.8603055,1.5648528,1.7896079,4.037965,0.16191824,-2.1437547,-1.4689499,-2.324146,-4.7023807,-1.6194533,-0.77490807,-0.91610837,1
12.0,5,-0.7899516,3.5414202,-1.2129325,-3.2772076,2.020788,6.743482,-1.9442452,2.9459817,-2.3425958,-0.15805478,-3.0507793,0.1645297,0.7564987,-2.2489338,-0.52448833,0
12.0,5,-0.7899517,3.5414202,-1.2129327,-3.2772076,2.0207884,6.743482,-1.9442455,2.9459815,-2.3425958,-0.1580548,-3.0507798,0.16453002,0.756499,-2.2489333,-0.52448875,0
12.0,5,-0.7899516,3.5414202,-1.2129325,-3.2772076,2.0207875,6.743482,-1.9442451,2.9459813,-2.3425958,-0.15805475,-3.0507796,0.16452987,0.75649875,-2.2489336,-0.52448887,0
12.0,5,-0.78995174,3.54142,-1.2129323,-3.2772074,2.020788,6.743482,-1.9442452,2.9459813,-2.3425958,-0.15805486,-3.0507796,0.16453025,0.756499,-2.2489338,-0.524489,0
12.0,5,-0.78995174,3.54142,-1.2129325,-3.2772076,2.020788,6.743482,-1.9442452,2.9459813,-2.3425956,-0.15805478,-3.050779,0.16452996,0.75649875,-2.2489336,-0.524489,0
12.0,5,-0.7899518,3.54142,-1.2129326,-3.2772076,2.020788,6.743482,-1.9442452,2.9459817,-2.342596,-0.15805475,-3.0507796,0.16452985,0.75649875,-2.2489338,-0.5244886,0
1.0,11,-2.7567666,3.7213514,-2.168828,3.6068492,-2.2025566,-0.8901999,-3.1542299,-1.4946256,-0.771536,0.25699744,3.0344806,7.4360595,0.38025513,-0.80276316,-2.4882681,0
1.0,11,-2.7485938,3.6576257,-2.1836832,3.270733,-2.2555883,-0.8339328,-3.1847749,-1.4967155,-0.60290074,0.09035283,3.180995,7.522506,0.4983739,-0.78613853,-2.420699,0
1.0,11,-2.7431524,3.6821418,-2.1880476,2.778461,-2.273101,-0.7431285,-3.2107184,-1.4033089,-0.42970067,-0.20460868,3.33209,7.6018934,0.5655772,-0.7969942,-2.2988312,0
1.0,11,-2.696339,3.7795827,-2.150242,3.8632867,-2.396347,-0.91444147,-3.0170012,-1.6106699,-0.90375996,0.59842324,3.1662035,7.166622,0.41438076,-0.78525156,-2.5911582,0
1.0,11,-2.7506611,3.7189507,-2.171401,3.5559878,-2.2278178,-0.87693465,-3.155389,-1.5015031,-0.74837387,0.24855378,3.0708933,7.435701,0.40452632,-0.7996046,-2.4806335,0
1.0,11,-2.747897,3.7403677,-2.1710982,3.5653408,-2.214866,-0.88615274,-3.1556215,-1.495064,-0.7641249,0.23084755,3.0451972,7.439525,0.3953834,-0.7998726,-2.478651,0
4.0,9,-0.8826899,-1.5059508,0.5425261,1.1254166,0.16387768,0.60517913,-2.3787014,-0.75127715,0.36329556,9.21375,2.3801632,-1.3636634,-2.1360288,0.22244309,-0.64815444,0
4.0,9,-0.88269013,-1.5059509,0.542526,1.1254163,0.16387735,0.60517895,-2.378701,-0.7512772,0.36329556,9.21375,2.380163,-1.3636634,-2.1360288,0.22244306,-0.64815444,0
4.0,9,-0.88269013,-1.5059509,0.5425261,1.1254165,0.16387759,0.605179,-2.3787014,-0.7512771,0.3632956,9.21375,2.380163,-1.3636637,-2.1360285,0.22244291,-0.64815444,0
4.0,9,-0.88269025,-1.5059508,0.54252607,1.1254168,0.16387776,0.6051789,-2.3787014,-0.75127715,0.36329556,9.213749,2.3801634,-1.3636634,-2.1360292,0.222443,-0.64815444,0
4.0,9,-0.88269013,-1.505951,0.542526,1.1254164,0.16387765,0.60517883,-2.3787012,-0.7512772,0.36329567,9.21375,2.3801632,-1.3636634,-2.1360285,0.22244315,-0.64815444,0
4.0,9,-0.88269,-1.5059509,0.542526,1.1254165,0.16387762,0.605179,-2.378701,-0.7512772,0.36329556,9.21375,2.3801632,-1.3636634,-2.1360288,0.22244315,-0.6481542,0
14.0,14,5.3521514,0.14812571,-2.1289191,-1.8762022,2.7838767,-1.8197715,-0.67227787,0.20117798,-0.057571664,-3.145882,-1.0600281,-2.643801,-0.7792839,-1.3698571,6.8078694,1
14.0,14,5.1908026,-0.0033271462,-2.0678658,-1.7885492,2.2882001,-1.9097705,-0.5207623,0.21406707,-0.013366912,-3.103412,-0.8396636,-2.671161,-0.61771894,-1.1558913,7.154346,1
14.0,14,5.1110673,-0.09256426,-2.0606325,-1.8047585,2.2349572,-1.9391766,-0.5166173,0.2587027,0.009580769,-3.094235,-0.721186,-2.6569157,-0.5846879,-1.102941,7.256355,1
14.0,14,5.0831184,-0.11242757,-2.0989122,-1.8083155,2.241109,-1.9419516,-0.5250335,0.28037682,0.010437161,-3.087257,-0.6942093,-2.6298985,-0.5618442,-1.0950432,7.2766824,1
14.0,14,5.221221,-0.20363462,-2.1718643,-1.7720214,2.3055909,-1.9570014,-0.50790554,0.24076274,-0.036739882,-3.0884902,-0.77893424,-2.5601053,-0.5592371,-1.0629903,7.147163,1
14.0,14,5.1874967,0.036137562,-2.060834,-1.8456693,2.4509785,-1.884439,-0.6100593,0.23806852,-0.006092954,-3.114783,-0.8385654,-2.6676247,-0.67210054,-1.2427362,7.1205087,1
11.0,1,-2.494608,5.477386,-1.4535409,1.7703171,-0.54870725,2.6095428,-1.2384634,-1.1440825,-1.3611939,-1.9699415,-2.0238106,5.201826,0.44239366,-2.7895296,-2.5894308,0
11.0,1,-2.4737475,5.541972,-1.446821,1.6724385,-0.5481222,2.721726,-1.1495332,-1.0947798,-1.4112592,-1.9968642,-2.0933793,5.067973,0.45893493,-2.8011177,-2.5509255,0
11.0,1,-2.467737,5.5292816,-1.4464021,1.6365211,-0.53080857,2.7497616,-1.1553754,-1.0776602,-1.4036827,-2.0053055,-2.1026545,5.068395,0.45175204,-2.808496,-2.5486438,0
11.0,1,-2.4856153,5.487407,-1.450911,1.7265486,-0.5407773,2.6557534,-1.2152413,-1.1235459,-1.3726302,-1.9810054,-2.049972,5.164218,0.44693065,-2.7968912,-2.5771203,0
11.0,1,-2.4727535,5.541737,-1.4481877,1.6627297,-0.54109037,2.722539,-1.1597395,-1.089099,-1.4047254,-1.998355,-2.0883312,5.075095,0.44875067,-2.8017306,-2.5534222,0
11.0,1,-2.47158,5.5486054,-1.4465449,1.6595466,-0.54542047,2.7330031,-1.1425251,-1.0875682,-1.4136648,-2.0014875,-2.0985482,5.0562315,0.4556521,-2.8027894,-2.5477903,0
2.0,5,-2.1177676,1.8999155,-1.3903553,-2.04822,4.034919,5.339088,-3.6768603,0.9539049,0.32069674,-0.5412564,-1.1636591,2.6875074,-1.6818169,-2.032875,-2.4309657,0
2.0,5,-2.1176355,1.8996192,-1.39032,-2.0483847,4.035007,5.339263,-3.6768305,0.9539793,0.3207288,-0.5412009,-1.1637032,2.6872993,-1.6818058,-2.0328817,-2.4308734,0
2.0,5,-2.1176698,1.8995755,-1.3903253,-2.048334,4.0349946,5.3392797,-3.6768012,0.95388925,0.3206942,-0.54117775,-1.1637369,2.687409,-1.6817315,-2.0328734,-2.430952,0
2.0,5,-2.1176238,1.8996029,-1.3903171,-2.0484185,4.0350084,5.3392763,-3.676829,0.9540204,0.3207497,-0.5412063,-1.1636987,2.6872487,-1.6818267,-2.032866,-2.4308558,0
2.0,5,-2.1176112,1.8996179,-1.3903165,-2.0484285,4.035019,5.3392634,-3.676842,0.95403963,0.3207568,-0.5412116,-1.1636872,2.6872218,-1.6818479,-2.0328739,-2.43083,0
2.0,5,-2.1177776,1.8999434,-1.3903568,-2.0481882,4.034903,5.339084,-3.6768575,0.95386446,0.32067192,-0.5412543,-1.1636677,2.6875532,-1.6817918,-2.0328884,-2.4309847,0
8.0,1,-2.5750468,8.069332,-1.2309781,-0.8796173,-0.8594599,0.037697125,-2.54152,0.7076395,-0.74215394,-2.5113363,2.3918471,1.41827,-0.46734723,-1.2644942,0.739163,0
8.0,1,-2.8020797,7.786127,-1.2686907,-0.69223964,-1.3181194,-0.62986505,-2.3610508,0.66409403,-0.54695165,-2.6367004,3.2809541,1.0778607,-0.33679366,-1.1658597,2.1553743,0
8.0,1,-2.8323135,7.768572,-1.2519119,-0.5606708,-1.2829714,-0.55628675,-2.4778829,0.67836916,-0.6524482,-2.4112196,3.5632422,1.2603889,-0.52611214,-1.2069231,1.739916,0
8.0,1,-2.7609217,7.797155,-1.2741922,-0.6968375,-1.296738,-0.5866088,-2.4030154,0.7121752,-0.6186677,-2.537421,3.2865887,1.0455966,-0.36465237,-1.1635752,2.1374433,0
8.0,1,-2.876462,7.5507317,-1.3213094,-0.6341814,-1.3817716,-0.7763451,-2.3210847,0.6718091,-0.36660758,-2.73871,3.586739,1.0365236,-0.39026543,-1.1975803,2.5381038,0
