true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,correct
1.0,1,-2.1557043,9.750314,-4.5394387,-2.7039106,0.21602437,-2.2134151,1
3.0,3,-0.42598814,-1.0308269,-2.3428516,13.322411,-5.216543,-2.7025175,1
3.0,3,-0.42598814,-1.0308269,-2.3428516,13.322411,-5.216543,-2.7025175,1
3.0,3,-0.42598814,-1.0308269,-2.3428516,13.322411,-5.216543,-2.7025175,1
3.0,3,-0.42598814,-1.0308269,-2.3428516,13.322411,-5.216543,-2.7025175,1
3.0,3,-0.42598814,-1.0308269,-2.3428516,13.322411,-5.216543,-2.7025175,1
3.0,3,-0.42598814,-1.0308269,-2.3428516,13.322411,-5.216543,-2.7025175,1
2.0,2,-2.1406255,-2.8003936,14.922085,-1.1626736,-2.8509343,-8.453811,1
2.0,2,-2.1406255,-2.8003936,14.922085,-1.1626736,-2.8509343,-8.453811,1
2.0,2,-2.1406255,-2.8003936,14.922085,-1.1626736,-2.8509343,-8.453811,1
2.0,2,-2.1406255,-2.8003936,14.922085,-1.1626736,-2.8509343,-8.453811,1
2.0,2,-2.1406255,-2.8003936,14.922085,-1.1626736,-2.8509343,-8.453811,1
2.0,2,-2.1406255,-2.8003936,14.922085,-1.1626736,-2.8509343,-8.453811,1
4.0,4,0.70971954,0.924013,-6.1360316,-7.7872553,9.648745,-4.130567,1
4.0,4,0.71182543,0.92438775,-6.136401,-7.7869625,9.647345,-4.131578,1
4.0,4,0.7091951,0.92360216,-6.135432,-7.7874684,9.649139,-4.1305537,1
4.0,4,0.7072711,0.92299616,-6.134909,-7.7876973,9.650403,-4.129606,1
4.0,4,0.7076462,0.92270494,-6.1349416,-7.787735,9.650466,-4.1298027,1
4.0,4,0.7091434,0.9239435,-6.1359906,-7.7879467,9.64962,-4.1303616,1
3.0,3,-0.6340831,-0.74929726,-2.8176074,13.097437,-5.0727754,-2.2233343,1
3.0,3,-0.6340831,-0.74929726,-2.8176074,13.097437,-5.0727754,-2.2233343,1
3.0,3,-0.6340831,-0.74929726,-2.8176074,13.097437,-5.0727754,-2.2233343,1
3.0,3,-0.6340831,-0.74929726,-2.8176074,13.097437,-5.0727754,-2.2233343,1
3.0,3,-0.6340831,-0.74929726,-2.8176074,13.097437,-5.0727754,-2.2233343,1
3.0,3,-0.6340831,-0.74929726,-2.8176074,13.097437,-5.0727754,-2.2233343,1
1.0,1,-1.0297437,9.6472435,-5.4300117,-3.7208457,0.5481683,-2.2892318,1
1.0,1,-1.0299053,9.647386,-5.430017,-3.7207391,0.5480058,-2.2889628,1
1.0,1,-1.0298454,9.647196,-5.429832,-3.7210915,0.54839694,-2.289391,1
1.0,1,-1.0296353,9.647241,-5.4299755,-3.7209165,0.54820657,-2.2894363,1
1.0,1,-1.0299228,9.647371,-5.4299636,-3.7209709,0.5482265,-2.2891088,1
1.0,1,-1.0298746,9.647271,-5.430034,-3.7207835,0.5481641,-2.289103,1
3.0,3,-0.75110334,-1.1145924,-2.4431095,13.331566,-5.102939,-2.3120427,1
3.0,3,-0.75110334,-1.1145924,-2.4431095,13.331566,-5.102939,-2.3120427,1
3.0,3,-0.75110334,-1.1145924,-2.4431095,13.331566,-5.102939,-2.3120427,1
3.0,3,-0.75110334,-1.1145924,-2.4431095,13.331566,-5.102939,-2.3120427,1
3.0,3,-0.75110334,-1.1145924,-2.4431095,13.331566,-5.102939,-2.3120427,1
3.0,3,-0.75110334,-1.1145924,-2.4431095,13.331566,-5.102939,-2.3120427,1
3.0,3,-0.67575246,-0.92539704,-2.5823107,13.235642,-5.0973377,-2.3487215,1
3.0,3,-0.67575246,-0.92539704,-2.5823107,13.235642,-5.0973377,-2.3487215,1
3.0,3,-0.67575246,-0.92539704,-2.5823107,13.235642,-5.0973377,-2.3487215,1
3.0,3,-0.67575246,-0.92539704,-2.5823107,13.235642,-5.0973377,-2.3487215,1
3.0,3,-0.67575246,-0.92539704,-2.5823107,13.235642,-5.0973377,-2.3487215,1
3.0,3,-0.67575246,-0.92539704,-2.5823107,13.235642,-5.0973377,-2.3487215,1
1.0,1,-1.8670206,9.523701,-4.2243824,-3.1501977,0.4927626,-2.890543,1
1.0,1,-1.8671747,9.523748,-4.224269,-3.1501806,0.49277022,-2.8905349,1
1.0,1,-1.867172,9.523737,-4.2242627,-3.1501696,0.4927661,-2.8905377,1
1.0,1,-1.8671104,9.52373,-4.2243223,-3.1501827,0.4927608,-2.8905272,1
1.0,1,-1.8671151,9.523725,-4.224313,-3.1501725,0.49275795,-2.890531,1
1.0,1,-1.8670877,9.523751,-4.2243533,-3.150172,0.49272916,-2.890501,1
2.0,2,-2.1369278,-2.8128653,14.913732,-1.1496558,-2.8444488,-8.451669,1
2.0,2,-2.1369278,-2.8128653,14.913732,-1.1496558,-2.8444488,-8.451669,1
2.0,2,-2.1369278,-2.8128653,14.913732,-1.1496558,-2.8444488,-8.451669,1
2.0,2,-2.1369278,-2.8128653,14.913732,-1.1496558,-2.8444488,-8.451669,1
2.0,2,-2.1369278,-2.8128653,14.913732,-1.1496558,-2.8444488,-8.451669,1
2.0,2,-2.1369278,-2.8128653,14.913732,-1.1496558,-2.8444488,-8.451669,1
3.0,3,-0.7522662,-0.745572,-2.7611232,13.079425,-5.0311704,-2.1918855,1
3.0,3,-0.7522662,-0.745572,-2.7611232,13.079425,-5.0311704,-2.1918855,1
3.0,3,-0.7522662,-0.745572,-2.7611232,13.079425,-5.0311704,-2.1918855,1
3.0,3,-0.7522662,-0.745572,-2.7611232,13.079425,-5.0311704,-2.1918855,1
3.0,3,-0.7522662,-0.745572,-2.7611232,13.079425,-5.0311704,-2.1918855,1
3.0,3,-0.7522662,-0.745572,-2.7611232,13.079425,-5.0311704,-2.1918855,1
1.0,1,0.12218265,8.722864,-5.580581,-3.5081034,0.64331067,-3.0509033,1
1.0,1,0.122461244,8.722638,-5.5807137,-3.508097,0.6433512,-3.0509238,1
1.0,1,0.1224529,8.722649,-5.580694,-3.5080721,0.6433222,-3.0509276,1
1.0,1,0.12210302,8.722904,-5.5806937,-3.5080607,0.6433252,-3.0507574,1
1.0,1,0.12203281,8.722922,-5.5807314,-3.508029,0.6433606,-3.0507445,1
1.0,1,0.12217657,8.722881,-5.580677,-3.5080473,0.64329684,-3.0508318,1
5.0,5,-6.070969,1.0024256,-6.9983144,-1.3584181,1.6090796,16.109436,1
5.0,5,-6.0709767,1.0024301,-6.998303,-1.3584282,1.6090863,16.109426,1
5.0,5,-6.07097,1.0024298,-6.9983325,-1.3584187,1.6090822,16.109451,1
5.0,5,-6.070975,1.0024296,-6.9983106,-1.3584185,1.6090791,16.109438,1
5.0,5,-6.070968,1.0024248,-6.998323,-1.3584176,1.6090822,16.109446,1
5.0,5,-6.0709734,1.0024287,-6.998308,-1.3584228,1.6090828,16.109434,1
4.0,4,-1.0130544,0.46168327,-6.1029773,-7.1705856,10.244261,-2.8267221,1
4.0,4,-1.0130417,0.4617362,-6.102981,-7.1706214,10.244248,-2.8267407,1
4.0,4,-1.0130796,0.46183956,-6.103081,-7.1705713,10.244215,-2.8266602,1
4.0,4,-1.013075,0.46180308,-6.1030483,-7.1705174,10.244185,-2.8266563,1
4.0,4,-1.0131491,0.4618361,-6.1031413,-7.170654,10.24433,-2.8265905,1
4.0,4,-1.0130643,0.46175587,-6.102965,-7.17055,10.244201,-2.8267298,1
0.0,0,12.404675,-1.2960607,-4.8222246,-2.279615,-0.36039093,-10.331764,1
0.0,0,12.404606,-1.2960202,-4.8222322,-2.2796628,-0.36032936,-10.331746,1
0.0,0,12.404666,-1.2960471,-4.822195,-2.279626,-0.36037984,-10.331816,1
0.0,0,12.404693,-1.2960883,-4.8221745,-2.2795775,-0.36041906,-10.331825,1
0.0,0,12.40463,-1.2960707,-4.8221884,-2.2796278,-0.36035642,-10.3317795,1
0.0,0,12.404801,-1.2960697,-4.8222857,-2.2795537,-0.36049476,-10.331762,1
2.0,2,-2.1441317,-2.8023305,14.912796,-1.1321311,-2.873953,-8.425552,1
2.0,2,-2.1441317,-2.8023305,14.912796,-1.1321311,-2.873953,-8.425552,1
2.0,2,-2.1441317,-2.8023305,14.912796,-1.1321311,-2.873953,-8.425552,1
2.0,2,-2.1441317,-2.8023305,14.912796,-1.1321311,-2.873953,-8.425552,1
2.0,2,-2.1441317,-2.8023305,14.912796,-1.1321311,-2.873953,-8.425552,1
2.0,2,-2.1441317,-2.8023305,14.912796,-1.1321311,-2.873953,-8.425552,1
0.0,0,12.388974,-1.1137491,-4.7050734,-2.387653,-0.6599145,-10.102913,1
0.0,0,12.388977,-1.1137506,-4.7050743,-2.3876522,-0.65991426,-10.102916,1
0.0,0,12.388974,-1.1137491,-4.705074,-2.3876536,-0.65991414,-10.102914,1
0.0,0,12.388974,-1.1137491,-4.705074,-2.3876536,-0.65991414,-10.102914,1
0.0,0,12.388973,-1.1137487,-4.7050753,-2.3876503,-0.65991414,-10.102912,1
0.0,0,12.388974,-1.1137491,-4.705074,-2.3876536,-0.65991414,-10.102914,1
4.0,4,2.4881237,0.3012305,-5.8223376,-6.7340274,8.017413,-5.093767,1
4.0,4,2.488795,0.30060256,-5.8210406,-6.733958,8.017048,-5.095087,1
4.0,4,2.4874523,0.30043197,-5.820297,-6.7344923,8.018179,-5.0950174,1
4.0,4,2.4866767,0.30047137,-5.8201766,-6.7350373,8.019042,-5.0947514,1
4.0,4,2.4876926,0.30088687,-5.820762,-6.7347627,8.0181465,-5.094973,1
4.0,4,2.49212,0.30045593,-5.8207026,-6.7332425,8.014587,-5.0972567,1
2.0,2,-2.1389804,-2.809857,14.91602,-1.1498743,-2.8489285,-8.448635,1
2.0,2,-2.1389804,-2.809857,14.91602,-1.1498743,-2.8489285,-8.448635,1
2.0,2,-2.1389804,-2.809857,14.91602,-1.1498743,-2.8489285,-8.448635,1
2.0,2,-2.1389804,-2.809857,14.91602,-1.1498743,-2.8489285,-8.448635,1
2.0,2,-2.1389804,-2.809857,14.91602,-1.1498743,-2.8489285,-8.448635,1
2.0,2,-2.1389804,-2.809857,14.91602,-1.1498743,-2.8489285,-8.448635,1
4.0,4,-0.7064174,0.5503386,-6.3723726,-7.3139396,10.229319,-2.8830218,1
4.0,4,-0.7064174,0.5503386,-6.3723726,-7.3139396,10.229319,-2.8830218,1
4.0,4,-0.7064174,0.5503386,-6.3723726,-7.3139396,10.229319,-2.8830218,1
4.0,4,-0.7064174,0.5503386,-6.3723726,-7.3139396,10.229319,-2.8830218,1
4.0,4,-0.7064174,0.5503386,-6.3723726,-7.3139396,10.229319,-2.8830218,1
4.0,4,-0.7064174,0.5503386,-6.3723726,-7.3139396,10.229319,-2.8830218,1
2.0,2,-2.1665876,-2.7888036,14.911305,-1.1468936,-2.8602543,-8.412086,1
2.0,2,-2.1665876,-2.7888036,14.911305,-1.1468936,-2.8602543,-8.412086,1
2.0,2,-2.1665876,-2.7888036,14.911305,-1.1468936,-2.8602543,-8.412086,1
2.0,2,-2.1665876,-2.7888036,14.911305,-1.1468936,-2.8602543,-8.412086,1
2.0,2,-2.1665876,-2.7888036,14.911305,-1.1468936,-2.8602543,-8.412086,1
2.0,2,-2.1665876,-2.7888036,14.911305,-1.1468936,-2.8602543,-8.412086,1
3.0,3,-0.6651576,-0.8543645,-2.7199898,13.16781,-5.0825953,-2.2425792,1
3.0,3,-0.6651576,-0.8543645,-2.7199898,13.16781,-5.0825953,-2.2425792,1
3.0,3,-0.6651576,-0.8543645,-2.7199898,13.16781,-5.0825953,-2.2425792,1
3.0,3,-0.6651576,-0.8543645,-2.7199898,13.16781,-5.0825953,-2.2425792,1
3.0,3,-0.6651576,-0.8543645,-2.7199898,13.16781,-5.0825953,-2.2425792,1
3.0,3,-0.6651576,-0.8543645,-2.7199898,13.16781,-5.0825953,-2.2425792,1
0.0,0,12.535576,-1.2286216,-4.8006473,-2.2834804,-0.5780895,-10.30119,1
0.0,0,12.535576,-1.2286216,-4.8006473,-2.2834804,-0.5780895,-10.30119,1
0.0,0,12.535576,-1.2286216,-4.8006473,-2.2834804,-0.5780895,-10.30119,1
0.0,0,12.535575,-1.2286221,-4.8006473,-2.2834804,-0.5780896,-10.30119,1
0.0,0,12.535576,-1.2286216,-4.8006473,-2.2834804,-0.5780895,-10.30119,1
0.0,0,12.535576,-1.2286216,-4.8006473,-2.2834804,-0.5780895,-10.30119,1
2.0,2,-2.1404998,-2.80058,14.921801,-1.1610619,-2.8524413,-8.452645,1
2.0,2,-2.1404998,-2.80058,14.921801,-1.1610619,-2.8524413,-8.452645,1
2.0,2,-2.1404998,-2.80058,14.921801,-1.1610619,-2.8524413,-8.452645,1
2.0,2,-2.1404998,-2.80058,14.921801,-1.1610619,-2.8524413,-8.452645,1
2.0,2,-2.1404998,-2.80058,14.921801,-1.1610619,-2.8524413,-8.452645,1
2.0,2,-2.1404998,-2.80058,14.921801,-1.1610619,-2.8524413,-8.452645,1
2.0,2,-2.1512725,-2.7987924,14.912949,-1.1229556,-2.8797984,-8.4159,1
2.0,2,-2.1512725,-2.7987924,14.912949,-1.1229556,-2.8797984,-8.4159,1
2.0,2,-2.1512725,-2.7987924,14.912949,-1.1229556,-2.8797984,-8.4159,1
2.0,2,-2.1512725,-2.7987924,14.912949,-1.1229556,-2.8797984,-8.4159,1
2.0,2,-2.1512725,-2.7987924,14.912949,-1.1229556,-2.8797984,-8.4159,1
2.0,2,-2.1512725,-2.7987924,14.912949,-1.1229556,-2.8797984,-8.4159,1
1.0,4,1.6638372,2.16537,-5.8664565,-5.422005,5.8426237,-3.9301376,0
1.0,4,1.6634761,2.1658115,-5.866489,-5.42193,5.842466,-3.9298844,0
1.0,4,1.663105,2.1665802,-5.8665047,-5.4216495,5.8419094,-3.929595,0
1.0,4,1.6626981,2.1668959,-5.8665867,-5.4217796,5.8420596,-3.929346,0
1.0,4,1.6622063,2.167181,-5.8666916,-5.421988,5.842341,-3.9290385,0
1.0,4,1.6621104,2.1670995,-5.8666487,-5.4219913,5.8424335,-3.9290185,0
1.0,1,-1.5927857,9.676242,-4.785646,-4.2357926,1.008101,-2.5576823,1
1.0,1,-1.5924562,9.676099,-4.7857127,-4.2360525,1.008313,-2.5580554,1
1.0,1,-1.5924414,9.67607,-4.785768,-4.2359924,1.0082964,-2.558012,1
1.0,1,-1.5923775,9.676096,-4.785872,-4.2359233,1.0082424,-2.5579658,1
1.0,1,-1.5923563,9.676127,-4.785818,-4.23586,1.0081238,-2.5579615,1
1.0,1,-1.592484,9.676242,-4.785979,-4.2355533,1.0079045,-2.5576134,1
2.0,2,-2.1599815,-2.7951355,14.911865,-1.1271175,-2.8750167,-8.409243,1
2.0,2,-2.1599815,-2.7951355,14.911865,-1.1271175,-2.8750167,-8.409243,1
2.0,2,-2.1599815,-2.7951355,14.911865,-1.1271175,-2.8750167,-8.409243,1
2.0,2,-2.1599815,-2.7951355,14.911865,-1.1271175,-2.8750167,-8.409243,1
2.0,2,-2.1599815,-2.7951355,14.911865,-1.1271175,-2.8750167,-8.409243,1
2.0,2,-2.1599815,-2.7951355,14.911865,-1.1271175,-2.8750167,-8.409243,1
3.0,3,-0.5412473,-0.6985699,-2.8776288,13.064324,-5.092403,-2.25566,1
3.0,3,-0.5412473,-0.6985699,-2.8776288,13.064324,-5.092403,-2.25566,1
3.0,3,-0.5412473,-0.6985699,-2.8776288,13.064324,-5.092403,-2.25566,1
3.0,3,-0.5412473,-0.6985699,-2.8776288,13.064324,-5.092403,-2.25566,1
3.0,3,-0.5412473,-0.6985699,-2.8776288,13.064324,-5.092403,-2.25566,1
3.0,3,-0.5412473,-0.6985699,-2.8776288,13.064324,-5.092403,-2.25566,1
3.0,3,-0.5797085,-0.8947331,-2.6792688,13.187742,-5.1198707,-2.3106751,1
3.0,3,-0.5797085,-0.8947331,-2.6792688,13.187742,-5.1198707,-2.3106751,1
3.0,3,-0.5797085,-0.8947331,-2.6792688,13.187742,-5.1198707,-2.3106751,1
3.0,3,-0.5797085,-0.8947331,-2.6792688,13.187742,-5.1198707,-2.3106751,1
3.0,3,-0.5797085,-0.8947331,-2.6792688,13.187742,-5.1198707,-2.3106751,1
3.0,3,-0.5797085,-0.8947331,-2.6792688,13.187742,-5.1198707,-2.3106751,1
0.0,0,12.611149,-1.2828664,-4.8969946,-2.2576253,-0.49729088,-10.370908,1
0.0,0,12.611149,-1.2828664,-4.8969946,-2.2576253,-0.49729088,-10.370908,1
0.0,0,12.611149,-1.2828664,-4.8969946,-2.2576253,-0.49729088,-10.370908,1
0.0,0,12.611149,-1.2828664,-4.8969946,-2.2576253,-0.49729088,-10.370908,1
0.0,0,12.611149,-1.2828664,-4.8969946,-2.2576253,-0.49729088,-10.370908,1
0.0,0,12.611149,-1.2828664,-4.8969946,-2.2576253,-0.49729088,-10.370908,1
3.0,3,-0.56605464,-0.7324908,-2.6597118,13.026168,-5.0307403,-2.458818,1
3.0,3,-0.56605464,-0.7324908,-2.6597118,13.026168,-5.0307403,-2.458818,1
3.0,3,-0.56605464,-0.7324908,-2.6597118,13.026168,-5.0307403,-2.458818,1
3.0,3,-0.56605464,-0.7324908,-2.6597118,13.026168,-5.0307403,-2.458818,1
3.0,3,-0.56605464,-0.7324908,-2.6597118,13.026168,-5.0307403,-2.458818,1
3.0,3,-0.56605464,-0.7324908,-2.6597118,13.026168,-5.0307403,-2.458818,1
3.0,3,-0.6415071,-0.85561454,-2.6744142,13.192274,-5.098814,-2.3158088,1
3.0,3,-0.641524,-0.8555969,-2.6744337,13.192264,-5.098802,-2.3157916,1
3.0,3,-0.6415021,-0.85562265,-2.674405,13.192279,-5.098818,-2.315815,1
3.0,3,-0.64146954,-0.85558486,-2.6744418,13.192253,-5.0988226,-2.3158193,1
3.0,3,-0.64152807,-0.8555902,-2.674438,13.192257,-5.0987983,-2.3157883,1
3.0,3,-0.64150935,-0.85561645,-2.6744123,13.192275,-5.0988135,-2.3158078,1
1.0,4,1.3413879,0.7087613,-6.0155473,-7.395951,9.119747,-4.470919,0
1.0,4,1.3396868,0.7081415,-6.014595,-7.396678,9.121394,-4.4705505,0
1.0,4,1.339197,0.708057,-6.015422,-7.3961163,9.121317,-4.469472,0
1.0,4,1.3415194,0.709025,-6.01638,-7.3958516,9.119599,-4.470409,0
1.0,4,1.339642,0.70796835,-6.0147514,-7.395908,9.120854,-4.470298,0
1.0,4,1.341269,0.7088063,-6.0153303,-7.3954844,9.119394,-4.470995,0
3.0,3,-0.7234735,-0.8472184,-2.70477,13.168396,-5.059729,-2.230945,1
3.0,3,-0.7234735,-0.8472184,-2.70477,13.168396,-5.059729,-2.230945,1
3.0,3,-0.7234642,-0.8472096,-2.7047758,13.168392,-5.0597305,-2.2309504,1
3.0,3,-0.7234642,-0.8472096,-2.7047758,13.168392,-5.0597305,-2.2309504,1
3.0,3,-0.7234735,-0.8472184,-2.70477,13.168396,-5.059729,-2.230945,1
3.0,3,-0.7234735,-0.8472184,-2.70477,13.168396,-5.059729,-2.230945,1
3.0,3,-0.6302425,-1.1682659,-2.320285,13.386096,-5.1599913,-2.4987447,1
3.0,3,-0.6302425,-1.1682659,-2.320285,13.386096,-5.1599913,-2.4987447,1
3.0,3,-0.6302425,-1.1682659,-2.320285,13.386096,-5.1599913,-2.4987447,1
3.0,3,-0.6302425,-1.1682659,-2.320285,13.386096,-5.1599913,-2.4987447,1
3.0,3,-0.6302425,-1.1682659,-2.320285,13.386096,-5.1599913,-2.4987447,1
3.0,3,-0.6302425,-1.1682659,-2.320285,13.386096,-5.1599913,-2.4987447,1
4.0,4,-0.2514624,0.030068815,-5.4152813,-7.565662,10.129606,-3.7425456,1
4.0,4,-0.25147086,0.030341148,-5.4154468,-7.565726,10.129548,-3.7424736,1
4.0,4,-0.2512521,0.030436754,-5.4154463,-7.56576,10.129417,-3.7426,1
4.0,4,-0.2512837,0.030349076,-5.4155054,-7.565734,10.129503,-3.742566,1
4.0,4,-0.2513941,0.030006945,-5.415289,-7.565635,10.129617,-3.7425885,1
4.0,4,-0.25145143,0.030098557,-5.415307,-7.5656962,10.129617,-3.7425313,1
2.0,2,-2.1485572,-2.7951498,14.923081,-1.1602199,-2.856107,-8.443435,1
2.0,2,-2.1485572,-2.7951498,14.923081,-1.1602199,-2.856107,-8.443435,1
2.0,2,-2.1485572,-2.7951498,14.923081,-1.1602199,-2.856107,-8.443435,1
2.0,2,-2.1485572,-2.7951498,14.923081,-1.1602199,-2.856107,-8.443435,1
2.0,2,-2.1485574,-2.7951498,14.92308,-1.1602199,-2.8561072,-8.443435,1
2.0,2,-2.1485572,-2.7951498,14.923081,-1.1602199,-2.856107,-8.443435,1
2.0,2,-2.1540642,-2.7951884,14.921321,-1.17999,-2.831001,-8.450305,1
2.0,2,-2.1540642,-2.7951884,14.921321,-1.17999,-2.831001,-8.450305,1
2.0,2,-2.1540642,-2.7951884,14.921321,-1.17999,-2.831001,-8.450305,1
2.0,2,-2.1540642,-2.7951884,14.921321,-1.17999,-2.831001,-8.450305,1
2.0,2,-2.1540642,-2.7951884,14.921321,-1.17999,-2.831001,-8.450305,1
2.0,2,-2.1540642,-2.7951884,14.921321,-1.17999,-2.831001,-8.450305,1
2.0,2,-2.1619427,-2.7947235,14.910954,-1.1248703,-2.875656,-8.406042,1
2.0,2,-2.1619427,-2.7947235,14.910954,-1.1248703,-2.875656,-8.406042,1
2.0,2,-2.1619427,-2.7947235,14.910954,-1.1248703,-2.875656,-8.406042,1
2.0,2,-2.1619427,-2.7947235,14.910954,-1.1248703,-2.875656,-8.406042,1
2.0,2,-2.1619427,-2.7947235,14.910954,-1.1248703,-2.875656,-8.406042,1
2.0,2,-2.1619427,-2.7947235,14.910954,-1.1248703,-2.875656,-8.406042,1
2.0,2,-2.1418345,-2.78965,14.915647,-1.1499424,-2.8733225,-8.438388,1
2.0,2,-2.1418345,-2.78965,14.915647,-1.149942,-2.8733225,-8.438388,1
2.0,2,-2.1418345,-2.78965,14.915647,-1.1499424,-2.8733225,-8.438388,1
2.0,2,-2.1418345,-2.78965,14.915647,-1.149942,-2.8733225,-8.438388,1
2.0,2,-2.1418345,-2.78965,14.915647,-1.1499424,-2.8733225,-8.438388,1
2.0,2,-2.1418345,-2.78965,14.915647,-1.1499424,-2.8733225,-8.438388,1
3.0,3,-0.49676687,-0.8205191,-2.758635,13.156111,-5.146117,-2.3275445,1
3.0,3,-0.49676687,-0.8205191,-2.758635,13.156111,-5.146117,-2.3275445,1
3.0,3,-0.49676687,-0.8205191,-2.758635,13.156111,-5.146117,-2.3275445,1
3.0,3,-0.49676687,-0.8205191,-2.758635,13.156111,-5.146117,-2.3275445,1
3.0,3,-0.49676687,-0.8205191,-2.758635,13.156111,-5.146117,-2.3275445,1
