true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,correct
4.0,4,-3.423964,-4.166779,-4.7786202,3.7270079,6.0572276,-3.7432146,1
4.0,4,-3.4239638,-4.1667795,-4.7786202,3.7270076,6.0572276,-3.7432148,1
4.0,4,-3.4239643,-4.166779,-4.7786202,3.7270072,6.057228,-3.7432153,1
4.0,4,-3.4239643,-4.1667795,-4.7786207,3.7270072,6.057227,-3.743215,1
4.0,4,-1.9801012,-4.2159667,-3.833388,1.4844351,6.159648,-3.8695552,1
4.0,4,-1.9801006,-4.2159667,-3.833388,1.4844341,6.159648,-3.869555,1
4.0,4,-1.9801006,-4.2159667,-3.8333879,1.4844347,6.159648,-3.869555,1
4.0,4,-1.9801006,-4.2159667,-3.8333883,1.4844344,6.159648,-3.869555,1
4.0,4,-1.9801004,-4.2159667,-3.8333876,1.4844341,6.1596475,-3.8695552,1
4.0,4,-1.9801009,-4.2159667,-3.8333876,1.4844344,6.159648,-3.869555,1
4.0,4,-2.9527137,-4.030199,-4.5204196,2.7068663,6.352969,-3.639162,1
4.0,4,-2.952714,-4.0302,-4.5204196,2.7068665,6.352969,-3.6391616,1
4.0,4,-2.9527137,-4.0301995,-4.5204196,2.7068655,6.3529687,-3.6391616,1
4.0,4,-2.9527137,-4.030199,-4.5204196,2.7068663,6.3529687,-3.639161,1
4.0,4,-2.9527137,-4.030199,-4.5204206,2.706866,6.3529687,-3.639161,1
4.0,4,-2.952714,-4.0301995,-4.5204196,2.706866,6.3529687,-3.6391616,1
2.0,2,-1.6274546,-2.404669,8.74693,-0.82119155,-1.2182456,-2.6616662,1
2.0,2,-1.627548,-2.4047184,8.746888,-0.82098764,-1.2182615,-2.6617458,1
2.0,2,-1.627531,-2.404709,8.746899,-0.8210255,-1.2182592,-2.66173,1
2.0,2,-1.6274986,-2.4046872,8.746914,-0.82111657,-1.2182481,-2.6616912,1
2.0,2,-1.6274939,-2.4046845,8.746916,-0.82112473,-1.2182465,-2.6616876,1
2.0,2,-1.6275152,-2.404696,8.746905,-0.82107943,-1.2182506,-2.6617053,1
2.0,2,0.019794121,-2.174175,8.739258,-2.1415784,-1.2258035,-2.7341032,1
2.0,2,0.019782744,-2.174179,8.739262,-2.1415582,-1.2258072,-2.7341106,1
2.0,2,0.01978165,-2.1741788,8.739262,-2.1415582,-1.2258062,-2.7341104,1
2.0,2,0.019784093,-2.1741788,8.73926,-2.1415603,-1.225807,-2.73411,1
2.0,2,0.019787349,-2.1741824,8.7392645,-2.141551,-1.2258122,-2.734116,1
2.0,2,0.019786164,-2.1741848,8.739262,-2.1415415,-1.2258166,-2.7341208,1
5.0,5,-0.28778782,-2.1066864,-1.1771057,-0.8158976,-1.0393364,10.518476,1
5.0,5,-0.2877878,-2.1066864,-1.1771057,-0.8158976,-1.0393362,10.518476,1
5.0,5,-0.28778774,-2.1066864,-1.1771054,-0.8158976,-1.0393362,10.518475,1
5.0,5,-0.2877878,-2.1066866,-1.1771057,-0.81589746,-1.0393362,10.518476,1
5.0,5,-0.28778774,-2.1066864,-1.1771057,-0.8158976,-1.0393364,10.518476,1
5.0,5,-0.28778785,-2.1066864,-1.1771055,-0.8158976,-1.0393362,10.518475,1
1.0,1,-0.97830266,8.556135,-2.1022034,-1.8279073,-2.3302538,-1.2740934,1
1.0,1,-0.97830254,8.556135,-2.1022034,-1.8279073,-2.3302538,-1.2740936,1
1.0,1,-0.9783024,8.556135,-2.1022031,-1.8279071,-2.3302538,-1.2740936,1
1.0,1,-0.97830254,8.556135,-2.1022034,-1.8279071,-2.3302538,-1.2740936,1
1.0,1,-0.9783024,8.556135,-2.1022031,-1.8279073,-2.3302536,-1.2740939,1
1.0,1,-0.97830254,8.556135,-2.1022034,-1.8279073,-2.3302538,-1.2740934,1
5.0,5,-0.23534754,-2.5090172,-0.46632442,-0.9420277,-1.0344073,10.607767,1
5.0,5,-0.23534748,-2.509017,-0.46632478,-0.94202745,-1.0344071,10.607766,1
5.0,5,-0.23534752,-2.5090172,-0.46632466,-0.94202733,-1.0344073,10.607767,1
5.0,5,-0.2353476,-2.5090172,-0.46632478,-0.94202733,-1.0344071,10.607767,1
5.0,5,-0.23534751,-2.509017,-0.46632466,-0.94202745,-1.0344073,10.607767,1
5.0,5,-0.2353475,-2.5090168,-0.46632442,-0.94202733,-1.0344073,10.607767,1
2.0,2,-1.1147496,-1.9705124,9.081137,-1.6160337,-1.7650553,-2.2197032,1
2.0,2,-1.1147501,-1.9705124,9.081138,-1.6160325,-1.7650555,-2.2197042,1
2.0,2,-1.1147499,-1.9705124,9.081139,-1.616032,-1.7650559,-2.2197044,1
2.0,2,-1.11475,-1.9705132,9.081138,-1.6160312,-1.7650561,-2.2197049,1
2.0,2,-1.11475,-1.9705127,9.081138,-1.6160315,-1.7650561,-2.2197046,1
2.0,2,-1.1147498,-1.9705124,9.081137,-1.616033,-1.7650554,-2.2197042,1
3.0,3,-2.5524085,-3.6601243,-5.0278296,6.4941416,3.9834764,-4.7706866,1
3.0,3,-2.5524087,-3.6601238,-5.0278296,6.4941416,3.9834764,-4.770687,1
3.0,3,-2.5524087,-3.6601236,-5.0278296,6.4941425,3.9834754,-4.7706866,1
3.0,3,-2.552409,-3.6601243,-5.0278296,6.4941416,3.983476,-4.7706866,1
3.0,3,-2.552409,-3.6601243,-5.0278296,6.494142,3.9834764,-4.770687,1
3.0,3,-2.5524087,-3.6601245,-5.02783,6.494142,3.9834769,-4.7706857,1
1.0,1,-1.6146201,8.275277,-2.0518205,-1.2217491,-2.4433627,-0.9769111,1
1.0,1,-1.6146202,8.275277,-2.0518208,-1.2217491,-2.4433627,-0.97691095,1
1.0,1,-1.6146202,8.275277,-2.0518203,-1.221749,-2.4433632,-0.9769109,1
1.0,1,-1.6146202,8.275278,-2.0518205,-1.2217487,-2.4433627,-0.9769112,1
1.0,1,-1.6146201,8.275277,-2.0518203,-1.2217491,-2.4433627,-0.9769112,1
1.0,1,-1.61462,8.275277,-2.0518208,-1.2217491,-2.4433632,-0.9769108,1
5.0,5,-0.30087888,-2.3280456,-0.80714494,-0.89335436,-1.0062395,10.62018,1
5.0,5,-0.30087894,-2.3280458,-0.807145,-0.8933543,-1.0062394,10.620179,1
5.0,5,-0.30087894,-2.3280458,-0.80714506,-0.8933542,-1.0062393,10.620181,1
5.0,5,-0.30087894,-2.3280454,-0.80714494,-0.89335436,-1.0062393,10.620179,1
5.0,5,-0.300879,-2.3280458,-0.8071451,-0.89335394,-1.0062393,10.620179,1
5.0,5,-0.30087906,-2.3280456,-0.80714494,-0.893354,-1.0062394,10.62018,1
0.0,0,5.8580766,2.3589973,-2.765692,0.31424707,-2.8099186,-5.4732347,1
0.0,0,5.8580775,2.3589969,-2.7656918,0.31424746,-2.809919,-5.4732347,1
0.0,0,5.8580775,2.358997,-2.7656908,0.31424722,-2.8099198,-5.4732337,1
0.0,0,5.8580775,2.3589976,-2.7656913,0.31424618,-2.8099194,-5.473235,1
0.0,0,5.8580775,2.3589969,-2.7656915,0.31424713,-2.809919,-5.473234,1
0.0,0,5.858078,2.3589973,-2.7656913,0.31424624,-2.8099194,-5.473235,1
3.0,3,-3.1666605,-4.2758822,-4.3304706,6.514574,3.9360986,-3.2989438,1
3.0,3,-3.1666617,-4.275882,-4.33047,6.514574,3.9360983,-3.2989445,1
3.0,3,-3.1666605,-4.2758822,-4.3304706,6.5145736,3.9360986,-3.2989438,1
3.0,3,-3.166661,-4.275882,-4.3304696,6.514574,3.9360986,-3.298944,1
3.0,3,-3.1666613,-4.2758822,-4.3304696,6.514574,3.9360983,-3.298944,1
3.0,3,-3.1666605,-4.275882,-4.33047,6.5145736,3.9360986,-3.2989442,1
5.0,5,-1.9490308,-3.3373473,2.4707043,0.41534576,-1.5729003,9.511192,1
5.0,5,-1.9490304,-3.3373473,2.4707038,0.41534564,-1.5729004,9.511191,1
5.0,5,-1.9490304,-3.3373468,2.4707038,0.4153457,-1.5729002,9.511192,1
5.0,5,-1.9490309,-3.3373473,2.4707043,0.41534564,-1.5729003,9.511191,1
5.0,5,-1.9490305,-3.3373473,2.4707043,0.41534582,-1.5729003,9.511192,1
5.0,5,-1.9490309,-3.3373468,2.4707048,0.41534588,-1.5729005,9.511191,1
2.0,2,-2.2434733,-2.37054,8.506123,0.25095993,-1.7257495,-2.70275,1
2.0,2,-2.2434738,-2.37054,8.506122,0.25096023,-1.7257495,-2.7027497,1
2.0,2,-2.2434738,-2.3705397,8.506123,0.25095984,-1.7257495,-2.70275,1
2.0,2,-2.2434735,-2.3705401,8.506123,0.25096017,-1.7257495,-2.7027497,1
2.0,2,-2.2434738,-2.37054,8.506123,0.2509601,-1.7257495,-2.70275,1
2.0,2,-2.2434738,-2.37054,8.506123,0.25095993,-1.7257495,-2.70275,1
0.0,0,8.104735,-0.2960729,0.14641017,-3.6498127,-1.8460889,-2.713005,1
0.0,0,8.104735,-0.29607227,0.14640924,-3.6498125,-1.8460889,-2.7130058,1
0.0,0,8.104736,-0.2960719,0.14640865,-3.6498125,-1.8460888,-2.7130055,1
0.0,0,8.104736,-0.29607162,0.14640796,-3.6498127,-1.8460885,-2.7130048,1
0.0,0,8.104736,-0.29607207,0.14640877,-3.6498127,-1.8460888,-2.713005,1
0.0,0,8.104736,-0.29607198,0.14640889,-3.6498122,-1.8460886,-2.7130053,1
3.0,3,-2.6688676,-2.8154948,-0.65029746,7.097749,-0.6338223,-3.5669377,1
3.0,3,-2.6688669,-2.8154948,-0.65029794,7.0977483,-0.6338223,-3.5669374,1
3.0,3,-2.6688666,-2.8154948,-0.65029824,7.0977483,-0.63382226,-3.5669374,1
3.0,3,-2.6688669,-2.8154948,-0.65029824,7.0977483,-0.63382226,-3.5669374,1
3.0,3,-2.668867,-2.8154948,-0.6502982,7.0977483,-0.63382226,-3.5669374,1
3.0,3,-2.668867,-2.8154948,-0.65029776,7.097749,-0.6338223,-3.5669372,1
2.0,2,-1.1764314,-2.147876,8.856954,-1.8750403,-1.0886734,-2.262269,1
2.0,2,-1.1764631,-2.1478868,8.856954,-1.8749847,-1.0886774,-2.2622979,1
2.0,2,-1.1764537,-2.147887,8.856953,-1.8749831,-1.0886812,-2.2623048,1
2.0,2,-1.1764424,-2.147889,8.856956,-1.8749728,-1.088689,-2.2623196,1
2.0,2,-1.176446,-2.1478875,8.856955,-1.8749796,-1.0886853,-2.2623115,1
2.0,2,-1.1764495,-2.147887,8.856955,-1.8749812,-1.0886835,-2.2623081,1
4.0,4,-3.4912896,-4.795356,-4.477665,4.929631,5.7146163,-3.290808,1
4.0,4,-3.4912896,-4.795356,-4.477664,4.929631,5.714616,-3.290808,1
4.0,4,-3.4912896,-4.7953563,-4.4776645,4.929632,5.7146163,-3.2908077,1
4.0,4,-3.49129,-4.795356,-4.4776645,4.929632,5.7146163,-3.290808,1
4.0,4,-3.4912896,-4.7953553,-4.477664,4.929632,5.7146163,-3.2908077,1
4.0,4,-3.4912896,-4.795356,-4.477664,4.929632,5.7146163,-3.2908075,1
3.0,3,-3.4861302,-3.3755388,-4.7418323,6.393474,3.6082842,-3.135189,1
3.0,3,-3.4861302,-3.3755393,-4.7418323,6.393474,3.6082842,-3.1351898,1
3.0,3,-3.4861305,-3.3755388,-4.7418323,6.393474,3.6082842,-3.135189,1
3.0,3,-3.4861307,-3.3755388,-4.7418323,6.3934746,3.6082842,-3.135189,1
3.0,3,-3.4861305,-3.3755393,-4.7418323,6.393474,3.6082842,-3.1351893,1
3.0,3,-3.4861307,-3.3755388,-4.7418327,6.393474,3.6082847,-3.1351895,1
0.0,0,8.0032215,-0.5765212,0.6288163,-3.6580913,-1.8091588,-2.6020553,1
0.0,0,8.003221,-0.5765239,0.6288213,-3.6580927,-1.8091581,-2.602056,1
0.0,0,8.003221,-0.576524,0.6288213,-3.6580927,-1.8091581,-2.602056,1
0.0,0,8.003222,-0.57652366,0.6288207,-3.658093,-1.8091578,-2.602056,1
0.0,0,8.003222,-0.5765239,0.6288213,-3.6580927,-1.8091584,-2.602056,1
0.0,0,8.003221,-0.5765244,0.6288223,-3.658093,-1.8091582,-2.602056,1
4.0,4,-3.0091712,-3.9153638,-4.4103627,2.5878434,6.360838,-3.6319325,1
4.0,4,-3.0091712,-3.9153633,-4.410363,2.5878437,6.360838,-3.6319325,1
4.0,4,-3.0091712,-3.9153633,-4.410363,2.5878434,6.360838,-3.6319323,1
4.0,4,-3.0091708,-3.915363,-4.410363,2.5878437,6.360837,-3.6319325,1
4.0,4,-3.0091712,-3.915363,-4.410363,2.5878437,6.360838,-3.6319325,1
4.0,4,-3.0091712,-3.9153633,-4.410363,2.5878437,6.360838,-3.6319325,1
2.0,2,-1.1415095,-1.660828,9.057787,-2.0046313,-1.8590293,-1.8533235,1
2.0,2,-1.1415095,-1.6608281,9.057787,-2.0046313,-1.859029,-1.8533238,1
2.0,2,-1.1415095,-1.6608284,9.057787,-2.0046303,-1.8590293,-1.8533239,1
2.0,2,-1.1415098,-1.6608285,9.057785,-2.0046299,-1.8590295,-1.8533239,1
2.0,2,-1.1415095,-1.6608285,9.057786,-2.00463,-1.8590295,-1.8533242,1
2.0,2,-1.1415102,-1.6608282,9.057785,-2.00463,-1.8590295,-1.8533237,1
5.0,5,-2.8172784,-3.5941157,2.1928067,1.8086797,-1.5993993,8.835988,1
5.0,5,-2.8172777,-3.594116,2.1928067,1.8086792,-1.5993991,8.835988,1
5.0,5,-2.8172784,-3.5941162,2.1928072,1.8086798,-1.5993991,8.835988,1
5.0,5,-2.8172781,-3.594116,2.1928067,1.8086792,-1.5993991,8.835988,1
5.0,5,-2.8172777,-3.5941157,2.1928067,1.8086792,-1.5993992,8.835988,1
5.0,5,-2.8172777,-3.594116,2.1928067,1.8086795,-1.5993994,8.835988,1
2.0,2,-0.41510642,-1.994318,8.868721,-2.4921596,-1.1679455,-2.2495027,1
2.0,2,-0.41518617,-1.9943497,8.868717,-2.492048,-1.1679337,-2.2495487,1
2.0,2,-0.41506833,-1.9943473,8.868724,-2.4920547,-1.1679767,-2.2496004,1
2.0,2,-0.41488218,-1.9943466,8.868734,-2.4920545,-1.1680444,-2.2496912,1
2.0,2,-0.41497666,-1.9943438,8.868726,-2.4920647,-1.1680074,-2.249637,1
2.0,2,-0.4149704,-1.9943416,8.868727,-2.4920728,-1.1680098,-2.2496336,1
2.0,2,-0.7487716,-1.8931178,8.720141,-3.051636,-1.0364916,-1.3787477,1
2.0,2,-0.74877125,-1.8931175,8.720141,-3.0516355,-1.0364916,-1.3787479,1
2.0,2,-0.7487713,-1.8931178,8.7201395,-3.051636,-1.0364916,-1.3787479,1
2.0,2,-0.74877125,-1.8931178,8.720141,-3.0516357,-1.0364916,-1.3787478,1
2.0,2,-0.7487715,-1.8931178,8.720141,-3.0516355,-1.0364916,-1.3787478,1
2.0,2,-0.7487713,-1.8931178,8.72014,-3.051635,-1.0364916,-1.3787479,1
3.0,3,-2.1954765,-2.392798,-1.536794,7.0596104,-0.7707386,-3.3924181,1
3.0,3,-2.1954765,-2.3927977,-1.536794,7.0596104,-0.7707386,-3.3924184,1
3.0,3,-2.1954763,-2.392798,-1.5367941,7.0596104,-0.7707386,-3.3924184,1
3.0,3,-2.1954763,-2.3927977,-1.5367941,7.0596104,-0.7707388,-3.3924184,1
3.0,3,-2.1954763,-2.3927977,-1.5367942,7.0596104,-0.7707386,-3.3924184,1
3.0,3,-2.1954765,-2.3927982,-1.536794,7.0596094,-0.7707386,-3.3924181,1
3.0,3,-3.6087043,-1.7334576,-4.988067,6.3428693,2.4821196,-3.0052178,1
3.0,3,-3.6087039,-1.733459,-4.9880676,6.3428693,2.4821203,-3.0052185,1
3.0,3,-3.6087039,-1.7334592,-4.9880676,6.34287,2.4821203,-3.0052192,1
3.0,3,-3.6087039,-1.7334592,-4.9880676,6.3428693,2.4821205,-3.005219,1
3.0,3,-3.6087046,-1.7334586,-4.9880676,6.3428698,2.4821203,-3.0052185,1
3.0,3,-3.6087043,-1.7334595,-4.988068,6.3428698,2.4821205,-3.0052187,1
3.0,3,-3.138472,-4.263595,-4.273457,6.69014,3.734999,-3.3715973,1
3.0,3,-3.1384716,-4.2635946,-4.2734566,6.6901402,3.7349985,-3.3715975,1
3.0,3,-3.1384716,-4.263595,-4.273457,6.6901402,3.7349985,-3.3715975,1
3.0,3,-3.1384716,-4.263595,-4.273456,6.6901402,3.7349987,-3.3715973,1
3.0,3,-3.1384718,-4.263594,-4.273456,6.69014,3.734999,-3.3715973,1
3.0,3,-3.1384718,-4.263595,-4.2734566,6.6901402,3.7349987,-3.3715973,1
5.0,5,-0.6739737,-2.4760745,-0.5188716,-0.8468185,-0.8993124,10.668398,1
5.0,5,-0.67397386,-2.4760745,-0.51887137,-0.84681857,-0.8993124,10.668399,1
5.0,5,-0.67397374,-2.4760745,-0.5188715,-0.84681827,-0.89931226,10.668399,1
5.0,5,-0.6739737,-2.4760745,-0.51887125,-0.8468185,-0.89931226,10.668399,1
5.0,5,-0.6739737,-2.4760742,-0.51887137,-0.8468186,-0.8993124,10.668398,1
5.0,5,-0.6739737,-2.4760745,-0.51887125,-0.8468187,-0.8993125,10.668398,1
0.0,0,7.676765,2.5931842,-0.5495326,-3.6973805,-2.8237681,-3.576997,1
0.0,0,7.676765,2.5931847,-0.54953337,-3.6973805,-2.823768,-3.5769966,1
0.0,0,7.676765,2.5931845,-0.5495327,-3.6973805,-2.823768,-3.576997,1
0.0,0,7.676765,2.5931845,-0.54953283,-3.6973805,-2.823768,-3.576997,1
0.0,0,7.676765,2.5931845,-0.5495328,-3.6973805,-2.823768,-3.576997,1
0.0,0,7.676765,2.5931845,-0.5495323,-3.6973803,-2.8237681,-3.576997,1
3.0,3,-3.3687558,-4.7054453,-3.5676844,6.679837,3.8093555,-3.3554235,1
3.0,3,-3.3687558,-4.7054453,-3.567684,6.679837,3.8093557,-3.3554235,1
3.0,3,-3.3687558,-4.7054453,-3.5676837,6.6798368,3.8093553,-3.355424,1
3.0,3,-3.368756,-4.7054453,-3.5676842,6.679837,3.8093553,-3.3554242,1
3.0,3,-3.3687558,-4.7054453,-3.567684,6.679837,3.8093562,-3.355424,1
3.0,3,-3.3687558,-4.705445,-3.567684,6.679837,3.8093557,-3.355424,1
5.0,5,-1.7061582,-3.2062373,2.092555,0.4411616,-1.6420429,9.626855,1
5.0,5,-1.7061582,-3.206237,2.092555,0.44116125,-1.6420428,9.626854,1
5.0,5,-1.706158,-3.206237,2.0925543,0.44116125,-1.6420428,9.626854,1
5.0,5,-1.706158,-3.206237,2.0925546,0.44116127,-1.6420425,9.626854,1
