true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,correct
4.0,4,0.27277666,0.48752025,-2.893127,-2.0439389,5.629463,-2.2976763,0.47331786,1.3041722,-1.3545061,-0.6573955,1
2.0,2,-2.0980716,-1.5193157,5.325698,-0.46133053,-1.2258127,-0.50326043,-2.1033518,-0.14662921,3.29664,0.076501615,1
2.0,2,-2.105123,-1.5148683,5.3280845,-0.45833552,-1.2338896,-0.5032602,-2.100548,-0.14350627,3.2896588,0.082234845,1
2.0,2,-2.1035895,-1.5154443,5.3266053,-0.45802426,-1.2294867,-0.50723916,-2.101404,-0.1451006,3.2917757,0.080891095,1
2.0,2,-2.1014292,-1.5128367,5.334606,-0.45946765,-1.2264409,-0.5083781,-2.0954027,-0.14533323,3.2823606,0.075614996,1
2.0,2,-2.1061735,-1.5113704,5.3388376,-0.45862973,-1.231422,-0.5061095,-2.0903115,-0.14137478,3.2744982,0.07804977,1
2.0,2,-2.1015263,-1.5186142,5.3280873,-0.4597314,-1.2253749,-0.507537,-2.0984497,-0.14463115,3.2907898,0.07811709,1
6.0,7,-3.7749565,-0.34321734,-0.96002734,1.5549083,-1.8024645,0.5918335,2.049434,4.4035106,-2.1981804,1.1402153,0
6.0,7,-3.774957,-0.34321734,-0.9600268,1.5549109,-1.8024664,0.59183383,2.0494332,4.403508,-2.19818,1.1402171,0
6.0,7,-3.774958,-0.3432205,-0.96002096,1.5549151,-1.8024714,0.591837,2.049428,4.4035068,-2.1981757,1.1402186,0
6.0,7,-3.7749577,-0.34322134,-0.9600204,1.5549147,-1.8024716,0.59183735,2.0494277,4.4035068,-2.1981752,1.1402179,0
6.0,7,-3.7749565,-0.34321654,-0.96002626,1.5549114,-1.8024666,0.5918344,2.0494313,4.403507,-2.1981795,1.140217,0
6.0,7,-3.7749553,-0.3432154,-0.9600279,1.5549097,-1.8024647,0.59183383,2.0494354,4.4035077,-2.198182,1.1402148,0
0.0,0,6.0571704,-0.25430647,-1.0104836,-1.2885787,1.0245682,-1.0768467,-0.8419759,-2.922215,0.8280728,-1.4851457,1
0.0,0,6.05717,-0.25430635,-1.0104837,-1.2885786,1.0245686,-1.0768476,-0.841976,-2.9222152,0.82807326,-1.4851456,1
0.0,0,6.0571694,-0.25430682,-1.0104833,-1.2885789,1.024569,-1.0768471,-0.8419757,-2.922215,0.8280729,-1.4851459,1
0.0,0,6.05717,-0.25430685,-1.0104837,-1.2885786,1.0245693,-1.0768465,-0.8419753,-2.9222152,0.8280722,-1.4851464,1
0.0,0,6.0571694,-0.25430685,-1.0104836,-1.2885787,1.0245695,-1.0768466,-0.841975,-2.9222152,0.82807195,-1.485146,1
0.0,0,6.05717,-0.25430667,-1.010484,-1.2885787,1.0245695,-1.0768468,-0.8419748,-2.9222147,0.82807183,-1.4851458,1
1.0,9,-0.17553021,3.1801896,-1.0181844,-0.81368124,-0.48380178,-4.2556443,-3.146921,-2.0649226,1.3559053,3.3466341,0
1.0,9,-0.17221387,3.191622,-1.018256,-0.8137072,-0.48565495,-4.254359,-3.1446276,-2.0673053,1.3470436,3.3412979,0
1.0,9,-0.16093166,3.2150986,-1.0114793,-0.81525236,-0.48626274,-4.2559667,-3.1385078,-2.0748463,1.3286889,3.3241324,0
1.0,9,-0.16206588,3.2237756,-1.0174431,-0.8095477,-0.48277307,-4.261254,-3.1284597,-2.0739057,1.312479,3.3223736,0
1.0,9,-0.18562256,3.1938095,-1.02486,-0.80601925,-0.48497862,-4.2573757,-3.1367116,-2.0593493,1.3351681,3.348435,0
1.0,9,-0.19228306,3.1730747,-1.024478,-0.80799747,-0.48564088,-4.2546167,-3.145644,-2.054972,1.3559778,3.3596907,0
9.0,9,-0.6713217,-0.20624125,-2.3759212,-0.42919344,-0.35694915,-3.477181,-1.6326877,-1.0496947,1.0222323,5.7149773,1
9.0,9,-0.6658078,-0.2030551,-2.3773205,-0.43020332,-0.3558992,-3.479718,-1.6340667,-1.0535606,1.0215865,5.7133307,1
9.0,9,-0.66712344,-0.20450956,-2.3769455,-0.42991275,-0.35591868,-3.4791145,-1.6336772,-1.0525607,1.022271,5.7136106,1
9.0,9,-0.6710499,-0.20662862,-2.3758852,-0.42922002,-0.35677966,-3.4774559,-1.6323708,-1.0498065,1.0224707,5.7148304,1
9.0,9,-0.67124206,-0.20632127,-2.3758433,-0.42920884,-0.35696945,-3.4773774,-1.6323594,-1.0497329,1.0221893,5.714954,1
9.0,9,-0.6713955,-0.20557588,-2.3758605,-0.42921913,-0.35725784,-3.477275,-1.6324856,-1.0497432,1.0216069,5.715123,1
3.0,3,-0.91918,0.9582137,-2.2219543,5.6840587,1.2988775,-0.8186766,0.05944546,-2.273204,-2.3328989,-0.45271707,1
3.0,3,-0.9191802,0.95821285,-2.2219539,5.6840587,1.2988772,-0.8186765,0.059445452,-2.2732038,-2.3328989,-0.45271695,1
3.0,3,-0.9191804,0.9582126,-2.2219539,5.6840587,1.298877,-0.8186767,0.05944499,-2.2732038,-2.3328989,-0.4527166,1
3.0,3,-0.9191795,0.9582133,-2.2219543,5.684059,1.2988777,-0.81867635,0.059446033,-2.2732043,-2.332899,-0.45271707,1
3.0,3,-0.91917986,0.9582133,-2.2219543,5.684058,1.2988777,-0.8186768,0.059444524,-2.2732043,-2.3328981,-0.452717,1
3.0,3,-0.91918004,0.9582138,-2.221954,5.684058,1.2988772,-0.8186763,0.05944425,-2.2732038,-2.3328981,-0.4527169,1
2.0,2,-2.0643444,-0.58366656,6.404971,0.059167735,-2.55816,0.7284021,-0.3398217,-0.14895654,0.8774925,-0.78349954,1
2.0,2,-2.0676749,-0.56186306,6.4064293,0.06348232,-2.567096,0.7303759,-0.3280062,-0.14802857,0.85094637,-0.785212,1
2.0,2,-2.0789123,-0.5694361,6.401195,0.064896084,-2.5713856,0.7207733,-0.33249336,-0.1418081,0.861584,-0.7699207,1
2.0,2,-2.0653894,-0.5640886,6.407474,0.06522133,-2.5648067,0.72832626,-0.32202238,-0.14919145,0.8483506,-0.7889534,1
2.0,2,-2.0644355,-0.54477537,6.4102955,0.0660874,-2.5704894,0.7395569,-0.3139482,-0.14866464,0.8247396,-0.79579604,1
2.0,2,-2.0770729,-0.543954,6.407683,0.071782924,-2.578929,0.7348336,-0.29483765,-0.13778684,0.80750126,-0.7859679,1
4.0,7,-3.763749,-2.1800413,2.0938196,-0.14351183,-1.5800986,0.8999165,-0.17202236,4.5570197,1.0462393,0.7813542,0
4.0,7,-3.7638078,-2.1800356,2.093738,-0.14340419,-1.5801792,0.90005314,-0.17219655,4.556895,1.0463285,0.7815068,0
4.0,7,-3.7638097,-2.1800075,2.094671,-0.14332628,-1.5806477,0.9000314,-0.17197673,4.556596,1.0463336,0.78119093,0
4.0,7,-3.7638946,-2.1799767,2.0981529,-0.14268962,-1.5827894,0.9001502,-0.17105758,4.555308,1.0462435,0.78027457,0
4.0,7,-3.7638528,-2.1805105,2.0956771,-0.14284992,-1.5810599,0.9000577,-0.17227028,4.555763,1.0469308,0.7811813,0
4.0,7,-3.7642407,-2.180427,2.0993192,-0.14109811,-1.5844076,0.900589,-0.1715684,4.553774,1.0466744,0.78112024,0
8.0,8,-2.8226695,-1.576431,2.5803595,2.2030566,-2.2663531,1.2237804,-2.9827225,-0.6334635,4.4290824,0.5437372,1
8.0,8,-2.8215678,-1.5768417,2.5780191,2.205782,-2.266025,1.238842,-2.982201,-0.631639,4.4271283,0.53540444,1
8.0,8,-2.8202908,-1.5770571,2.5823016,2.202016,-2.2653263,1.238661,-2.9828737,-0.63170344,4.42806,0.5334665,1
8.0,8,-2.819681,-1.5790483,2.581019,2.2005239,-2.2632546,1.2378048,-2.983604,-0.6311283,4.4301033,0.5334996,1
8.0,8,-2.820053,-1.571439,2.5890565,2.2023573,-2.2692668,1.2341704,-2.9821434,-0.6358058,4.426227,0.5330224,1
8.0,8,-2.8233361,-1.5735147,2.5825944,2.2045503,-2.269101,1.2263783,-2.9817207,-0.6339169,4.4263372,0.5423243,1
7.0,6,-3.323607,0.047655568,-0.89101297,2.1560516,-2.1434748,0.5324374,3.8824978,3.2799768,-3.1690106,0.5074185,0
7.0,6,-3.323612,0.04765436,-0.89101094,2.1560543,-2.1434789,0.5324394,3.882488,3.2799776,-3.169007,0.5074245,0
7.0,6,-3.3236227,0.047648042,-0.89098394,2.156078,-2.1435075,0.53245586,3.8824623,3.2799683,-3.1689904,0.50743324,0
7.0,6,-3.323613,0.047647014,-0.89099777,2.1560597,-2.1434875,0.5324456,3.8824873,3.2799768,-3.1690023,0.507421,0
7.0,6,-3.323614,0.04765451,-0.89100564,2.15606,-2.143486,0.53244257,3.882483,3.2799737,-3.1690042,0.50742537,0
7.0,6,-3.323611,0.047656268,-0.891008,2.1560578,-2.1434832,0.5324408,3.882488,3.2799735,-3.169006,0.5074236,0
9.0,9,-0.9526504,3.5927114,-2.729274,0.66594976,-2.0695,-2.3521984,-0.2623259,-1.6239176,-2.0589747,4.459761,1
9.0,9,-0.9517584,3.593425,-2.7294407,0.66568863,-2.0693579,-2.3522186,-0.2623304,-1.6243814,-2.0593007,4.459133,1
9.0,9,-0.95055205,3.5938606,-2.7296338,0.66542935,-2.069143,-2.3525317,-0.26260778,-1.6251068,-2.0593345,4.458673,1
9.0,9,-0.95136267,3.5935729,-2.7294922,0.665596,-2.0692987,-2.35232,-0.26244438,-1.6246238,-2.059295,4.45899,1
9.0,9,-0.9517581,3.593412,-2.7294145,0.6656941,-2.06938,-2.3522344,-0.26234505,-1.6244009,-2.0592704,4.4591475,1
9.0,9,-0.9516651,3.5935006,-2.7294443,0.6656369,-2.069358,-2.352219,-0.26240376,-1.6244326,-2.0592875,4.4591002,1
8.0,8,3.300489,-3.7623978,0.413062,-1.2173856,-0.060036913,0.3957035,-0.46041718,-1.8483789,4.0944877,-0.8411203,1
8.0,8,3.2991536,-3.7625544,0.4136598,-1.2171676,-0.06118217,0.39619577,-0.46105835,-1.8481331,4.095602,-0.8402848,1
8.0,8,3.3002374,-3.7624068,0.41321495,-1.2173135,-0.060258344,0.39580065,-0.46057642,-1.8483526,4.094741,-0.84103364,1
8.0,8,3.3026438,-3.76243,0.41214132,-1.2177204,-0.058023065,0.39455473,-0.4586142,-1.8487787,4.0922413,-0.8424062,1
8.0,8,3.3053823,-3.76215,0.41088754,-1.218169,-0.05543442,0.3933162,-0.45735234,-1.8493046,4.0900116,-0.8441601,1
8.0,8,3.3055425,-3.76265,0.4107668,-1.218167,-0.054412097,0.3922692,-0.45638412,-1.8493586,4.0894313,-0.84436196,1
3.0,3,-3.2436142,-1.6752352,-0.75254834,4.967482,0.21804553,0.1819049,-2.245943,0.37016112,1.1245757,0.89016336,1
3.0,3,-3.2436142,-1.6752352,-0.7525482,4.9674816,0.21804544,0.1819047,-2.2459433,0.37016094,1.1245759,0.8901636,1
3.0,3,-3.2436144,-1.6752348,-0.7525478,4.967482,0.21804504,0.18190506,-2.245943,0.37016064,1.1245753,0.89016306,1
3.0,3,-3.2436144,-1.675235,-0.75254774,4.967482,0.21804428,0.18190512,-2.245942,0.37016132,1.1245747,0.890164,1
3.0,3,-3.2436147,-1.6752354,-0.75254774,4.967482,0.21804436,0.1819053,-2.2459419,0.37016153,1.1245747,0.8901636,1
3.0,3,-3.2436144,-1.675235,-0.7525478,4.967482,0.2180449,0.18190505,-2.245943,0.3701607,1.1245761,0.89016294,1
8.0,8,0.80830467,-2.2217305,0.1351259,-0.9316852,0.87197745,-1.344614,-3.2261162,-1.3831694,6.0945034,0.012757391,1
8.0,8,0.80891424,-2.2213302,0.13533461,-0.93158126,0.8714162,-1.344265,-3.2262034,-1.3835673,6.094575,0.012245782,1
8.0,8,0.8069261,-2.2217636,0.13661851,-0.93143857,0.87089807,-1.3446889,-3.226192,-1.3830618,6.0947633,0.013464928,1
8.0,8,0.80884624,-2.221117,0.13649108,-0.93161416,0.87112254,-1.344925,-3.2261226,-1.3839066,6.0944843,0.012211204,1
8.0,8,0.807274,-2.2212548,0.13826804,-0.9312673,0.86941737,-1.3439177,-3.2263062,-1.383546,6.095011,0.012562923,1
8.0,8,0.8092641,-2.2210486,0.13670631,-0.93189394,0.8719653,-1.3462045,-3.2259052,-1.3841956,6.0940948,0.012193017,1
8.0,8,-0.7344003,-2.0089266,-0.069278374,0.12056474,0.6144462,-2.330064,-3.4347653,-1.5214342,5.7168403,1.7510191,1
8.0,8,-0.7375427,-2.0120335,-0.0739479,0.12578698,0.6158152,-2.3221672,-3.4372728,-1.5189093,5.719129,1.7492393,1
8.0,8,-0.72883916,-2.0164292,-0.092318356,0.12815955,0.633942,-2.3221278,-3.439181,-1.5202168,5.720154,1.739991,1
8.0,8,-0.7255256,-2.0115778,-0.07799114,0.1212345,0.6269161,-2.3295293,-3.436418,-1.5248963,5.7193084,1.7395294,1
8.0,8,-0.7225915,-2.0120845,-0.07062423,0.11735122,0.62566215,-2.3271248,-3.4367106,-1.5260484,5.722136,1.7330577,1
8.0,8,-0.7212841,-2.010893,-0.0723667,0.11686664,0.6267096,-2.3311853,-3.4356306,-1.5272512,5.720489,1.7349228,1
5.0,5,-1.3693348,-2.4287522,2.67048,-0.21906328,-2.2525156,4.9016724,-1.0923222,0.5476068,2.7649689,-0.2498906,1
5.0,5,-1.3698479,-2.428832,2.671084,-0.21933308,-2.2527773,4.9001083,-1.093574,0.5472563,2.7666967,-0.24924353,1
5.0,5,-1.363149,-2.4274273,2.6719613,-0.22082284,-2.2515192,4.9071336,-1.0893157,0.54659295,2.76022,-0.2566376,1
5.0,5,-1.3649023,-2.427965,2.6714482,-0.22055876,-2.2517612,4.904952,-1.0907235,0.5466348,2.7623606,-0.25442854,1
5.0,5,-1.3669562,-2.4280899,2.6723568,-0.21962193,-2.252006,4.9035974,-1.0909281,0.5470148,2.7627718,-0.25332633,1
5.0,5,-1.3658425,-2.4276621,2.6729326,-0.2196371,-2.2517998,4.9052806,-1.0896826,0.5470703,2.7609036,-0.25504035,1
0.0,0,6.1131644,-0.27343366,-0.6309438,-1.1831152,0.83307225,-0.2735772,-0.017838104,-2.7166564,-0.037663147,-2.1100411,1
0.0,0,6.1131644,-0.273434,-0.63094354,-1.1831151,0.8330718,-0.27357644,-0.017837727,-2.716656,-0.037662923,-2.1100419,1
0.0,0,6.1131644,-0.27343392,-0.6309437,-1.1831151,0.83307254,-0.27357703,-0.017837906,-2.7166564,-0.037662968,-2.1100419,1
0.0,0,6.113165,-0.27343404,-0.6309435,-1.1831151,0.83307284,-0.2735768,-0.017837262,-2.716656,-0.037663426,-2.1100416,1
0.0,0,6.113164,-0.2734335,-0.6309442,-1.1831149,0.8330729,-0.27357703,-0.017836826,-2.716656,-0.037664395,-2.1100416,1
0.0,0,6.113164,-0.2734337,-0.6309441,-1.1831145,0.8330726,-0.27357632,-0.017836602,-2.7166555,-0.03766437,-2.1100416,1
4.0,7,-2.4073157,-1.0074468,-0.9788962,-1.5197476,3.2677207,-1.0025468,-2.4234118,3.321965,1.6708823,0.87191695,0
4.0,7,-2.4073212,-1.0074508,-0.9788892,-1.5197462,3.2677095,-1.0025425,-2.4234116,3.3219688,1.6708863,0.871921,0
4.0,7,-2.4073257,-1.007456,-0.9788815,-1.5197453,3.2677016,-1.0025387,-2.4234128,3.3219721,1.6708899,0.8719246,0
4.0,7,-2.407323,-1.0074575,-0.9788797,-1.5197463,3.2677045,-1.0025401,-2.423414,3.3219688,1.6708938,0.8719219,0
4.0,7,-2.407326,-1.0074548,-0.9788896,-1.5197443,3.267702,-1.0025424,-2.4234076,3.3219767,1.6708819,0.87192804,0
4.0,7,-2.40733,-1.0074563,-0.9788828,-1.5197436,3.2676947,-1.0025387,-2.4234092,3.3219783,1.670885,0.8719304,0
