true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,prob_class_11,correct
8.0,8,-1.2412833,-0.4404238,-3.8940616,0.11300156,-2.1006212,0.8041393,-1.4615347,-2.2733147,7.925218,1.0946019,2.1838365,-2.4580266,1
8.0,8,-1.2171475,-0.4294585,-3.901643,0.14661519,-2.10999,0.7098292,-1.4670507,-2.2567484,7.948985,1.0988104,2.1439705,-2.44561,1
8.0,8,-1.2435657,-0.4390319,-3.8974364,0.10407648,-2.1063724,0.8143114,-1.4558798,-2.2678347,7.9214463,1.0877298,2.1936157,-2.4582613,1
8.0,8,-1.2449862,-0.444327,-3.8973892,0.09832483,-2.1044667,0.8317152,-1.4614167,-2.2630916,7.9122076,1.0839853,2.2097032,-2.462584,1
8.0,8,-1.2423867,-0.43254316,-3.9029703,0.09628133,-2.1262956,0.80623317,-1.4530908,-2.2447917,7.9229875,1.0644758,2.2076235,-2.4495044,1
4.0,4,0.06502089,-1.8569301,-1.0623012,0.31161273,8.837523,2.7485814,-0.11032167,-2.408836,-0.45360878,-1.061767,-2.4387784,1.9399363,1
4.0,4,0.06499858,-1.8569323,-1.0622989,0.31163222,8.837497,2.7487988,-0.11035387,-2.4088273,-0.45357215,-1.0618182,-2.438798,1.9398421,1
4.0,4,0.06498365,-1.8569294,-1.0622938,0.31164107,8.8374815,2.748941,-0.11037043,-2.4088156,-0.45355013,-1.0618577,-2.438811,1.9397808,1
4.0,4,0.06499502,-1.8569313,-1.0622985,0.3116335,8.837495,2.7488353,-0.11035895,-2.4088252,-0.45356625,-1.061826,-2.438802,1.9398268,1
4.0,4,0.06499646,-1.8569132,-1.0622785,0.31164107,8.837503,2.7487636,-0.11034873,-2.4088051,-0.4536225,-1.0618443,-2.4387925,1.9398872,1
4.0,4,0.06501373,-1.8569314,-1.0623008,0.31161925,8.837518,2.748658,-0.11033337,-2.408833,-0.4535971,-1.0617828,-2.4387848,1.9399036,1
3.0,2,2.2257175,-1.948368,5.8641534,4.6889043,-1.7679132,-2.000743,0.7984667,1.1134384,-2.4072604,-2.5206478,-2.2382257,1.0577691,0
3.0,2,2.2349546,-1.9442395,5.882662,4.675899,-1.7668074,-1.999682,0.77279264,1.114172,-2.4124806,-2.5111089,-2.2374525,1.0623938,0
3.0,2,2.2186348,-1.9438673,5.8739896,4.6947427,-1.7676116,-1.9968123,0.7883318,1.099857,-2.4029605,-2.5200264,-2.2378201,1.0588958,0
3.0,2,2.2518117,-1.9431964,5.8981786,4.65488,-1.7644958,-2.0009167,0.7516679,1.1254792,-2.4224288,-2.500113,-2.2373312,1.0656254,0
3.0,2,2.2496808,-1.9436849,5.895323,4.6586766,-1.7640417,-2.0006783,0.7559008,1.1232498,-2.4213243,-2.5019689,-2.237552,1.0647173,0
3.0,2,2.2186306,-1.9493104,5.8557324,4.696616,-1.7699823,-2.0009346,0.8090858,1.1112218,-2.4029698,-2.5256143,-2.2381341,1.056794,0
11.0,10,-1.5001221,3.2005696,-0.95149815,-2.2805626,-2.2842586,-2.1036258,-3.8639956,3.5816438,-2.2278154,0.43547362,4.007503,2.8838634,0
11.0,10,-1.5002505,3.199715,-0.95153964,-2.2801719,-2.2841012,-2.103894,-3.8640628,3.580727,-2.227504,0.43533915,4.008759,2.883923,0
11.0,10,-1.5003216,3.1996853,-0.9515238,-2.280085,-2.2840724,-2.1039052,-3.8641117,3.5806131,-2.2274532,0.43532473,4.008863,2.8838856,0
11.0,10,-1.5003569,3.2003753,-0.9514179,-2.2802637,-2.2840965,-2.1037548,-3.8642013,3.5810962,-2.2276115,0.43552417,4.0079265,2.8837733,0
11.0,10,-1.5002139,3.199805,-0.95157087,-2.2802794,-2.2841434,-2.103837,-3.8640006,3.5809546,-2.227574,0.4353544,4.0085635,2.8839393,0
11.0,10,-1.5001775,3.2005785,-0.95149255,-2.280578,-2.2842124,-2.1036415,-3.864029,3.581627,-2.2278008,0.43556896,4.007451,2.8838518,0
1.0,1,-0.8940411,7.968123,1.1973901,-2.3863556,-3.112351,0.34150937,-1.8804319,0.7166256,-0.9704138,-1.4778693,0.35324866,-1.6401311,1
1.0,1,-0.8941504,7.9682674,1.1974258,-2.3863907,-3.1121411,0.34145564,-1.8804598,0.7164728,-0.970414,-1.477518,0.3529121,-1.640166,1
1.0,1,-0.8943159,7.9683876,1.1975554,-2.3865252,-3.1117651,0.3410966,-1.8808092,0.71675545,-0.97051203,-1.4768945,0.35248867,-1.640117,1
1.0,1,-0.8941431,7.9681296,1.1974324,-2.3864644,-3.1121883,0.3413773,-1.8806177,0.71695787,-0.97053754,-1.4775599,0.35309738,-1.6401516,1
1.0,1,-0.89408064,7.968171,1.1973789,-2.386385,-3.1122267,0.34139082,-1.8805543,0.7167204,-0.9704296,-1.4776835,0.3531163,-1.6401109,1
1.0,1,-0.8939825,7.9681005,1.1972865,-2.3862932,-3.1124597,0.34161517,-1.8803453,0.7165492,-0.97036016,-1.4780731,0.3533752,-1.64014,1
0.0,0,8.891353,-1.7400243,0.5904905,-0.78972834,-0.17629105,-2.5314245,1.1144799,-2.450164,0.6339616,-1.642944,-0.19696638,0.051836286,1
0.0,0,8.891291,-1.740082,0.59059155,-0.78970015,-0.17627582,-2.5313528,1.1144071,-2.4504151,0.6340802,-1.6428882,-0.19694482,0.05191473,1
0.0,0,8.891279,-1.74008,0.5906467,-0.7896536,-0.1762608,-2.5313187,1.1143664,-2.4505212,0.6341602,-1.6428875,-0.19695543,0.051856,1
0.0,0,8.891299,-1.7400734,0.59060204,-0.78971994,-0.17627856,-2.5313592,1.1143734,-2.4504113,0.6340586,-1.642881,-0.19693801,0.05196338,1
0.0,0,8.8913,-1.7400885,0.5905337,-0.7897476,-0.17628646,-2.5313742,1.1144513,-2.4503314,0.6340273,-1.6428837,-0.19694191,0.051969998,1
0.0,0,8.891318,-1.7400606,0.5904994,-0.78972816,-0.17628333,-2.5313888,1.1144952,-2.4502573,0.6340224,-1.6429183,-0.19696666,0.051865924,1
9.0,9,-2.57769,-0.51690245,-1.6233819,-3.1278343,1.287649,0.06057117,0.27026185,1.0207692,-0.04325647,8.573098,-1.7632066,-1.6187911,1
9.0,9,-2.577437,-0.5163469,-1.623007,-3.1277945,1.2879511,0.060637794,0.26931056,1.0196224,-0.04273677,8.573158,-1.7635586,-1.618812,1
9.0,9,-2.577352,-0.51607364,-1.6229578,-3.1277058,1.2882763,0.060519196,0.268602,1.0192933,-0.042335432,8.573145,-1.7638283,-1.6187538,1
9.0,9,-2.5773005,-0.5153582,-1.6226093,-3.1278596,1.2880468,0.061201625,0.26818496,1.0186379,-0.0422756,8.573097,-1.7641084,-1.6189699,1
9.0,9,-2.5775082,-0.5180476,-1.6237749,-3.127465,1.2879452,0.05920217,0.2707699,1.0206707,-0.042782336,8.573388,-1.7627184,-1.6184201,1
9.0,9,-2.5775793,-0.51733696,-1.6234835,-3.1277182,1.2878574,0.060090445,0.27063218,1.0205994,-0.04330053,8.573226,-1.76295,-1.6186767,1
10.0,7,-0.39774996,2.2218544,-0.4365174,-2.9720192,-2.3799446,-2.2216656,-3.1190815,5.106123,-2.675987,0.28259498,3.5694602,3.008828,0
10.0,7,-0.39775205,2.2206864,-0.4360561,-2.9730022,-2.3801901,-2.221694,-3.1204734,5.1026664,-2.6749358,0.28412804,3.5727832,3.0085573,0
10.0,7,-0.39867002,2.221012,-0.4363483,-2.9721582,-2.3799655,-2.2221146,-3.1188521,5.1063924,-2.675869,0.28360155,3.57058,3.007427,0
10.0,7,-0.39886153,2.2203827,-0.43666098,-2.9721014,-2.379954,-2.221731,-3.1178348,5.1078672,-2.6763055,0.28317064,3.5700104,3.0076742,0
10.0,7,-0.39814258,2.220595,-0.43639252,-2.9726665,-2.3800771,-2.2216637,-3.1191986,5.105193,-2.675618,0.28370073,3.5712745,3.0082376,0
10.0,7,-0.39775276,2.2217047,-0.43676385,-2.9722123,-2.3799362,-2.2216952,-3.118376,5.1074586,-2.676335,0.2828181,3.568606,3.0085378,0
9.0,8,-2.115855,-1.0169492,-3.9387133,-0.8204732,2.4631484,-1.1429571,3.4381413,-3.8333812,4.6724057,3.6579652,-2.2584202,1.2312567,0
9.0,8,-2.114868,-1.0218561,-3.9359496,-0.8163096,2.4730496,-1.1404251,3.438224,-3.838135,4.6692147,3.6589777,-2.2603154,1.2261274,0
9.0,8,-2.117719,-1.0134624,-3.93309,-0.8218978,2.4525175,-1.1480184,3.428885,-3.8372529,4.680362,3.675494,-2.257572,1.2167742,0
9.0,8,-2.1160407,-1.0207126,-3.935293,-0.8178924,2.469742,-1.1435587,3.4323661,-3.8379369,4.6707425,3.662523,-2.2595472,1.2318478,0
9.0,8,-2.116046,-1.0194892,-3.938493,-0.81960386,2.4684432,-1.1398115,3.4372935,-3.8342233,4.670687,3.6592436,-2.2597613,1.2298875,0
9.0,8,-2.1151636,-1.0202078,-3.938913,-0.8184841,2.4707556,-1.1386617,3.44097,-3.8344424,4.6691866,3.656102,-2.2600143,1.2282661,0
6.0,6,-2.051191,-0.8989277,-3.7238796,-0.24445543,-1.4027486,0.26746336,6.6569753,-0.85216594,4.0830073,0.40201864,-1.2047913,-1.7954011,1
6.0,6,-2.0498266,-0.8980845,-3.7238758,-0.24152763,-1.4017094,0.26917148,6.657383,-0.8577342,4.0820203,0.39911044,-1.204301,-1.7948533,1
6.0,6,-2.0496376,-0.89918303,-3.722967,-0.24358821,-1.4009804,0.26981536,6.660068,-0.8554737,4.0783505,0.40078905,-1.2057602,-1.7938281,1
6.0,6,-2.049752,-0.8994506,-3.722623,-0.24556592,-1.4012403,0.27060467,6.6613994,-0.85117906,4.0763593,0.4010478,-1.2063537,-1.7945943,1
6.0,6,-2.051942,-0.8966373,-3.7255013,-0.23987651,-1.4050745,0.2655581,6.650971,-0.85511863,4.091757,0.3964017,-1.2006453,-1.7980468,1
6.0,6,-2.051273,-0.8968444,-3.7257266,-0.24264106,-1.4051826,0.26836592,6.6527796,-0.8516724,4.088483,0.39704165,-1.2015011,-1.7980528,1
8.0,10,-1.4769342,-3.6260622,-3.2816274,-1.398366,-0.22620562,-1.8669206,-0.28648788,2.3556974,-0.6583062,2.1710553,7.457268,0.13296062,0
8.0,10,-1.5019387,-3.6608522,-3.2638052,-1.3831917,-0.120593585,-1.8966895,-0.2538573,2.3769648,-0.7287867,2.2392325,7.3985224,0.121359065,0
8.0,10,-1.4378209,-3.6212177,-3.2776828,-1.3776821,-0.28309527,-1.9155478,-0.29512176,2.3549802,-0.5959873,2.1458907,7.465675,0.11312496,0
8.0,10,-1.484451,-3.6398392,-3.2781472,-1.3934319,-0.19495484,-1.8865396,-0.2684038,2.363358,-0.6764887,2.2014644,7.434038,0.1274192,0
8.0,10,-1.489883,-3.651876,-3.2638092,-1.3837047,-0.14898789,-1.8931352,-0.26311275,2.3762028,-0.71237594,2.2160437,7.4145584,0.11805698,0
8.0,10,-1.4720541,-3.605593,-3.2934468,-1.4119078,-0.26512912,-1.8344455,-0.3019161,2.3307447,-0.63562036,2.137889,7.491345,0.14443223,0
5.0,5,-1.5527251,2.5098794,1.5128847,0.15742616,0.7173287,8.084114,-1.27875,-1.9524963,0.39994782,-1.770078,-1.2918818,-3.1291087,1
5.0,5,-1.7629184,2.8120432,1.8438284,-0.22101638,0.7685848,7.7326555,-1.364926,-1.9764725,0.31381917,-1.0373286,-1.5794064,-3.4096546,1
5.0,5,-1.6448381,3.2074242,2.5686827,0.050545365,0.20848316,7.29116,-1.5480801,-1.8733027,0.17652294,-1.3018773,-1.6651211,-3.5095425,1
5.0,5,-1.6288388,3.1423438,2.3339689,0.21019584,0.049455527,7.482509,-1.4744285,-1.8592536,0.20719883,-1.6705258,-1.4458672,-3.3385193,1
5.0,5,-1.6717694,2.9420729,2.1224344,-0.05603428,0.49601686,7.607883,-1.4245936,-1.9271913,0.26782623,-1.2783184,-1.5538812,-3.4296885,1
5.0,5,-1.52886,2.5513732,1.6095362,0.20796503,0.7365192,8.0322275,-1.3173229,-1.9569997,0.36910376,-1.7648124,-1.3749893,-3.1443958,1
11.0,0,6.5136337,-0.044650305,0.8847409,-1.3254584,-1.0949281,-3.9650474,-1.5377151,-0.6798437,-1.5791299,-2.1767054,1.2832718,5.2269435,0
11.0,0,6.5131707,-0.045025486,0.8847208,-1.3253503,-1.0950212,-3.9651246,-1.5377717,-0.6801117,-1.5790073,-2.1766245,1.2839566,5.227176,0
11.0,0,6.5131383,-0.044899087,0.8847598,-1.325361,-1.0950291,-3.9651248,-1.5378629,-0.68008226,-1.5790201,-2.176627,1.2838812,5.2272067,0
11.0,0,6.513119,-0.044916157,0.88472307,-1.3253868,-1.0950327,-3.965116,-1.5378418,-0.68005985,-1.5790159,-2.1766245,1.2838981,5.227225,0
11.0,0,6.5132685,-0.04496574,0.884693,-1.3253922,-1.0950043,-3.9651024,-1.5377315,-0.68002903,-1.5790343,-2.176643,1.2838221,5.22713,0
11.0,0,6.5135264,-0.044725884,0.8847029,-1.3254695,-1.094944,-3.9650567,-1.5377207,-0.6799,-1.5790807,-2.1766777,1.283408,5.227005,0
1.0,1,-1.5994283,7.9046173,0.93424785,-2.132959,-3.1208036,0.5935251,-2.211465,2.0074613,-1.0641019,-1.0141132,-0.38675377,-1.6838125,1
1.0,1,-1.600592,7.9053273,0.9333042,-2.1329553,-3.1194413,0.5942654,-2.2113829,2.0071917,-1.0639956,-1.011886,-0.38924956,-1.6842262,1
1.0,1,-1.6016862,7.903394,0.9346856,-2.1355016,-3.1178427,0.58940405,-2.2146473,2.0137448,-1.0651228,-1.0056456,-0.39059058,-1.6833528,1
1.0,1,-1.5998174,7.9035354,0.9347324,-2.1338365,-3.1209164,0.59249794,-2.212171,2.0102365,-1.0648769,-1.012785,-0.38636994,-1.6836003,1
1.0,1,-1.5996464,7.903367,0.9353771,-2.1343572,-3.1202824,0.590543,-2.2133489,2.0110662,-1.0647196,-1.0113151,-0.3867645,-1.6832052,1
1.0,1,-1.598961,7.904748,0.9343859,-2.1326644,-3.1211872,0.5937237,-2.211233,2.006632,-1.0639,-1.0152467,-0.38612345,-1.6837955,1
11.0,11,-0.866591,-1.5589939,0.41124436,0.10059547,2.7669673,-0.075282775,-1.0067748,-0.8133534,-2.7398105,-0.49909914,-0.8502953,8.950754,1
11.0,11,-0.8666507,-1.5589608,0.41120845,0.10028509,2.7671435,-0.07526712,-1.0068554,-0.8133058,-2.7398927,-0.4988748,-0.85020936,8.950724,1
11.0,11,-0.8666891,-1.5589501,0.41117027,0.10009707,2.7672203,-0.07522957,-1.0069082,-0.81327504,-2.7399037,-0.49873742,-0.8501744,8.95072,1
11.0,11,-0.86665976,-1.5589367,0.41133294,0.100241855,2.7672243,-0.075088285,-1.0070491,-0.81332463,-2.7397847,-0.49885958,-0.85035765,8.950706,1
11.0,11,-0.86662406,-1.5589606,0.41119003,0.10037153,2.7670934,-0.07529675,-1.0068191,-0.8133197,-2.739879,-0.498932,-0.8502277,8.950741,1
11.0,11,-0.8665305,-1.5589764,0.41128048,0.10079608,2.7669353,-0.0752775,-1.006786,-0.8134081,-2.739762,-0.4992304,-0.85040736,8.950753,1
2.0,2,-0.84983444,0.7733217,8.112365,-0.7411707,-2.9712453,0.24138382,-3.0501466,1.2332125,1.9496841,-0.3809864,-1.2068366,-0.6859961,1
2.0,2,-0.8883022,0.6668266,8.078901,-0.6288647,-2.954859,0.39413342,-3.077472,1.105719,2.1274083,-0.44832253,-1.2093627,-0.71111983,1
2.0,2,-0.9011701,0.62408936,8.066316,-0.582952,-2.9460316,0.45145193,-3.0883849,1.06364,2.1841378,-0.47421876,-1.20881,-0.72038424,1
2.0,2,-0.83166814,0.67932916,8.020273,-0.6863627,-2.965968,0.40057045,-3.1015022,1.0501403,2.2830322,-0.46404803,-1.1386969,-0.7733155,1
2.0,2,-0.8544949,0.7594612,8.089677,-0.7345267,-2.9741237,0.270873,-3.0603766,1.2095175,2.013616,-0.38869643,-1.2007146,-0.70481163,1
2.0,2,-0.86138487,0.72847587,8.101961,-0.6936365,-2.9648178,0.30351254,-3.0622096,1.1755522,2.0247703,-0.4138509,-1.2055367,-0.69276875,1
10.0,11,-0.117921785,0.09161238,3.5747087,-0.98838294,-0.2763395,-1.2143455,-1.9402219,-0.8921787,-0.15367237,-0.7819279,-1.4944003,8.519326,0
10.0,11,-0.17312196,0.07061809,3.6996946,-1.08894,-0.25382337,-1.2206527,-1.9985236,-0.8033592,-0.2472623,-0.66739273,-1.4397391,8.482198,0
10.0,11,-0.104131654,0.065588534,3.6712205,-1.1353022,-0.33427376,-1.2942743,-1.9439397,-0.8960176,-0.023313798,-0.669843,-1.4413824,8.441568,0
10.0,11,-0.108019605,0.074322164,3.6151583,-0.99852186,-0.27802292,-1.219113,-1.9345222,-0.9082915,-0.13922104,-0.7755738,-1.4901989,8.505684,0
10.0,11,-0.14229064,0.07660407,3.6312103,-1.0828116,-0.27897245,-1.245357,-1.9657164,-0.8577474,-0.14629513,-0.69276273,-1.4526011,8.488457,0
10.0,11,-0.102758676,0.0829712,3.6454985,-1.0026741,-0.30376294,-1.2276299,-1.9332088,-0.9011789,-0.1261701,-0.7771997,-1.4909045,8.486455,0
10.0,10,-2.0913482,-1.2994134,-2.2369266,-0.43032205,-2.441407,0.06537773,-0.28631634,1.38457,-1.0091463,-1.8693812,8.650099,0.3835739,1
10.0,10,-2.0913494,-1.2994138,-2.2369268,-0.43032256,-2.441407,0.06537833,-0.28631595,1.3845707,-1.0091466,-1.8693812,8.6501,0.38357314,1
10.0,10,-2.091349,-1.2994148,-2.2369266,-0.43032193,-2.4414065,0.06537732,-0.28631547,1.3845699,-1.009147,-1.8693814,8.650099,0.38357374,1
10.0,10,-2.0913491,-1.2994137,-2.2369268,-0.43032262,-2.4414072,0.065378204,-0.2863159,1.3845713,-1.0091467,-1.8693811,8.650099,0.38357368,1
10.0,10,-2.091349,-1.2994131,-2.2369266,-0.4303221,-2.4414074,0.06537873,-0.2863168,1.3845707,-1.0091461,-1.8693813,8.6501,0.38357332,1
