true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,prob_class_11,prob_class_12,prob_class_13,prob_class_14,correct
10.0,10,-1.7645949,-2.8457975,-1.6209325,0.031339176,-1.7919288,-1.6159129,-0.44873342,-1.7270677,-0.96461886,-0.8256699,9.292326,0.09127368,3.4059007,1.5004002,-1.3743757,1
5.0,5,-0.4961542,-1.2631668,-0.667474,-1.1735884,-0.4528396,7.77903,-1.598281,2.3379934,-1.1720386,-0.7136975,2.6063533,-1.6413223,-2.7476234,2.6327806,-2.8761039,1
5.0,5,-0.59785706,-1.3936746,-0.6992047,-1.2245938,-0.51956034,7.604279,-1.53455,2.118511,-0.9191127,-0.6344912,2.825572,-1.6063734,-2.58964,2.7470043,-3.0383945,1
5.0,5,-0.5465048,-1.4021442,-0.6855331,-1.2490666,-0.41626108,7.5782185,-1.5061959,2.3614678,-1.0412964,-0.77608526,2.8096476,-1.6926473,-2.6257257,2.7078907,-2.988378,1
5.0,5,-0.5352304,-1.3114619,-0.68265235,-1.1926839,-0.46511644,7.73592,-1.5737518,2.264887,-1.0653335,-0.6851409,2.6291244,-1.616614,-2.6951513,2.70078,-2.9365048,1
5.0,5,-0.58344895,-1.3563678,-0.6883752,-1.2044166,-0.5180191,7.6784053,-1.556766,2.1435459,-0.9569634,-0.6268595,2.733518,-1.5899013,-2.631695,2.7216837,-2.998528,1
5.0,5,-0.4903878,-1.2634208,-0.6661557,-1.1750135,-0.44147223,7.7872105,-1.5973976,2.36255,-1.178342,-0.72024244,2.5864651,-1.644707,-2.7554295,2.627153,-2.865953,1
2.0,2,0.95029306,-2.5269654,9.830762,1.5779419,-2.6523905,-0.37777072,-1.2551589,1.2504208,-1.3614706,0.94099796,-1.3368427,2.85139,-0.5956087,-0.9544484,-0.45021522,1
2.0,2,0.93416315,-2.5364187,9.8203125,1.5900484,-2.6579113,-0.37800372,-1.2601546,1.2769815,-1.3816686,0.96525365,-1.316037,2.8492606,-0.58410496,-0.9522849,-0.47092128,1
2.0,2,0.8509125,-2.5727477,9.80142,1.6656473,-2.6552825,-0.39848778,-1.2547141,1.2850146,-1.3977249,1.0048605,-1.2975469,2.8674347,-0.58063525,-0.9306989,-0.4874333,1
2.0,2,0.8834175,-2.5537403,9.81527,1.6299584,-2.6524897,-0.39514673,-1.2552698,1.2687433,-1.3802344,0.9818223,-1.3117242,2.8626738,-0.58785397,-0.9358638,-0.47656417,1
2.0,2,0.9390867,-2.532966,9.825209,1.5846384,-2.6534505,-0.38120303,-1.2568359,1.2595783,-1.3674868,0.9534119,-1.3304032,2.8550406,-0.5925255,-0.9506247,-0.4568537,1
2.0,2,0.9465465,-2.527958,9.830273,1.5789841,-2.651875,-0.37960643,-1.2549139,1.2499124,-1.3610777,0.9431475,-1.3370203,2.8531878,-0.59600824,-0.9520166,-0.4507208,1
6.0,10,-1.9744146,-2.6248121,-1.996432,-0.8533927,-2.0177364,1.0219055,3.421044,-1.3431182,-1.6120163,-2.2400289,4.854697,4.22986,-3.0700521,-0.36716262,2.644167,0
6.0,11,-1.6613704,-2.7409062,-2.2216077,-0.8638482,-1.9452237,-0.23983854,4.008689,-0.8297094,-1.2178235,-2.1198587,3.3778844,5.260621,-2.8278272,-0.12913167,2.5094843,0
6.0,11,-1.6527371,-3.0195682,-2.5033605,-0.79964924,-1.6622038,-0.40493795,3.361993,-1.0438734,-1.2227639,-2.0187235,4.391349,4.9717946,-2.8160033,-0.25027815,2.7207499,0
6.0,10,-1.7197794,-2.6631904,-2.5607698,-0.2435523,-1.4393417,0.41627568,4.0588264,-1.872547,-2.6311753,-1.4838513,5.087669,3.8152237,-2.1876872,-0.19701266,2.050632,0
6.0,11,-1.689423,-3.0743074,-2.078577,-0.8043184,-1.8664839,-0.60630953,4.074564,-0.79682934,-1.7275699,-1.5266498,3.7673845,5.695048,-2.2373207,-0.6268497,2.6089797,0
6.0,10,-2.000075,-2.5686798,-1.9591405,-0.95635676,-2.1282835,0.98566294,3.4483056,-1.1225554,-1.2508255,-2.5127819,4.635223,4.2843933,-3.253401,-0.3391837,2.6356225,0
12.0,12,-0.7700076,0.4983335,0.6541469,0.88650084,-0.941909,-2.989218,-1.2457575,-0.40407664,-1.0126164,0.74426407,0.20093462,-0.663493,10.072924,-1.7473992,0.17263582,1
12.0,12,-0.4954847,0.1424506,0.5949828,0.9074229,-0.8205322,-2.8755774,-1.1715175,-0.33655053,-1.208927,1.2705203,0.3910937,-0.7637149,10.010281,-1.9531014,-0.034691967,1
12.0,12,-0.23082435,-0.36190447,0.120974444,0.48734307,-0.7764367,-2.1581128,0.123178646,0.6198251,-1.659489,3.3982687,0.87148637,-0.6798444,8.6608715,-2.4640145,-1.5075336,1
12.0,12,-1.0827448,0.8831674,0.13238339,0.8463669,-0.7900905,-2.798742,-0.7893337,-0.073740005,-1.1711397,1.4407715,-0.18848805,-0.6614752,9.705487,-0.99271554,-0.9460232,1
12.0,12,-0.25460973,0.081897005,0.45775485,1.0604004,-1.1160551,-2.9902427,-0.75896144,-0.45063284,-1.1968591,1.8779628,0.2799272,-0.5361176,9.652826,-2.1956742,0.09149754,1
12.0,12,-0.70969945,0.37550423,0.5666197,0.8885014,-0.9046582,-2.9619517,-1.2309284,-0.39803684,-1.1295735,0.9467673,0.23344621,-0.7042424,10.04458,-1.6034243,0.04991059,1
5.0,5,-0.2169981,0.109409854,0.49753422,0.2190651,0.22246367,9.779704,-0.5755885,1.5248299,-1.2198094,-0.8000431,-1.5729795,-0.90614784,-3.235226,-1.1193912,-0.28535098,1
5.0,5,-0.21503428,0.11227222,0.4988668,0.21971576,0.21880826,9.778993,-0.5764415,1.5234072,-1.2214599,-0.80186415,-1.5745054,-0.9078375,-3.2348216,-1.117678,-0.28278527,1
5.0,5,-0.21528238,0.109455496,0.4994556,0.2199668,0.2168749,9.779107,-0.57632554,1.5227463,-1.2201334,-0.79986227,-1.5732611,-0.9067395,-3.2349305,-1.116998,-0.28349477,1
5.0,5,-0.21506196,0.10921438,0.49862468,0.22000822,0.21355975,9.778624,-0.5762117,1.5237055,-1.2201576,-0.8007105,-1.5727458,-0.90607977,-3.235719,-1.1162279,-0.2816299,1
5.0,5,-0.21554667,0.10863796,0.49862853,0.22030254,0.21461636,9.7788725,-0.57630056,1.5233966,-1.2192807,-0.7997172,-1.5723971,-0.90607834,-3.2354937,-1.1166021,-0.2832861,1
5.0,5,-0.21663103,0.1090871,0.497308,0.21863477,0.22101799,9.779542,-0.57540494,1.5252433,-1.2198908,-0.800197,-1.5726448,-0.9055706,-3.2355478,-1.1190162,-0.28469086,1
5.0,5,0.20082778,-0.35202494,0.23733681,-0.1715427,-0.07539608,9.756931,-0.40606424,1.5448244,-1.2288111,-1.1867654,-1.770456,-0.53874665,-3.0536196,0.3275375,-0.4652241,1
5.0,5,0.2010065,-0.3522185,0.2376936,-0.17158407,-0.07635401,9.756733,-0.40636307,1.5449538,-1.2287157,-1.1863959,-1.7704531,-0.5387711,-3.0534205,0.32792193,-0.46534687,1
5.0,5,0.20113114,-0.35232502,0.23789024,-0.17161797,-0.0769173,9.756645,-0.4062221,1.5451517,-1.2286953,-1.1863539,-1.7703788,-0.5386123,-3.0532782,0.3278055,-0.4654128,1
5.0,5,0.20110425,-0.35227278,0.23775442,-0.17159697,-0.076609485,9.756696,-0.40621188,1.5450699,-1.2286935,-1.1863939,-1.770397,-0.53874874,-3.0533807,0.32776374,-0.46536863,1
5.0,5,0.20115091,-0.35240588,0.23807566,-0.17164198,-0.077261895,9.756586,-0.40625414,1.5452182,-1.2286848,-1.1862538,-1.7703676,-0.5384549,-3.0531456,0.3278615,-0.46547335,1
5.0,5,0.20107242,-0.3522916,0.23778853,-0.17159869,-0.07659945,9.756705,-0.40621224,1.5450611,-1.2286924,-1.1863757,-1.7703929,-0.53867745,-3.0533519,0.32775664,-0.465379,1
13.0,13,-1.3070934,0.17895234,-1.7591484,-0.8355994,-1.779181,-0.46589592,-2.125694,-1.3640584,-1.4800893,-0.20264567,0.2934594,0.10219392,3.725342,8.752484,-2.9316216,1
13.0,13,-1.2736635,-0.6003515,-2.077109,-1.5484742,-2.5364738,1.9155905,-0.3082923,-2.216917,-2.5407836,-1.2836443,2.1175442,3.734581,-1.7353191,7.1073427,-0.8750098,1
13.0,13,-0.5225951,0.809444,-1.8665696,-0.43231598,-1.4274048,-1.6050484,-1.5437866,-1.4583331,-1.6352758,-0.23309106,0.088979214,-1.3461748,6.745722,6.754039,-2.966897,1
13.0,13,-0.7970285,0.05788008,-2.49502,-0.68592,-1.808705,-0.6091594,-0.23000246,-2.4628158,-2.350499,-0.99207664,2.7117908,-0.2168812,4.5169306,6.540257,-2.753251,1
13.0,13,-1.5489447,-1.2324127,-2.0357597,-1.2079471,-2.2023935,1.0930126,-0.27347663,-2.0209086,-2.4887064,-0.7105753,2.4491107,3.0737665,0.45085987,7.6922727,-2.2294893,1
13.0,13,-1.4677106,0.12221148,-1.633807,-0.84708595,-1.8276341,-0.59594804,-2.2594807,-1.3291743,-1.3233777,-0.089233406,0.1966863,0.2917652,3.76465,8.877489,-2.9027438,1
3.0,3,-2.706446,-0.3324284,1.3975909,8.561071,-0.9962176,-0.06682535,-1.4203694,-1.8703065,2.788874,-1.0591241,-1.2721987,0.5717011,-1.0870534,-0.23421419,-1.9132643,1
3.0,3,-2.5654721,-0.33395535,1.5224419,8.598114,-0.9423314,-0.24367476,-1.4127635,-1.9593639,2.7585268,-1.1397445,-1.2226723,0.564232,-1.1067,-0.37960407,-1.8515388,1
3.0,3,-2.3740034,-0.21528906,1.24379,8.4849205,-0.9395622,-0.46673664,-1.4683076,-1.9615302,2.7955103,-1.1664943,-1.2127429,0.5578888,-1.1496044,-0.27222472,-1.7409563,1
3.0,3,-2.3717232,-0.47774604,1.4951452,8.655395,-0.9535557,-0.31746832,-1.4250581,-1.9990361,2.7045586,-1.077525,-1.1776614,0.5701926,-1.1057054,-0.41624016,-1.8003294,1
3.0,3,-2.347658,-0.41973978,1.7255387,8.655801,-0.9215802,-0.3920104,-1.4085034,-2.0520587,2.6778443,-1.1887469,-1.1585128,0.598256,-1.123598,-0.5451999,-1.8057579,1
3.0,3,-2.7059233,-0.3224563,1.328344,8.546245,-1.0036283,-0.057616897,-1.4246795,-1.8521187,2.7932725,-1.039229,-1.2811706,0.5634737,-1.0873605,-0.19246519,-1.913792,1
6.0,6,-0.43045908,-0.4207914,-2.5609543,-0.35451484,-0.6667945,-1.1905084,9.722497,2.1435814,-1.5598437,-0.8808437,-0.8755279,-0.32397744,-1.0052114,-0.095221795,-1.9388164,1
6.0,6,-0.4600761,-0.59907407,-2.6081302,-0.51747704,-0.6759212,-1.3737998,9.64133,2.3643217,-1.5241954,-0.8033597,-0.81358486,-0.28274962,-0.9616156,0.11169637,-1.9546064,1
6.0,6,-0.4756931,-0.72936857,-2.6234915,-0.5953834,-0.6632516,-1.4708948,9.609082,2.4811819,-1.4897374,-0.74785346,-0.78270674,-0.2506231,-0.94454616,0.20218074,-1.9284581,1
6.0,6,-0.4585287,-0.6806783,-2.6089637,-0.5754862,-0.66313285,-1.4601355,9.629718,2.4429684,-1.4968817,-0.7536217,-0.80110806,-0.2622929,-0.94202465,0.15677449,-1.9318141,1
6.0,6,-0.5800666,-0.71489507,-2.5373602,-0.45005032,-0.6298298,-1.3268794,9.744401,2.3498619,-1.5171819,-0.6945564,-0.8420393,-0.22372986,-0.93187624,-0.031130113,-1.8478688,1
6.0,6,-0.434884,-0.41365546,-2.565239,-0.35804355,-0.669441,-1.1930021,9.719497,2.172021,-1.5634781,-0.8846889,-0.8752817,-0.33655936,-0.99798906,-0.09513421,-1.9458524,1
2.0,2,1.1470826,-1.4765822,10.102655,3.4467945,-2.2985306,-1.3634232,-1.2442929,-1.12219,-1.2803158,1.5901428,-1.4252083,0.74951124,-0.3177869,-2.2754395,-0.8287987,1
2.0,2,1.1516569,-1.4689218,10.102632,3.4409535,-2.3013573,-1.3669049,-1.2459742,-1.1228926,-1.2747949,1.5865179,-1.4253417,0.74999624,-0.32097366,-2.2772436,-0.8300363,1
2.0,2,1.1687207,-1.4620414,10.081107,3.4965222,-2.3018355,-1.3897642,-1.2513554,-1.143872,-1.2602016,1.5899452,-1.4266853,0.7006427,-0.33199316,-2.2895045,-0.8344013,1
2.0,2,1.1337022,-1.4580293,10.105423,3.431963,-2.305522,-1.3655884,-1.2458007,-1.120876,-1.2672638,1.5824885,-1.4248102,0.7632496,-0.32051727,-2.276606,-0.8323479,1
2.0,2,1.1551327,-1.475056,10.095139,3.467041,-2.2984633,-1.3702133,-1.2453091,-1.1286973,-1.2780753,1.5895314,-1.4267747,0.73346186,-0.32199815,-2.2797365,-0.8290446,1
2.0,2,1.1585503,-1.4811387,10.0954,3.4674413,-2.296647,-1.3689121,-1.2450362,-1.1282623,-1.2815958,1.5929897,-1.4264078,0.7313587,-0.32084623,-2.2787342,-0.82744247,1
1.0,1,0.023033265,9.528182,-2.977309,-0.9826969,1.3958417,-2.5719128,-0.51640755,-1.2071089,-0.7274333,-2.153066,-1.7073383,-2.4536154,0.64565474,0.67485285,-1.1175406,1
1.0,1,0.034518447,9.527716,-2.9744277,-0.9785429,1.3979129,-2.5703502,-0.5121672,-1.2034876,-0.7294477,-2.1600113,-1.7141681,-2.4531298,0.63486004,0.6707862,-1.1135024,1
1.0,1,0.030712306,9.523385,-2.9913573,-0.98501873,1.4017177,-2.5810907,-0.5160609,-1.2181456,-0.73170924,-2.1512983,-1.6990378,-2.4721317,0.6624218,0.6815745,-1.1147187,1
1.0,1,0.055607423,9.524966,-2.977184,-0.9926511,1.4096951,-2.5757477,-0.5034154,-1.1959391,-0.7303969,-2.1619856,-1.7165232,-2.4530354,0.6138264,0.6674546,-1.1098021,1
1.0,1,0.043722793,9.525536,-2.9806921,-0.9894513,1.4032955,-2.5766644,-0.51080805,-1.2043778,-0.7288552,-2.1569054,-1.7094978,-2.4604106,0.6346638,0.67349106,-1.1137774,1
1.0,1,0.023074891,9.528123,-2.9777572,-0.9831872,1.3962035,-2.5722625,-0.51619905,-1.2066462,-0.7274205,-2.1528358,-1.7069896,-2.4542773,0.64623433,0.6745779,-1.1177145,1
0.0,0,9.707472,-0.40187153,-1.7478788,-0.16466078,-0.44481164,-0.53317773,-1.0178909,0.5768759,-1.8333043,-1.7556149,-1.2826121,-2.6017296,-1.3349822,0.6024719,1.1139858,1
0.0,0,9.709738,-0.40738863,-1.7369415,-0.16220409,-0.44631928,-0.53712267,-1.0160402,0.57812166,-1.8353249,-1.7551296,-1.2834293,-2.5963268,-1.3341616,0.59644353,1.1139247,1
0.0,0,9.709651,-0.41170964,-1.7357113,-0.16311547,-0.44749,-0.54028106,-1.0131657,0.5784744,-1.8370886,-1.7550004,-1.2835596,-2.587621,-1.3327471,0.59795827,1.1155462,1
0.0,0,9.709488,-0.41275004,-1.7325963,-0.16013187,-0.44732592,-0.54056823,-1.0130434,0.57892776,-1.8373679,-1.7553443,-1.2836438,-2.589016,-1.3332349,0.593403,1.1164877,1
0.0,0,9.709048,-0.4070711,-1.7399975,-0.1635408,-0.44623142,-0.53694373,-1.0156573,0.5779443,-1.835255,-1.7551861,-1.2832581,-2.595039,-1.3338735,0.59887964,1.1144949,1
0.0,0,9.707953,-0.40165648,-1.7469573,-0.16495508,-0.4448805,-0.5330205,-1.018103,0.5770899,-1.8331814,-1.755522,-1.2827817,-2.6021986,-1.3349922,0.6019776,1.1135428,1
8.0,8,-0.8083997,-1.1784185,-2.9211674,-1.5944995,2.5862937,1.7488168,-2.1052663,-2.7007897,8.624781,-0.9110326,-0.10266444,-1.3699304,-2.6327624,0.6110829,1.7671897,1
8.0,8,-0.80881506,-1.1801391,-2.9224358,-1.5952201,2.5907135,1.7534598,-2.1056848,-2.7021809,8.618835,-0.9119854,-0.10576752,-1.3686993,-2.6351616,0.6134857,1.7724351,1
8.0,8,-0.80873764,-1.180414,-2.9227626,-1.5955008,2.5910034,1.7532669,-2.1059873,-2.7022135,8.618623,-0.9121805,-0.10437161,-1.3688986,-2.6355093,0.613917,1.7719454,1
8.0,8,-0.8091731,-1.1808518,-2.9230921,-1.5961435,2.5919237,1.7551491,-2.1058702,-2.7024121,8.616542,-0.9128384,-0.10617435,-1.367901,-2.636221,0.61524814,1.774233,1
8.0,8,-0.80846936,-1.1786405,-2.9211538,-1.5943108,2.586968,1.7496058,-2.1051204,-2.7010887,8.623774,-0.9111542,-0.10430752,-1.3694756,-2.63297,0.61108506,1.7688209,1
8.0,8,-0.80848,-1.1781094,-2.920916,-1.5944443,2.5857625,1.7482852,-2.105061,-2.7006187,8.625215,-0.91115737,-0.10329555,-1.3696469,-2.6323774,0.6109895,1.7673708,1
13.0,13,-0.8125025,-0.31008962,-2.990195,-2.1445506,-0.6002587,0.5661274,-1.262393,-0.9913279,1.4375952,-0.31489784,2.2629974,-0.8868027,-3.7500675,8.151179,-2.8754506,1
13.0,10,-1.370057,-1.8402506,-2.2097425,-2.3299024,-0.7603897,-1.4910047,-3.0058246,-2.4388692,-0.122978985,-1.3669139,7.954058,-1.6298815,1.1886793,3.8240652,1.8776832,0
13.0,10,-2.6675272,-0.7482347,-2.1282265,-2.7454216,-0.91619736,-0.97292835,-2.1829872,-1.5087078,3.9938154,-2.0368845,7.295102,0.2818833,-0.76592433,1.759427,0.49521616,0
13.0,13,-0.6144957,-0.32606056,-3.0334468,-2.016345,-0.4984463,0.09254057,-1.441759,-0.9863608,0.98900515,0.25911558,1.2438711,-1.0004554,-3.0895386,8.683419,-2.4846573,1
13.0,8,-3.13369,0.7444045,-2.4030898,-3.2608125,-1.640694,-1.092062,-2.0708358,-1.6177031,6.909751,-1.1805251,4.6459656,0.04073487,-0.9408723,1.2879523,1.0124784,0
13.0,10,-2.6894846,-0.36255258,-2.1939123,-2.83634,-0.9131448,-0.6215856,-2.01187,-1.713734,4.2644787,-2.0660574,7.2711105,-0.2249716,-1.6234767,1.974835,0.13629383,0
0.0,0,5.8340073,0.87925214,3.3872511,-2.5421333,-0.28767222,-2.460825,1.5237596,2.0132322,0.5337214,0.38864213,-2.5624266,1.4850676,-3.1316755,-0.5035991,-2.066205,1
0.0,11,2.7265668,1.0009692,1.5702184,-2.8945107,-0.56323993,-1.2297012,2.4413404,0.4168015,-1.2622738,-0.39320487,-3.1004393,6.8950047,-3.052127,2.3833637,-1.4890445,0
0.0,11,3.5552676,1.1520132,3.1707115,-2.4307246,-0.3915034,-1.7269595,2.18765,0.6923075,-0.83166265,0.124898374,-3.0274446,5.514422,-3.0750825,0.79422593,-2.04742,0
0.0,0,3.8634012,-0.26217255,2.860011,-2.0950017,-0.91382796,-0.5196539,-0.65735936,1.5237881,-0.6426731,2.7587395,-2.324856,2.8596,-3.57717,3.7923691,-2.8542018,1
0.0,11,2.7710474,0.8937376,2.0223486,-2.5253193,-0.6354774,-1.3383869,1.7069451,0.4452132,-1.0539774,0.13832127,-3.0319335,6.5517006,-2.990042,2.3436534,-1.602504,0
0.0,0,5.415928,0.88299876,3.559821,-2.2070014,-0.18711014,-2.419578,1.6284473,2.1344664,0.5866772,0.72283894,-2.4224193,1.20063,-3.0933099,-0.7774394,-2.422441,1
1.0,1,-1.4681135,9.463854,-3.2268505,-0.08723752,0.8364069,-1.70896,-1.1505414,-1.5239701,-0.10347904,-1.7123772,-1.2836423,-3.0849454,0.42609528,0.80754,-1.025916,1
1.0,1,-1.5058007,9.457168,-3.2143106,-0.012517273,0.8756959,-1.6611227,-1.0950354,-1.4672333,-0.11028992,-1.772498,-1.3558201,-3.0521817,0.3209478,0.7471795,-0.9568751,1
1.0,1,-1.4957433,9.426397,-3.288785,-0.05669646,0.82627815,-1.702322,-1.1341228,-1.5363058,-0.22102647,-1.7139394,-1.2531362,-3.1318693,0.59428227,0.85961604,-1.0107787,1
1.0,1,-1.4907428,9.473173,-3.2256064,-0.082855776,0.875852,-1.6845517,-1.0951213,-1.4425602,-0.1310187,-1.7245455,-1.3231635,-3.0656292,0.40652102,0.76360214,-1.0374031,1
1.0,1,-1.4752605,9.470799,-3.2166955,-0.0651682,0.8617216,-1.6817968,-1.1165991,-1.4784214,-0.10599689,-1.7359118,-1.3239955,-3.075124,0.37736243,0.76680213,-1.0114539,1
1.0,1,-1.4696043,9.464402,-3.228686,-0.08886345,0.8353962,-1.7103994,-1.1515718,-1.5204006,-0.108466566,-1.7069852,-1.2771585,-3.088649,0.44584188,0.80621755,-1.038333,1
1.0,1,4.204317,8.582942,-0.12565418,-2.068016,-0.24386266,-1.475493,2.1592143,-0.8624648,-1.888165,-1.6826332,-1.5645667,-3.6104252,-1.107044,-1.8684633,-1.7313392,1
1.0,1,6.058378,8.002609,0.08053538,-2.4161615,-0.100155696,-1.4276772,0.12501353,-0.9560225,-1.8419099,-1.3496218,-1.3951056,-3.7700677,-0.97651076,-1.3031573,-1.5195777,1
1.0,1,6.803916,7.4198585,0.3307851,-2.4523926,0.13633364,-1.5530033,-1.0323815,-1.1403731,-1.7809134,-0.90895754,-1.275442,-3.8660986,-0.7053625,-0.9584169,-1.4017141,1
1.0,1,6.4177523,7.684225,0.055612504,-2.5849638,-0.36410022,-1.3023611,0.6575085,-1.1151817,-1.922434,-1.5533339,-1.4049493,-3.7212803,-1.1060336,-1.2051687,-1.3333454,1
