true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,prob_class_11,prob_class_12,prob_class_13,prob_class_14,correct
11.0,11,-0.86249876,-1.6487315,0.077027425,-1.583088,-0.08422724,0.24607037,1.1512641,0.05139964,-1.1817347,2.0311038,0.5154233,7.44295,-0.6524918,-0.22194356,0.2732346,1
11.0,11,-0.855104,-1.6418109,0.06368256,-1.6109459,-0.09238218,0.26116332,1.1461402,0.05297915,-1.1640818,2.04432,0.50834656,7.4374948,-0.6592814,-0.22025843,0.2804122,1
11.0,11,-0.8568648,-1.6427232,0.06516666,-1.607649,-0.09161943,0.25944015,1.1470207,0.05240358,-1.1657895,2.0426352,0.50926566,7.4380074,-0.6579058,-0.22095552,0.2803151,1
11.0,11,-0.86021626,-1.6452492,0.07464223,-1.5998057,-0.095184475,0.25649118,1.1483295,0.050174106,-1.169542,2.0344677,0.5183803,7.4388704,-0.65647423,-0.22439311,0.28094006,1
9.0,7,-0.15663564,-2.1870835,0.5099121,-1.6597298,0.58535135,-0.19384338,0.45834056,6.508967,-1.9627128,0.33826622,2.1635175,1.5999297,-2.3920639,-0.7588871,-0.8499946,0
9.0,7,-0.1566081,-2.1884894,0.51080847,-1.6565852,0.5906866,-0.19367772,0.45763582,6.508555,-1.9645005,0.33773002,2.1617706,1.598936,-2.3928475,-0.76006,-0.8497719,0
9.0,7,-0.15641782,-2.1841116,0.507727,-1.6617178,0.58422637,-0.19365332,0.45722616,6.5095735,-1.9603033,0.3377366,2.1639698,1.596345,-2.3936372,-0.7597366,-0.84839207,0
9.0,7,-0.15628561,-2.1838908,0.5063157,-1.6631802,0.58761865,-0.19099015,0.4558602,6.5104165,-1.9606909,0.33861816,2.1604147,1.5973648,-2.3942053,-0.7604623,-0.846605,0
9.0,7,-0.15635595,-2.1806052,0.50172186,-1.6699432,0.58666646,-0.18683392,0.4537707,6.5124063,-1.9577998,0.34024805,2.1572163,1.5983195,-2.3950315,-0.7609392,-0.84301573,0
9.0,7,-0.15619457,-2.1822832,0.50576466,-1.663869,0.5806447,-0.19394007,0.45715454,6.509886,-1.9577014,0.33760008,2.1658514,1.594856,-2.394119,-0.75924736,-0.84813553,0
5.0,4,0.011278711,-0.3748465,-1.9877831,0.3924771,5.6059237,4.499661,-0.21807888,-0.062585674,0.6314271,-1.4956349,-1.5381826,-0.43196228,-1.9537363,-1.3373117,-0.39850104,0
5.0,4,0.01071845,-0.37482467,-1.9874743,0.3924598,5.60406,4.502232,-0.21790794,-0.062508486,0.63080055,-1.4947892,-1.5387348,-0.43123922,-1.9535153,-1.3373882,-0.39799574,0
5.0,4,0.009916678,-0.37423375,-1.9874026,0.39346707,5.607382,4.498247,-0.21873993,-0.06441342,0.62934816,-1.4941176,-1.5375376,-0.43346938,-1.9523194,-1.3396809,-0.39537343,0
5.0,4,0.011459857,-0.37359422,-1.9883188,0.39155483,5.607322,4.497678,-0.21971753,-0.06412066,0.63221836,-1.4954643,-1.5374045,-0.43307298,-1.9522822,-1.338213,-0.39682835,0
5.0,4,0.008732043,-0.3742989,-1.9868265,0.3945039,5.607199,4.498933,-0.21852154,-0.06507362,0.62741315,-1.4928668,-1.537606,-0.43375307,-1.9518,-1.3409475,-0.3937127,0
5.0,4,0.011138633,-0.37438908,-1.987872,0.39227086,5.606201,4.4993215,-0.2186352,-0.06322578,0.63139915,-1.4953239,-1.5379732,-0.43229806,-1.9531014,-1.3378032,-0.39763612,0
4.0,5,1.3986235,-1.0420035,0.27813932,1.1746705,3.0396144,5.980993,-0.5680938,-0.43565938,-1.5365179,-1.7154795,-1.5121115,2.2118862,-2.045879,-0.6589898,-0.039225094,0
4.0,5,1.3986025,-1.0419807,0.27814582,1.1746129,3.0394616,5.9810805,-0.5680803,-0.4356493,-1.5365057,-1.7154233,-1.5121313,2.2119224,-2.0458448,-0.6589622,-0.03920307,0
4.0,5,1.398636,-1.0419863,0.27814496,1.1746346,3.0395634,5.9810224,-0.56810254,-0.43566355,-1.5365142,-1.7154611,-1.5121089,2.2118864,-2.0458496,-0.65898764,-0.03920576,0
4.0,5,1.3987007,-1.0419611,0.2781872,1.1745862,3.039326,5.981095,-0.5681444,-0.43570724,-1.5365143,-1.7154123,-1.5121156,2.2120044,-2.0457268,-0.6589326,-0.039169922,0
4.0,5,1.398619,-1.0420163,0.27833822,1.1746362,3.0392969,5.981101,-0.5681303,-0.4357476,-1.5365733,-1.7153912,-1.5120726,2.2119853,-2.0457551,-0.6590224,-0.039071262,0
4.0,5,1.3986304,-1.0420017,0.27815855,1.1746635,3.0395768,5.9810057,-0.56810206,-0.43567106,-1.536522,-1.7154703,-1.5121063,2.2118974,-2.0458598,-0.65899134,-0.0392085,0
14.0,14,-1.5476301,-0.30142418,0.1086179,-1.3265965,-1.708622,0.1493476,-2.2564619,-1.0857692,-0.7133004,-0.040849186,-0.7809843,-1.1330575,0.009878516,2.449226,6.447705,1
14.0,14,-1.5476369,-0.30147758,0.10861457,-1.3266555,-1.708642,0.14938101,-2.256452,-1.0856773,-0.71332484,-0.040828135,-0.78096765,-1.1330153,0.009892836,2.449252,6.447698,1
14.0,14,-1.5476601,-0.30151674,0.108639866,-1.326635,-1.7086883,0.14935437,-2.2564328,-1.0856824,-0.713356,-0.04080977,-0.78100574,-1.133014,0.009959593,2.4494152,6.447611,1
14.0,14,-1.5475549,-0.301451,0.108532935,-1.326792,-1.7085912,0.14946428,-2.2565029,-1.0855918,-0.71328264,-0.04088484,-0.7808314,-1.1329937,0.009750597,2.4490783,6.447821,1
14.0,14,-1.5475824,-0.3014652,0.10855883,-1.3267508,-1.7086115,0.14943582,-2.2564855,-1.0856159,-0.7132982,-0.04086576,-0.7808746,-1.1329982,0.009801716,2.4491487,6.4477725,1
14.0,14,-1.5476335,-0.3014397,0.10862204,-1.3266025,-1.7086344,0.14934687,-2.2564578,-1.0857551,-0.7133126,-0.040842887,-0.7809931,-1.1330516,0.009897701,2.449271,6.447681,1
2.0,2,-1.352956,-1.4341822,5.823873,-0.3330747,1.4068947,-0.7713843,-0.35596997,2.0474417,-1.7932649,-0.05572705,-0.8067975,-0.48073843,-1.2697223,-1.9986748,1.6122308,1
2.0,2,-1.3528508,-1.4349967,5.824297,-0.32952154,1.4095769,-0.77014285,-0.3543687,2.0443296,-1.7932497,-0.05667638,-0.8070823,-0.48284125,-1.2701728,-1.998664,1.6096272,1
2.0,2,-1.3540086,-1.4342648,5.8229046,-0.33195716,1.4080548,-0.77163583,-0.35571638,2.0459533,-1.79333,-0.05540918,-0.806505,-0.4814144,-1.2689034,-2.000036,1.6132202,1
2.0,2,-1.3552574,-1.4344988,5.822501,-0.33240414,1.4073873,-0.7712651,-0.356286,2.0457518,-1.7934965,-0.053826593,-0.80679697,-0.48072958,-1.2674445,-2.0009487,1.6149945,1
2.0,2,-1.3546519,-1.4350566,5.8237743,-0.33409417,1.4057872,-0.76884973,-0.35658023,2.0479405,-1.7937114,-0.052468643,-0.80844605,-0.48002824,-1.267768,-1.9995195,1.6139712,1
2.0,2,-1.3535103,-1.4340084,5.823512,-0.33551937,1.4051726,-0.7711675,-0.35714394,2.049511,-1.7934093,-0.054117467,-0.80726826,-0.47937477,-1.2689103,-1.998923,1.6142495,1
9.0,9,-0.80398715,-1.4700731,0.690644,-0.01701267,0.875885,-2.788795,-0.71465135,-0.63487697,-0.90149766,5.7270913,-0.36022758,3.8142922,0.7531712,-0.28289175,-0.5630805,1
9.0,9,-0.8037362,-1.4729519,0.6972233,-0.006542422,0.8843528,-2.7886672,-0.7102955,-0.6415878,-0.9073099,5.7195168,-0.3662347,3.819441,0.7527437,-0.2814058,-0.5667735,1
9.0,9,-0.79926103,-1.4716502,0.6980158,-0.017843217,0.8740595,-2.7881196,-0.70733845,-0.62773144,-0.9118553,5.7262077,-0.36609998,3.8182995,0.7509932,-0.2793566,-0.56879956,1
9.0,9,-0.7992656,-1.4686042,0.69490325,-0.023404993,0.8682403,-2.7877812,-0.71291584,-0.6228424,-0.9076525,5.73316,-0.36297375,3.8101761,0.75092745,-0.28178963,-0.5665226,1
9.0,9,-0.80059874,-1.4655383,0.6887679,-0.024477609,0.871197,-2.7849767,-0.7186831,-0.6267052,-0.90070856,5.7374406,-0.36574948,3.803341,0.75163937,-0.28336596,-0.56342,1
9.0,9,-0.8037083,-1.4672657,0.6854929,-0.025223985,0.8691372,-2.786744,-0.7197388,-0.6290577,-0.89703876,5.734901,-0.35849622,3.8083158,0.75425094,-0.28401965,-0.5604589,1
8.0,8,-0.65094924,-0.94560754,-2.455584,1.4936816,1.0843627,-0.64958596,-0.7133853,-2.9993742,5.5777745,-2.1503367,1.4651892,1.7204381,-0.7123652,1.1697882,-1.5802782,1
8.0,8,-0.73853624,-0.99187326,-2.4215145,1.6116614,1.1200414,-0.6644273,-0.6933481,-3.025905,5.527347,-2.05728,1.2195059,1.8417659,-0.5632121,1.2622188,-1.6050854,1
8.0,8,-0.6581684,-0.9676157,-2.4453948,1.407751,1.0334074,-0.5752547,-0.72369975,-2.8782814,5.6816454,-2.070401,1.3556882,1.7141093,-0.6959913,1.1793559,-1.6013937,1
8.0,8,-0.71215343,-0.9777545,-2.4272695,1.5307596,1.0849373,-0.6049815,-0.72341114,-2.947334,5.639631,-2.0446596,1.2396765,1.7412189,-0.6201467,1.2051986,-1.5930951,1
8.0,8,-0.67347646,-1.0167111,-2.428392,1.5079187,1.0695426,-0.6761686,-0.66410583,-2.9542358,5.440765,-2.0505118,1.2445188,1.9998688,-0.5676304,1.3986539,-1.6975985,1
8.0,8,-0.63866985,-0.93371683,-2.4573777,1.5012165,1.0922899,-0.6525533,-0.7261008,-3.012738,5.576163,-2.163648,1.4845163,1.6966615,-0.72582406,1.1598195,-1.5730207,1
13.0,10,3.1145463,-2.751842,-1.3450433,0.45315415,-0.16156384,-1.1710757,0.92140245,2.0592382,-0.9888346,-0.9922747,4.8000154,1.9069426,-1.2169595,0.50658166,-2.7611024,0
13.0,10,3.1153622,-2.7499712,-1.351546,0.4341169,-0.16293477,-1.1666353,0.925103,2.0735571,-0.9885974,-0.98854417,4.7939925,1.9116156,-1.2214893,0.50957835,-2.759099,0
13.0,10,3.1174564,-2.7462718,-1.347753,0.4331509,-0.16903427,-1.1680164,0.9233755,2.0662532,-0.985021,-0.99079037,4.7996535,1.9062837,-1.2188545,0.5105121,-2.7595148,0
13.0,10,3.1147707,-2.7499835,-1.3460128,0.4405225,-0.16703176,-1.1699369,0.92384684,2.0634947,-0.9882674,-0.989879,4.7991323,1.9123492,-1.2151108,0.5096893,-2.7609642,0
13.0,10,3.118719,-2.7437756,-1.3524762,0.42167634,-0.16965097,-1.1651447,0.92492646,2.0744116,-0.98318326,-0.98980767,4.7972317,1.904548,-1.2230089,0.51164466,-2.7576492,0
13.0,10,3.1182468,-2.7452552,-1.3463544,0.44349778,-0.16674289,-1.1696601,0.92028934,2.058552,-0.9823439,-0.99492294,4.804439,1.8959668,-1.2198342,0.5072805,-2.7591026,0
5.0,4,0.2643789,-1.0769956,-1.1592351,0.56349283,6.8645024,2.2935205,0.19355664,0.5050367,-0.63716525,-1.6891538,-1.3400419,-0.11317588,-1.9052674,-1.1915485,-0.5156459,0
5.0,4,0.26453915,-1.0769609,-1.1595383,0.5634945,6.864281,2.2940364,0.19368607,0.50537443,-0.6370442,-1.6892382,-1.340269,-0.11321052,-1.9053732,-1.191279,-0.5160653,0
5.0,4,0.26419282,-1.0769722,-1.1590388,0.5632931,6.864689,2.2932234,0.19338688,0.50466466,-0.63723207,-1.6889966,-1.3398856,-0.11303075,-1.9051098,-1.191798,-0.51512086,0
5.0,4,0.2642379,-1.0768564,-1.1592146,0.56302595,6.864845,2.2929296,0.19325286,0.5045299,-0.6370334,-1.6889908,-1.3397726,-0.11300661,-1.9049807,-1.191812,-0.5149805,0
5.0,4,0.2639095,-1.0771682,-1.1584632,0.5636511,6.8648105,2.2929072,0.19336179,0.50428766,-0.63762367,-1.6889178,-1.339755,-0.11285568,-1.9050272,-1.1920967,-0.5147294,0
5.0,4,0.26434764,-1.0769703,-1.1592238,0.5633939,6.864568,2.29341,0.19349632,0.5049374,-0.63714623,-1.6891122,-1.3399929,-0.113135405,-1.9052103,-1.1916023,-0.51550794,0
8.0,8,-2.476745,-1.4881436,-1.4464536,1.4295803,-0.20683089,-1.6130081,3.825192,-2.4699688,4.891875,-0.568732,0.86484253,-0.0061874166,-0.47930646,-0.6952323,-1.2193701,1
8.0,8,-2.6802495,-1.5587034,-1.3639301,1.4907787,-0.2581792,-1.5706497,4.1453767,-2.336565,4.610953,-0.2230043,0.36418548,0.053008385,-0.24576055,-0.5963404,-1.2569766,1
8.0,8,-2.6417644,-1.4279526,-1.4014539,1.1714786,-0.41522345,-1.4959077,4.126785,-2.1845622,4.8695607,-0.16004345,0.53597957,-0.32113183,-0.4319679,-0.7975005,-1.1520131,1
8.0,8,-2.564562,-1.5942631,-1.39927,1.2909489,-0.29120648,-1.6023977,4.214334,-2.1359568,4.6473966,-0.240113,0.43111706,0.14947966,-0.38609785,-0.48373693,-1.4050965,1
8.0,8,-2.6594818,-1.5599201,-1.3603185,1.6530429,-0.16447482,-1.6245315,4.085101,-2.417989,4.568601,-0.3546709,0.43487862,0.072735645,-0.2805084,-0.5907839,-1.2826166,1
8.0,8,-2.4634988,-1.4833097,-1.4512088,1.4237025,-0.20431255,-1.6140412,3.8091307,-2.4661758,4.9094806,-0.5797263,0.8787301,-0.015512116,-0.49500132,-0.69501257,-1.2244477,1
14.0,14,-1.7237217,-0.2088741,-0.05062042,-1.4901524,-1.0236914,-0.298666,-2.0921595,-0.47732636,-0.08340217,-0.7423946,1.1699046,-1.6712587,-0.5139426,-0.3702712,7.023783,1
14.0,14,-1.7237213,-0.20887479,-0.05062128,-1.4901534,-1.0236907,-0.29866508,-2.0921593,-0.47732487,-0.083402075,-0.7423951,1.1699051,-1.671257,-0.5139436,-0.37027138,7.023783,1
14.0,14,-1.7237211,-0.20887342,-0.050620317,-1.4901528,-1.0236909,-0.29866478,-2.0921586,-0.47732672,-0.08340066,-0.74239403,1.1699048,-1.6712571,-0.51394403,-0.37027568,7.0237856,1
14.0,14,-1.7237179,-0.20886654,-0.050626986,-1.4901482,-1.0236887,-0.29866415,-2.0921624,-0.47733906,-0.083389096,-0.74239755,1.1699146,-1.6712605,-0.51394784,-0.37028635,7.0237827,1
14.0,14,-1.7237254,-0.20888156,-0.050616622,-1.4901577,-1.0236934,-0.29866526,-2.0921566,-0.47731593,-0.08340843,-0.7423919,1.169903,-1.6712537,-0.5139429,-0.37026578,7.0237837,1
14.0,14,-1.7237213,-0.2088756,-0.05061753,-1.490154,-1.023694,-0.2986661,-2.09216,-0.47732386,-0.08340701,-0.7423946,1.1698979,-1.6712595,-0.5139405,-0.37025928,7.023783,1
