true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,correct
9.0,9,1.0946065,2.0206296,-1.950127,-2.2661917,-1.7439383,-2.4235184,-1.0537057,-0.6532277,-0.12616077,4.2498827,1
9.0,9,1.0983828,2.0222476,-1.9489031,-2.2670984,-1.7424871,-2.4260433,-1.0548968,-0.6561997,-0.12662765,4.2478943,1
9.0,9,1.0973194,2.021395,-1.9494017,-2.266997,-1.7430613,-2.4252663,-1.0540193,-0.65481746,-0.12652773,4.2484365,1
9.0,9,1.0944957,2.0205078,-1.9501237,-2.2665627,-1.7440127,-2.4235458,-1.0530797,-0.6526339,-0.12613037,4.249761,1
9.0,9,1.0944449,2.0207655,-1.9500054,-2.266497,-1.7439218,-2.423593,-1.0533963,-0.65291417,-0.126104,4.249775,1
9.0,9,1.0945448,2.0212853,-1.9497992,-2.2662678,-1.7437109,-2.4237204,-1.0541592,-0.65370846,-0.1260868,4.249767,1
3.0,3,0.17856055,-0.72496915,-0.6425615,4.3152304,-1.9782397,1.8634,0.5893015,-2.4665728,-0.029366523,0.22299553,1
3.0,3,0.17856008,-0.7249688,-0.64256185,4.3152304,-1.9782397,1.8634002,0.5893013,-2.4665728,-0.029366583,0.22299585,1
3.0,3,0.17856029,-0.7249688,-0.642562,4.31523,-1.9782394,1.8634002,0.5893013,-2.466572,-0.029366545,0.22299568,1
3.0,3,0.17856005,-0.7249687,-0.6425618,4.3152304,-1.9782397,1.8634003,0.58930147,-2.4665728,-0.02936656,0.22299567,1
3.0,3,0.1785605,-0.7249685,-0.6425616,4.315231,-1.9782397,1.8634005,0.58930093,-2.466573,-0.029366694,0.22299534,1
3.0,3,0.17856008,-0.72496855,-0.64256155,4.315231,-1.9782397,1.8634002,0.58930105,-2.466573,-0.0293665,0.22299562,1
2.0,2,-1.2426827,-1.6653758,5.7899814,0.5280855,-0.39432445,0.06344615,0.29401264,0.25387537,0.12055256,-1.0964158,1
2.0,2,-1.2474144,-1.6464057,5.792309,0.52424264,-0.39056966,0.059416533,0.28277123,0.23907351,0.12490522,-1.0920846,1
2.0,2,-1.2561892,-1.6653818,5.791733,0.53021705,-0.40442413,0.06748391,0.28947893,0.26455507,0.12122735,-1.0860088,1
2.0,2,-1.2485292,-1.6493833,5.7909303,0.5297453,-0.39109996,0.06456354,0.28999346,0.23865035,0.12531355,-1.0973675,1
2.0,2,-1.2474786,-1.6239911,5.793054,0.52150935,-0.38009235,0.056290913,0.2739563,0.21451136,0.1301826,-1.0949202,1
2.0,2,-1.2642,-1.6352028,5.7920446,0.5353053,-0.39290878,0.07477377,0.28196472,0.2288551,0.13004854,-1.092717,1
4.0,4,0.71933526,2.8023326,-1.5601141,-1.5838035,3.988533,1.162472,-1.0597917,-0.9730396,-0.07617073,-1.9414704,1
4.0,4,0.7193808,2.802742,-1.5599344,-1.5842917,3.9883194,1.161921,-1.0604599,-0.9732231,-0.07601816,-1.9409003,1
4.0,4,0.718684,2.7997022,-1.5634019,-1.5819957,3.9894917,1.1663513,-1.0560172,-0.9705224,-0.077148594,-1.9441032,1
4.0,4,0.71811825,2.7979207,-1.5664574,-1.5807102,3.9900234,1.1693845,-1.0531936,-0.96813333,-0.07793439,-1.9459424,1
4.0,4,0.7180762,2.7983527,-1.5669683,-1.5815129,3.9896722,1.1689607,-1.0538309,-0.967451,-0.0778707,-1.9452114,1
4.0,4,0.7180427,2.797782,-1.566996,-1.5808444,3.989992,1.1696273,-1.0529828,-0.96742964,-0.07804424,-1.9459739,1
9.0,1,0.78938836,3.409888,-2.953051,-2.1920576,-1.0800651,-2.123888,-1.1798781,-0.724437,-0.02778548,3.3562038,0
9.0,1,0.7898102,3.4100173,-2.9529076,-2.1921895,-1.079881,-2.1241398,-1.1799588,-0.724718,-0.027816262,3.3559613,0
9.0,1,0.790361,3.409943,-2.952759,-2.1925082,-1.079802,-2.1245456,-1.1797911,-0.72460675,-0.027913932,3.3556528,0
9.0,1,0.7899961,3.4099932,-2.9528325,-2.192309,-1.0798558,-2.1242924,-1.1799139,-0.7246767,-0.02785049,3.3558605,0
9.0,1,0.789801,3.410021,-2.9528756,-2.1922288,-1.0798849,-2.1241636,-1.1799428,-0.7246716,-0.02781872,3.355949,0
9.0,1,0.78987724,3.4100194,-2.9528415,-2.1922278,-1.0798645,-2.1242132,-1.1799972,-0.7247474,-0.027827054,3.355949,0
6.0,6,-2.14119,-1.5631754,-1.152314,1.2771258,1.1454306,0.85366565,4.5007243,2.651406,-0.34743255,-1.8085401,1
6.0,6,-2.141754,-1.5617846,-1.1534201,1.2771236,1.1462268,0.8544691,4.4989786,2.6522622,-0.34736085,-1.8085015,1
6.0,6,-2.141304,-1.5633973,-1.1537045,1.2786009,1.1450105,0.85462946,4.500253,2.6510437,-0.34756637,-1.80857,1
6.0,6,-2.1411822,-1.5638254,-1.154628,1.2793272,1.1444577,0.85499984,4.5003195,2.6509588,-0.34765613,-1.8083723,1
6.0,6,-2.1409318,-1.5645211,-1.1546608,1.2798448,1.14389,0.8549446,4.5010395,2.650404,-0.34773523,-1.8083827,1
6.0,6,-2.1409013,-1.5643947,-1.1529878,1.2786417,1.1442723,0.8540654,4.5016646,2.6503675,-0.34761766,-1.8085274,1
3.0,3,-1.3636523,-1.4193482,-0.19493708,3.8802915,-2.061991,3.1868682,1.8974761,-1.0380644,-0.06419616,-0.18983175,1
3.0,3,-1.3636533,-1.4193487,-0.19493712,3.8802917,-2.0619903,3.1868691,1.8974758,-1.038063,-0.064196,-0.18983169,1
3.0,3,-1.3636544,-1.4193484,-0.194937,3.8802915,-2.0619912,3.1868691,1.8974762,-1.0380625,-0.0641958,-0.18983127,1
3.0,3,-1.3636523,-1.4193503,-0.19493377,3.880292,-2.0619922,3.1868668,1.8974775,-1.0380645,-0.064196326,-0.1898316,1
3.0,3,-1.3636593,-1.4193498,-0.19493644,3.8802896,-2.0619907,3.1868725,1.8974781,-1.0380565,-0.06419513,-0.18983318,1
3.0,3,-1.3636521,-1.4193481,-0.19493717,3.8802917,-2.0619903,3.1868682,1.897476,-1.0380651,-0.0641961,-0.18983172,1
5.0,5,-1.9983319,-0.39885888,-1.6036949,3.3474529,-1.2104294,3.748883,2.0957603,-0.69209695,-0.043126523,-0.54025966,1
5.0,5,-1.9983319,-0.3988587,-1.6036949,3.3474526,-1.2104294,3.7488828,2.0957603,-0.6920967,-0.04312653,-0.5402596,1
5.0,5,-1.9983338,-0.3988591,-1.6036936,3.347453,-1.2104298,3.7488828,2.0957596,-0.69209635,-0.04312612,-0.5402594,1
5.0,5,-1.9983338,-0.39885926,-1.603693,3.3474529,-1.2104295,3.7488828,2.0957599,-0.6920965,-0.043126255,-0.54025966,1
5.0,5,-1.9983319,-0.39885855,-1.603695,3.3474526,-1.2104293,3.7488823,2.0957603,-0.6920966,-0.043126523,-0.54025936,1
5.0,5,-1.9983317,-0.3988585,-1.6036955,3.3474526,-1.2104294,3.7488825,2.0957606,-0.69209695,-0.043126665,-0.5402597,1
0.0,0,4.5257215,1.533939,-1.049632,-1.6104519,1.0369232,-1.6066571,-0.017595954,-2.458845,-0.4336087,-0.5745615,1
0.0,0,4.5257215,1.5339379,-1.0496321,-1.6104529,1.0369238,-1.6066571,-0.017594814,-2.458844,-0.43360898,-0.57456243,1
0.0,0,4.5257215,1.5339379,-1.049632,-1.6104519,1.0369234,-1.6066567,-0.01759479,-2.458844,-0.43360895,-0.5745623,1
0.0,0,4.525722,1.5339382,-1.0496317,-1.6104512,1.0369235,-1.606656,-0.017595142,-2.4588456,-0.43360886,-0.5745623,1
0.0,0,4.5257215,1.5339392,-1.0496328,-1.6104509,1.0369234,-1.6066557,-0.017595695,-2.458847,-0.43360868,-0.57456225,1
0.0,0,4.525721,1.5339391,-1.0496333,-1.610451,1.036924,-1.6066557,-0.017595405,-2.458846,-0.43360856,-0.5745626,1
4.0,4,-0.06804753,0.5475685,-0.2078953,-1.0208126,4.308159,2.1995885,0.06403452,-0.6585144,-0.023284197,-2.511696,1
4.0,4,-0.06764454,0.546833,-0.2068043,-1.0210319,4.3082395,2.1988382,0.06427899,-0.65853536,-0.023268241,-2.5120692,1
4.0,4,-0.06436501,0.5506397,-0.20571657,-1.0203137,4.3085427,2.1964753,0.061616838,-0.6662141,-0.022884749,-2.5119102,1
4.0,4,-0.06518552,0.5488024,-0.20637713,-1.019704,4.3082304,2.1980972,0.06283693,-0.66421854,-0.023140084,-2.5122967,1
4.0,4,-0.06718004,0.5490857,-0.20626737,-1.0181018,4.307841,2.1991725,0.06406066,-0.66391265,-0.022800703,-2.513205,1
4.0,4,-0.06694927,0.5506993,-0.20582737,-1.0180286,4.3079705,2.198266,0.06336531,-0.6656836,-0.022521522,-2.5131404,1
