true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,prob_class_11,prob_class_12,prob_class_13,prob_class_14,prob_class_15,prob_class_16,prob_class_17,prob_class_18,prob_class_19,prob_class_20,prob_class_21,prob_class_22,correct
2.0,2,-1.9404578,-4.0843487,7.073019,6.008845,1.0153944,-3.7602758,-3.312069,-3.75937,-4.0375347,-3.829742,-3.4289436,-3.806863,-3.7377071,-3.7951226,-3.815921,-3.8140178,-3.1847749,-3.63946,-3.826807,-3.5485911,-3.4338713,-4.158879,-3.7351148,1
2.0,2,-1.9404578,-4.0843487,7.073019,6.008845,1.0153944,-3.7602758,-3.312069,-3.75937,-4.0375347,-3.829742,-3.4289436,-3.806863,-3.7377071,-3.7951226,-3.815921,-3.8140178,-3.1847749,-3.63946,-3.826807,-3.5485911,-3.4338713,-4.158879,-3.7351148,1
2.0,2,-1.9404578,-4.0843487,7.073019,6.008845,1.0153944,-3.7602758,-3.312069,-3.75937,-4.0375347,-3.829742,-3.4289436,-3.806863,-3.7377071,-3.7951226,-3.815921,-3.8140178,-3.1847749,-3.63946,-3.826807,-3.5485911,-3.4338713,-4.158879,-3.7351148,1
2.0,2,-1.9404578,-4.0843487,7.073019,6.008845,1.0153944,-3.7602758,-3.312069,-3.75937,-4.0375347,-3.829742,-3.4289436,-3.806863,-3.7377071,-3.7951226,-3.815921,-3.8140178,-3.1847749,-3.63946,-3.826807,-3.5485911,-3.4338713,-4.158879,-3.7351148,1
2.0,2,-1.9404578,-4.0843487,7.073019,6.008845,1.0153944,-3.7602758,-3.312069,-3.75937,-4.0375347,-3.829742,-3.4289436,-3.806863,-3.7377071,-3.7951226,-3.815921,-3.8140178,-3.1847749,-3.63946,-3.826807,-3.5485911,-3.4338713,-4.158879,-3.7351148,1
0.0,0,12.034947,-0.6286608,0.008949637,-2.902244,-1.0911424,-3.0420346,-2.664077,-3.1278343,-3.1793568,-3.11041,-2.7458415,-3.1053336,-3.061682,-3.0781384,-3.0924883,-3.064333,-2.4180982,-2.954144,-3.1615767,-2.8803341,-2.6767583,-3.4915974,-2.9903052,1
0.0,0,12.034947,-0.6286608,0.008949637,-2.902244,-1.0911424,-3.0420346,-2.664077,-3.1278343,-3.1793568,-3.11041,-2.7458415,-3.1053336,-3.061682,-3.0781384,-3.0924883,-3.064333,-2.4180982,-2.954144,-3.1615767,-2.8803341,-2.6767583,-3.4915974,-2.9903052,1
0.0,0,12.034947,-0.6286608,0.008949637,-2.902244,-1.0911424,-3.0420346,-2.664077,-3.1278343,-3.1793568,-3.11041,-2.7458415,-3.1053336,-3.061682,-3.0781384,-3.0924883,-3.064333,-2.4180982,-2.954144,-3.1615767,-2.8803341,-2.6767583,-3.4915974,-2.9903052,1
0.0,0,12.034947,-0.6286608,0.008949637,-2.902244,-1.0911424,-3.0420346,-2.664077,-3.1278343,-3.1793568,-3.11041,-2.7458415,-3.1053336,-3.061682,-3.0781384,-3.0924883,-3.064333,-2.4180982,-2.954144,-3.1615767,-2.8803341,-2.6767583,-3.4915974,-2.9903052,1
0.0,0,12.034947,-0.6286608,0.008949637,-2.902244,-1.0911424,-3.0420346,-2.664077,-3.1278343,-3.1793568,-3.11041,-2.7458415,-3.1053336,-3.061682,-3.0781384,-3.0924883,-3.064333,-2.4180982,-2.954144,-3.1615767,-2.8803341,-2.6767583,-3.4915974,-2.9903052,1
0.0,0,12.034947,-0.6286608,0.008949637,-2.902244,-1.0911424,-3.0420346,-2.664077,-3.1278343,-3.1793568,-3.11041,-2.7458415,-3.1053336,-3.061682,-3.0781384,-3.0924883,-3.064333,-2.4180982,-2.954144,-3.1615767,-2.8803341,-2.6767583,-3.4915974,-2.9903052,1
3.0,3,-2.7626774,-3.5499291,0.08649111,13.407999,1.720635,-4.2396574,-3.778751,-4.1639004,-4.5041738,-4.298075,-3.8467724,-4.2245007,-4.1863866,-4.1982465,-4.2962413,-4.247753,-3.4796376,-4.040414,-4.288473,-3.9849923,-3.8583856,-4.5918617,-4.1138496,1
3.0,3,-2.7626774,-3.5499291,0.08649111,13.407999,1.720635,-4.2396574,-3.778751,-4.1639004,-4.5041738,-4.298075,-3.8467724,-4.2245007,-4.1863866,-4.1982465,-4.2962413,-4.247753,-3.4796376,-4.040414,-4.288473,-3.9849923,-3.8583856,-4.5918617,-4.1138496,1
3.0,3,-2.7626774,-3.5499291,0.08649111,13.407999,1.720635,-4.2396574,-3.778751,-4.1639004,-4.5041738,-4.298075,-3.8467724,-4.2245007,-4.1863866,-4.1982465,-4.2962413,-4.247753,-3.4796376,-4.040414,-4.288473,-3.9849923,-3.8583856,-4.5918617,-4.1138496,1
3.0,3,-2.7626774,-3.5499291,0.08649111,13.407999,1.720635,-4.2396574,-3.778751,-4.1639004,-4.5041738,-4.298075,-3.8467724,-4.2245007,-4.1863866,-4.1982465,-4.2962413,-4.247753,-3.4796376,-4.040414,-4.288473,-3.9849923,-3.8583856,-4.5918617,-4.1138496,1
3.0,3,-2.7626774,-3.5499291,0.08649111,13.407999,1.720635,-4.2396574,-3.778751,-4.1639004,-4.5041738,-4.298075,-3.8467724,-4.2245007,-4.1863866,-4.1982465,-4.2962413,-4.247753,-3.4796376,-4.040414,-4.288473,-3.9849923,-3.8583856,-4.5918617,-4.1138496,1
3.0,3,-2.7626774,-3.5499291,0.08649111,13.407999,1.720635,-4.2396574,-3.778751,-4.1639004,-4.5041738,-4.298075,-3.8467724,-4.2245007,-4.1863866,-4.1982465,-4.2962413,-4.247753,-3.4796376,-4.040414,-4.288473,-3.9849923,-3.8583856,-4.5918617,-4.1138496,1
4.0,4,-1.1403987,-0.93755305,-0.421129,1.7646433,13.911186,-4.3784037,-4.023759,-4.374674,-4.680153,-4.4678507,-4.0933886,-4.3932085,-4.384013,-4.41393,-4.418746,-4.453621,-3.6416025,-4.227147,-4.469838,-4.166786,-4.034325,-4.800497,-4.2842026,1
4.0,4,-1.140399,-0.9375529,-0.42112827,1.7646434,13.911186,-4.3784037,-4.023759,-4.374674,-4.680153,-4.4678507,-4.0933886,-4.3932085,-4.384013,-4.4139295,-4.418746,-4.453621,-3.6416025,-4.2271476,-4.469838,-4.166786,-4.034325,-4.800497,-4.2842026,1
4.0,4,-1.1403987,-0.9375528,-0.42112863,1.7646432,13.911186,-4.3784037,-4.023759,-4.374674,-4.680153,-4.4678507,-4.093389,-4.393209,-4.384013,-4.41393,-4.418746,-4.453621,-3.6416025,-4.227147,-4.469838,-4.166786,-4.034325,-4.800497,-4.2842026,1
4.0,4,-1.1403992,-0.9375521,-0.42112863,1.7646433,13.911183,-4.3784037,-4.023759,-4.374674,-4.680153,-4.4678507,-4.0933886,-4.3932085,-4.384013,-4.4139295,-4.418746,-4.4536204,-3.6416025,-4.227147,-4.469838,-4.166786,-4.034325,-4.800497,-4.284202,1
4.0,4,-1.1403987,-0.93755364,-0.42112815,1.7646439,13.911186,-4.3784037,-4.023759,-4.374674,-4.680153,-4.467851,-4.093389,-4.393209,-4.384013,-4.41393,-4.418746,-4.453621,-3.6416028,-4.2271476,-4.469838,-4.1667867,-4.0343256,-4.800497,-4.2842026,1
4.0,4,-1.1403987,-0.93755245,-0.42112875,1.764643,13.911185,-4.3784037,-4.023759,-4.374674,-4.680153,-4.4678507,-4.093389,-4.393209,-4.384013,-4.41393,-4.418746,-4.453621,-3.6416028,-4.227147,-4.469838,-4.166786,-4.034325,-4.800497,-4.2842026,1
3.0,3,-2.7200692,-3.4848104,0.09478843,13.338873,1.6784608,-4.245927,-3.783866,-4.169792,-4.508463,-4.3034286,-3.8520718,-4.230661,-4.1925206,-4.2042947,-4.3023195,-4.2531466,-3.4845743,-4.0464396,-4.294553,-3.9912674,-3.8636787,-4.597853,-4.119724,1
3.0,3,-2.7200692,-3.4848104,0.09478843,13.338873,1.6784608,-4.245927,-3.783866,-4.169792,-4.508463,-4.3034286,-3.8520718,-4.230661,-4.1925206,-4.2042947,-4.3023195,-4.2531466,-3.4845743,-4.0464396,-4.294553,-3.9912674,-3.8636787,-4.597853,-4.119724,1
3.0,3,-2.7200692,-3.4848104,0.09478843,13.338873,1.6784608,-4.245927,-3.783866,-4.169792,-4.508463,-4.3034286,-3.8520718,-4.230661,-4.1925206,-4.2042947,-4.3023195,-4.2531466,-3.4845743,-4.0464396,-4.294553,-3.9912674,-3.8636787,-4.597853,-4.119724,1
3.0,3,-2.7200692,-3.4848104,0.09478843,13.338873,1.6784608,-4.245927,-3.783866,-4.169792,-4.508463,-4.3034286,-3.8520718,-4.230661,-4.1925206,-4.2042947,-4.3023195,-4.2531466,-3.4845743,-4.0464396,-4.294553,-3.9912674,-3.8636787,-4.597853,-4.119724,1
3.0,3,-2.7200692,-3.4848104,0.09478843,13.338873,1.6784608,-4.245927,-3.783866,-4.169792,-4.508463,-4.3034286,-3.8520718,-4.230661,-4.1925206,-4.2042947,-4.3023195,-4.2531466,-3.4845743,-4.0464396,-4.294553,-3.9912674,-3.8636787,-4.597853,-4.119724,1
3.0,3,-2.7200692,-3.4848104,0.09478843,13.338873,1.6784608,-4.245927,-3.783866,-4.169792,-4.508463,-4.3034286,-3.8520718,-4.230661,-4.1925206,-4.2042947,-4.3023195,-4.2531466,-3.4845743,-4.0464396,-4.294553,-3.9912674,-3.8636787,-4.597853,-4.119724,1
1.0,1,-1.1024349,12.544922,-2.945096,-2.9843516,-1.561919,-3.6883407,-3.1841416,-3.651997,-3.7723446,-3.7037323,-3.2351773,-3.6542802,-3.6309757,-3.6009026,-3.7244375,-3.5933754,-2.845045,-3.5018353,-3.7560005,-3.463729,-3.1753855,-4.040223,-3.5003574,1
1.0,1,-1.1024354,12.544889,-2.945075,-2.9843287,-1.5619421,-3.6883366,-3.184138,-3.6519933,-3.7723408,-3.7037282,-3.2351735,-3.6542764,-3.6309714,-3.6008985,-3.7244334,-3.5933714,-2.8450418,-3.501831,-3.7559965,-3.4637246,-3.1753817,-4.040219,-3.5003536,1
1.0,1,-1.102427,12.544895,-2.9450831,-2.984334,-1.5619388,-3.6883368,-3.1841383,-3.6519938,-3.772341,-3.7037287,-3.2351737,-3.6542764,-3.630972,-3.6008987,-3.724434,-3.5933719,-2.8450418,-3.5018315,-3.755997,-3.463725,-3.1753817,-4.0402193,-3.5003538,1
1.0,1,-1.1024144,12.544884,-2.945087,-2.9843192,-1.5619521,-3.688334,-3.1841357,-3.6519911,-3.7723384,-3.703726,-3.2351713,-3.654274,-3.630969,-3.600896,-3.724431,-3.5933692,-2.8450394,-3.501829,-3.755994,-3.4637222,-3.1753793,-4.0402164,-3.5003512,1
1.0,1,-1.1024244,12.544918,-2.9451046,-2.9843388,-1.5619295,-3.6883392,-3.1841404,-3.6519957,-3.7723432,-3.7037306,-3.2351758,-3.6542788,-3.6309743,-3.6009011,-3.724436,-3.5933738,-2.8450437,-3.5018337,-3.755999,-3.4637272,-3.175384,-4.040221,-3.500356,1
1.0,1,-1.102432,12.544889,-2.9450774,-2.9843254,-1.5619438,-3.6883361,-3.1841376,-3.651993,-3.7723403,-3.703728,-3.2351732,-3.654276,-3.6309712,-3.6008983,-3.724433,-3.5933714,-2.8450413,-3.501831,-3.7559962,-3.4637244,-3.1753812,-4.0402184,-3.5003533,1
1.0,1,-0.9916012,12.258541,-2.842249,-2.757463,-1.8005164,-3.6337724,-3.1332548,-3.6028678,-3.7214692,-3.6507123,-3.1844552,-3.6029272,-3.5771754,-3.5493217,-3.6709669,-3.5425944,-2.800447,-3.4502842,-3.701644,-3.411773,-3.1248875,-3.9869096,-3.451078,1
1.0,1,-0.9916012,12.258541,-2.842249,-2.757463,-1.8005164,-3.6337724,-3.1332548,-3.6028678,-3.7214692,-3.6507123,-3.1844552,-3.6029272,-3.5771754,-3.5493217,-3.6709669,-3.5425944,-2.800447,-3.4502842,-3.701644,-3.411773,-3.1248875,-3.9869096,-3.451078,1
1.0,1,-0.9916012,12.258541,-2.842249,-2.757463,-1.8005164,-3.6337724,-3.1332548,-3.6028678,-3.7214692,-3.6507123,-3.1844552,-3.6029272,-3.5771754,-3.5493217,-3.6709669,-3.5425944,-2.800447,-3.4502842,-3.701644,-3.411773,-3.1248875,-3.9869096,-3.451078,1
1.0,1,-0.9916012,12.258541,-2.842249,-2.757463,-1.8005164,-3.6337724,-3.1332548,-3.6028678,-3.7214692,-3.6507123,-3.1844552,-3.6029272,-3.5771754,-3.5493217,-3.6709669,-3.5425944,-2.800447,-3.4502842,-3.701644,-3.411773,-3.1248875,-3.9869096,-3.451078,1
1.0,1,-0.9916012,12.258541,-2.842249,-2.757463,-1.8005164,-3.6337724,-3.1332548,-3.6028678,-3.7214692,-3.6507123,-3.1844552,-3.6029272,-3.5771754,-3.5493217,-3.6709669,-3.5425944,-2.800447,-3.4502842,-3.701644,-3.411773,-3.1248875,-3.9869096,-3.451078,1
1.0,1,-0.9916012,12.258541,-2.842249,-2.757463,-1.8005164,-3.6337724,-3.1332548,-3.6028678,-3.7214692,-3.6507123,-3.1844552,-3.6029272,-3.5771754,-3.5493217,-3.6709669,-3.5425944,-2.800447,-3.4502842,-3.701644,-3.411773,-3.1248875,-3.9869096,-3.451078,1
4.0,4,-1.1403,-0.93398094,-0.42092502,1.7606189,13.906102,-4.3775425,-4.022907,-4.3738875,-4.679259,-4.467014,-4.092562,-4.3923645,-4.3831563,-4.4130754,-4.417905,-4.452793,-3.6408463,-4.2263217,-4.468998,-4.165968,-4.033463,-4.7996526,-4.283378,1
4.0,4,-1.1403005,-0.93398106,-0.42092478,1.760619,13.906102,-4.3775425,-4.022907,-4.3738875,-4.679259,-4.4670143,-4.092562,-4.3923645,-4.3831563,-4.4130754,-4.417905,-4.452793,-3.6408463,-4.2263217,-4.468998,-4.165968,-4.033463,-4.7996526,-4.2833786,1
4.0,4,-1.140301,-0.93398154,-0.42092502,1.7606198,13.906102,-4.3775425,-4.0229073,-4.3738875,-4.679259,-4.4670143,-4.092562,-4.3923645,-4.3831563,-4.4130754,-4.417905,-4.452793,-3.6408463,-4.2263217,-4.468998,-4.165968,-4.033463,-4.7996526,-4.2833786,1
4.0,4,-1.1403005,-0.93398094,-0.4209249,1.7606189,13.906102,-4.3775425,-4.022907,-4.3738875,-4.679259,-4.4670143,-4.092562,-4.3923645,-4.3831563,-4.4130754,-4.417905,-4.452793,-3.6408463,-4.2263217,-4.468998,-4.165968,-4.033463,-4.7996526,-4.2833786,1
4.0,4,-1.1403,-0.93398106,-0.42092478,1.7606188,13.906102,-4.3775425,-4.022907,-4.373887,-4.679259,-4.4670143,-4.092562,-4.3923645,-4.3831563,-4.4130754,-4.417905,-4.452793,-3.6408463,-4.2263217,-4.468998,-4.1659684,-4.033463,-4.7996526,-4.283378,1
4.0,4,-1.1403,-0.93398106,-0.42092478,1.760619,13.906102,-4.3775425,-4.022907,-4.3738875,-4.679259,-4.4670143,-4.092562,-4.3923645,-4.3831563,-4.4130754,-4.417905,-4.452793,-3.6408463,-4.2263217,-4.468998,-4.1659684,-4.033463,-4.7996526,-4.283378,1
4.0,4,-1.1397722,-0.93679523,-0.42020106,1.7631756,13.908906,-4.378197,-4.0235395,-4.374485,-4.679928,-4.4676538,-4.09319,-4.3930035,-4.383811,-4.4137278,-4.4185467,-4.45343,-3.6414354,-4.2269545,-4.469644,-4.166588,-4.0341196,-4.8002987,-4.2840137,1
4.0,4,-1.1397719,-0.9367951,-0.4202007,1.7631755,13.908907,-4.378197,-4.0235395,-4.374485,-4.679928,-4.4676538,-4.09319,-4.3930035,-4.383811,-4.4137278,-4.4185467,-4.45343,-3.6414354,-4.2269545,-4.4696445,-4.166588,-4.0341196,-4.8002987,-4.2840137,1
4.0,4,-1.1397727,-0.93679523,-0.42020154,1.7631761,13.908906,-4.378197,-4.0235395,-4.374485,-4.679928,-4.4676538,-4.09319,-4.3930035,-4.383811,-4.4137278,-4.4185467,-4.45343,-3.6414354,-4.2269545,-4.469644,-4.166588,-4.0341196,-4.8002987,-4.284014,1
4.0,4,-1.1397722,-0.9367963,-0.42020142,1.7631766,13.908909,-4.378197,-4.0235395,-4.374485,-4.679928,-4.4676538,-4.09319,-4.3930035,-4.383811,-4.4137278,-4.4185467,-4.45343,-3.6414356,-4.2269545,-4.4696445,-4.166588,-4.0341196,-4.8002987,-4.284014,1
4.0,4,-1.1397717,-0.93679535,-0.42020118,1.7631754,13.908907,-4.378197,-4.0235395,-4.3744855,-4.679928,-4.467654,-4.09319,-4.3930035,-4.383811,-4.4137278,-4.4185467,-4.45343,-3.6414356,-4.2269545,-4.4696445,-4.166588,-4.0341196,-4.8002987,-4.2840137,1
4.0,4,-1.1397722,-0.93679535,-0.4202007,1.7631756,13.908907,-4.378197,-4.0235395,-4.3744855,-4.679928,-4.467654,-4.09319,-4.3930035,-4.383811,-4.4137278,-4.4185467,-4.45343,-3.6414356,-4.2269545,-4.4696445,-4.166588,-4.0341196,-4.8002987,-4.284014,1
4.0,4,-1.1158559,-0.90235746,-0.41010106,1.724361,13.858671,-4.3770423,-4.021852,-4.3733473,-4.6778135,-4.466333,-4.0916896,-4.391757,-4.3826303,-4.4124236,-4.417409,-4.4519815,-3.6401806,-4.2258577,-4.468596,-4.16546,-4.032569,-4.7991214,-4.2827826,1
4.0,4,-1.1158569,-0.90235865,-0.41010225,1.7243627,13.858673,-4.3770423,-4.0218525,-4.3733473,-4.6778135,-4.466333,-4.0916896,-4.391757,-4.3826303,-4.4124236,-4.417409,-4.451982,-3.6401806,-4.2258577,-4.4685965,-4.16546,-4.032569,-4.7991214,-4.2827826,1
4.0,4,-1.1158557,-0.90235865,-0.41010165,1.7243626,13.858673,-4.3770423,-4.0218525,-4.3733473,-4.6778135,-4.466333,-4.09169,-4.391757,-4.3826303,-4.4124236,-4.417409,-4.451982,-3.6401808,-4.2258577,-4.4685965,-4.16546,-4.032569,-4.799122,-4.282782,1
4.0,4,-1.1158559,-0.9023589,-0.41010177,1.7243627,13.858673,-4.3770423,-4.0218525,-4.3733473,-4.6778135,-4.466333,-4.0916896,-4.391757,-4.3826303,-4.412424,-4.417409,-4.451982,-3.6401806,-4.2258577,-4.4685965,-4.16546,-4.032569,-4.799122,-4.2827826,1
4.0,4,-1.115855,-0.90235615,-0.4100995,1.7243593,13.858668,-4.377042,-4.021852,-4.3733473,-4.6778135,-4.4663324,-4.091689,-4.391757,-4.3826303,-4.412423,-4.417409,-4.4519815,-3.6401803,-4.2258577,-4.468596,-4.1654596,-4.032569,-4.7991214,-4.282782,1
4.0,4,-1.1158559,-0.90235746,-0.41010106,1.724361,13.858671,-4.3770423,-4.021852,-4.3733473,-4.6778135,-4.466333,-4.0916896,-4.391757,-4.3826303,-4.4124236,-4.417409,-4.4519815,-3.6401806,-4.2258577,-4.468596,-4.16546,-4.032569,-4.7991214,-4.2827826,1
4.0,4,-1.1079769,-0.86686254,-0.40822923,1.6967098,13.818813,-4.3754153,-4.019861,-4.371827,-4.6754246,-4.464551,-4.089815,-4.3901095,-4.380947,-4.4106812,-4.4158115,-4.4501357,-3.6385503,-4.2242804,-4.4670005,-4.1639276,-4.0306206,-4.7974434,-4.281108,1
4.0,4,-1.107976,-0.8668511,-0.4082284,1.6967005,13.818801,-4.375414,-4.01986,-4.371826,-4.675423,-4.4645495,-4.0898137,-4.3901086,-4.380946,-4.41068,-4.4158106,-4.4501343,-3.638549,-4.224279,-4.466999,-4.1639266,-4.030619,-4.797442,-4.281107,1
4.0,4,-1.1079812,-0.8668587,-0.40822983,1.6967103,13.818811,-4.375415,-4.0198607,-4.371827,-4.6754246,-4.4645505,-4.0898147,-4.390109,-4.380947,-4.410681,-4.4158115,-4.450135,-3.6385498,-4.22428,-4.467,-4.1639276,-4.03062,-4.797443,-4.2811074,1
4.0,4,-1.1079767,-0.86685824,-0.40822732,1.6967064,13.818809,-4.375415,-4.0198607,-4.371827,-4.675424,-4.4645505,-4.0898147,-4.3901095,-4.380947,-4.410681,-4.4158115,-4.450135,-3.63855,-4.22428,-4.467,-4.1639276,-4.03062,-4.797443,-4.281108,1
4.0,4,-1.1079762,-0.8668525,-0.4082271,1.6967027,13.818801,-4.375415,-4.0198607,-4.371827,-4.675424,-4.4645505,-4.0898147,-4.390109,-4.3809466,-4.410681,-4.4158115,-4.450135,-3.6385498,-4.2242794,-4.467,-4.1639276,-4.03062,-4.7974424,-4.281108,1
4.0,4,-1.1079793,-0.866868,-0.40822947,1.6967151,13.818821,-4.375416,-4.019861,-4.3718276,-4.675425,-4.464551,-4.089815,-4.39011,-4.3809476,-4.4106817,-4.415812,-4.450136,-3.6385505,-4.2242804,-4.4670005,-4.163928,-4.0306206,-4.7974434,-4.281108,1
4.0,4,-1.1392357,-0.94155943,-0.41875648,1.767876,13.912844,-4.379204,-4.024509,-4.375395,-4.6809607,-4.4686317,-4.094145,-4.3939877,-4.3848133,-4.414726,-4.4195304,-4.4543924,-3.6423397,-4.227926,-4.4706316,-4.167535,-4.0351295,-4.8012877,-4.2849865,1
4.0,4,-1.1392369,-0.9415604,-0.418756,1.7678771,13.912846,-4.379204,-4.024509,-4.3753953,-4.6809607,-4.4686317,-4.0941443,-4.393988,-4.3848133,-4.4147263,-4.419531,-4.4543924,-3.6423397,-4.2279263,-4.4706316,-4.167535,-4.0351295,-4.8012877,-4.2849865,1
4.0,4,-1.1392365,-0.94156086,-0.41875565,1.7678778,13.912846,-4.379204,-4.0245094,-4.3753953,-4.680961,-4.468632,-4.094145,-4.393988,-4.3848133,-4.4147263,-4.419531,-4.454393,-3.6423402,-4.2279263,-4.4706316,-4.1675353,-4.0351295,-4.8012877,-4.284987,1
4.0,4,-1.1392357,-0.9415591,-0.4187554,1.7678754,13.912843,-4.379204,-4.0245094,-4.3753953,-4.6809607,-4.4686317,-4.0941443,-4.393988,-4.3848133,-4.4147263,-4.419531,-4.4543924,-3.6423397,-4.2279263,-4.4706316,-4.167535,-4.035129,-4.8012877,-4.2849865,1
4.0,4,-1.1392357,-0.94155955,-0.41875553,1.7678761,13.912843,-4.379204,-4.0245094,-4.3753953,-4.6809607,-4.4686317,-4.094145,-4.393988,-4.3848133,-4.4147263,-4.419531,-4.4543924,-3.64234,-4.2279263,-4.4706316,-4.1675353,-4.0351295,-4.8012877,-4.2849865,1
4.0,4,-1.1392376,-0.9415587,-0.4187566,1.767877,13.912844,-4.379204,-4.024509,-4.375395,-4.6809607,-4.4686317,-4.094145,-4.3939877,-4.3848133,-4.4147263,-4.419531,-4.4543924,-3.6423397,-4.2279263,-4.4706316,-4.167535,-4.0351295,-4.8012877,-4.2849865,1
3.0,3,-2.6539547,-3.4694252,0.19310534,13.278151,1.577747,-4.2569256,-3.7927306,-4.180379,-4.5168495,-4.3138123,-3.8623118,-4.2415395,-4.2036915,-4.215702,-4.313404,-4.2642803,-3.495611,-4.057615,-4.3058195,-4.002112,-3.8743196,-4.608918,-4.131297,1
3.0,3,-2.6539547,-3.4694252,0.19310534,13.278151,1.577747,-4.2569256,-3.7927306,-4.180379,-4.5168495,-4.3138123,-3.8623118,-4.2415395,-4.2036915,-4.215702,-4.313404,-4.2642803,-3.495611,-4.057615,-4.3058195,-4.002112,-3.8743196,-4.608918,-4.131297,1
