true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,prob_class_11,prob_class_12,prob_class_13,prob_class_14,prob_class_15,prob_class_16,prob_class_17,prob_class_18,prob_class_19,correct
8.0,9,-0.6883958,-0.8031812,1.6456727,-4.676194,-3.4361997,-0.016805816,-2.1654978,-0.53909975,3.533029,12.038024,-2.6327477,-2.392858,-0.14856282,-1.8066628,-0.6500285,0.2861927,0.49101478,-1.8651956,-1.3670697,3.0039823,0
8.0,9,-0.6855693,-0.8044288,1.6473427,-4.6790333,-3.4350288,-0.017795458,-2.1652696,-0.5352062,3.536261,12.033491,-2.6360774,-2.3958557,-0.1519191,-1.8073299,-0.652581,0.28662443,0.4916451,-1.8623353,-1.368997,3.0166755,0
8.0,9,-0.68543494,-0.803884,1.6471381,-4.6789546,-3.4350436,-0.017215174,-2.1652107,-0.5366131,3.5353966,12.03568,-2.6351085,-2.3973296,-0.1531145,-1.8062449,-0.6522325,0.2860944,0.49360448,-1.8601824,-1.3701922,3.0112302,0
8.0,9,-0.6868697,-0.8032482,1.6441442,-4.676489,-3.4357076,-0.01738263,-2.1654575,-0.53896457,3.532055,12.036776,-2.6328967,-2.3931115,-0.14991367,-1.8068321,-0.6505989,0.28636044,0.49188375,-1.8646592,-1.3662539,3.009412,0
8.0,9,-0.6863517,-0.80317825,1.6432306,-4.6764426,-3.4355307,-0.017540537,-2.1654143,-0.5388766,3.5312152,12.036191,-2.6329212,-2.392676,-0.14993024,-1.8071241,-0.6506684,0.28659356,0.49182802,-1.8648655,-1.365706,3.0116234,0
9.0,9,-2.7648828,-2.2513382,0.8939321,-3.2633843,-3.74253,-0.8061123,-4.034894,-1.9744377,9.411635,10.163037,-3.523082,-2.790353,2.1840234,2.910303,-0.09983969,-1.6315511,-1.0531377,-3.401927,0.8059673,-2.5945778,1
9.0,9,-2.764829,-2.25185,0.895739,-3.2636788,-3.7421176,-0.80575824,-4.0338283,-1.9750502,9.410792,10.1626005,-3.523872,-2.791287,2.185356,2.9126782,-0.10070653,-1.6315708,-1.0536767,-3.4017406,0.8059542,-2.5960333,1
9.0,9,-2.7546685,-2.2433002,0.9082584,-3.2659752,-3.7363982,-0.8024273,-4.030448,-1.9680675,9.373433,10.203079,-3.5229032,-2.8005145,2.185266,2.882414,-0.09454146,-1.6177984,-1.0454257,-3.40976,0.7848892,-2.6007168,1
9.0,9,-2.75103,-2.2416267,0.91264844,-3.2669325,-3.734423,-0.8014892,-4.0290027,-1.9666309,9.362518,10.214055,-3.523347,-2.803875,2.1864588,2.8764842,-0.094051525,-1.6142901,-1.043532,-3.4121914,0.77870464,-2.602628,1
9.0,9,-2.7638748,-2.2511697,0.89660656,-3.263869,-3.7416623,-0.8055641,-4.03362,-1.97445,9.407738,10.166001,-3.5237467,-2.792025,2.1853006,2.910202,-0.100253284,-1.6304793,-1.0529646,-3.4024568,0.80417913,-2.5963142,1
9.0,9,-2.7647448,-2.2512949,0.8950072,-3.263529,-3.742259,-0.8058309,-4.0343885,-1.9745109,9.410454,10.163884,-3.5233474,-2.7909162,2.1844435,2.9102545,-0.099924594,-1.6311834,-1.053127,-3.4020073,0.8055777,-2.59525,1
7.0,7,0.021152627,-2.2818825,-1.8706833,-0.8633386,-0.91390926,-0.07133756,3.3990107,13.74827,1.1802605,0.6559323,-2.4791553,-2.589766,-2.2011342,-1.7277653,-1.7440742,-0.3415318,-3.5495033,-1.5131865,-3.67376,0.8704599,1
7.0,7,0.015931252,-2.2800698,-1.8721356,-0.8638347,-0.91738254,-0.07343555,3.3872254,13.749984,1.1926613,0.652156,-2.4799125,-2.5852687,-2.2000008,-1.7266262,-1.7408851,-0.3480927,-3.5482502,-1.5010171,-3.6743205,0.87057334,1
7.0,7,0.061214563,-2.2753108,-1.847757,-0.8603485,-0.9033185,-0.04965215,3.5507047,13.735054,1.0621693,0.6496103,-2.4811459,-2.6264434,-2.2177248,-1.753299,-1.7785764,-0.2763714,-3.5726683,-1.5922943,-3.6651049,0.87097526,1
7.0,7,0.09057897,-2.2854083,-1.8406051,-0.8590018,-0.88302654,-0.034667082,3.6250172,13.723125,0.98411167,0.6660324,-2.4759705,-2.6517324,-2.2218516,-1.7581904,-1.7990812,-0.23675282,-3.5814865,-1.6588533,-3.660379,0.8688177,1
7.0,7,0.018156823,-2.2807977,-1.8713741,-0.8637859,-0.9161082,-0.07298638,3.3923938,13.74919,1.188014,0.653784,-2.47964,-2.587176,-2.2004561,-1.7272537,-1.7421576,-0.34544274,-3.5488734,-1.5062084,-3.6740754,0.8704398,1
7.0,7,0.019681107,-2.2802668,-1.8705739,-0.8637516,-0.91605014,-0.07259922,3.3960497,13.74867,1.1850029,0.65444916,-2.4797735,-2.588385,-2.2010903,-1.7281046,-1.7433339,-0.34341586,-3.5493588,-1.5090864,-3.6739335,0.8709861,1
9.0,9,-1.9393078,-3.2215555,0.02164027,-3.7556043,-4.1289387,1.4183227,-3.8781712,0.53772503,8.4825325,9.89049,-0.8291555,-1.3578926,1.0816686,-0.63991445,-0.7870665,-2.8206353,0.69753915,-1.6977139,-0.22567731,-2.7584305,1
9.0,9,-1.9546214,-3.2184565,0.03166461,-3.7578313,-4.128185,1.415786,-3.8770056,0.55311495,8.48408,9.8966055,-0.83000594,-1.3610369,1.0838728,-0.6519976,-0.7809754,-2.814032,0.6945985,-1.6925347,-0.23850441,-2.7496474,1
9.0,9,-1.9268647,-3.205301,0.077257626,-3.7688217,-4.0925756,1.4743283,-3.8383434,0.6036906,8.3151655,10.007949,-0.82372385,-1.3684182,1.1289446,-0.71228004,-0.81372136,-2.7764478,0.70947844,-1.7028409,-0.38658255,-2.713344,1
9.0,9,-1.9268309,-3.2054007,0.0754942,-3.7679791,-4.0966864,1.4688988,-3.8443654,0.59782565,8.331852,9.998175,-0.82433534,-1.3667146,1.1218266,-0.7079174,-0.8114403,-2.7799659,0.7090029,-1.7009795,-0.37370762,-2.7159255,1
9.0,9,-1.9467969,-3.219741,0.027285593,-3.7569363,-4.1284304,1.4172521,-3.8778133,0.5459071,8.483074,9.893861,-0.8294244,-1.3594239,1.0828689,-0.64666903,-0.784085,-2.8170786,0.6960362,-1.6948497,-0.23347864,-2.7537289,1
9.0,9,-1.9414119,-3.221268,0.022086667,-3.7559307,-4.128819,1.4186412,-3.8778884,0.53999954,8.482313,9.891228,-0.8293919,-1.3582835,1.0827011,-0.6410146,-0.786189,-2.8198411,0.6971652,-1.6974684,-0.2276729,-2.7576635,1
10.0,10,-1.1172087,-1.8176919,-1.4823211,-0.35463288,-2.5630178,-2.02924,-2.8433766,-0.96972376,0.58409935,-2.8128674,10.0040655,8.917876,0.572266,-3.635374,-2.0671582,-1.5879148,1.1526064,2.4071488,-2.4299493,1.7202227,1
10.0,10,-1.1223297,-1.8188583,-1.4831954,-0.35736164,-2.5632818,-2.0193956,-2.854319,-0.9787336,0.5891206,-2.8031921,9.978974,8.938971,0.5878054,-3.633024,-2.0583043,-1.5991752,1.1690023,2.4064305,-2.431695,1.7178738,1
10.0,10,-1.0315031,-1.8454624,-1.4692965,-0.40455648,-2.553396,-2.2588902,-2.6539702,-0.92338,0.5246446,-2.8639553,10.528448,8.382892,0.39611605,-3.7284365,-2.201402,-1.4098321,0.95590377,2.381092,-2.30865,1.7551018,1
10.0,10,-1.0228302,-1.8575186,-1.4756784,-0.42055935,-2.5572062,-2.2718952,-2.6357489,-0.8905585,0.52559376,-2.8397017,10.544405,8.32245,0.40477926,-3.7374008,-2.216643,-1.3941218,0.9101462,2.351498,-2.2932858,1.7725862,1
10.0,10,-1.1070304,-1.8193823,-1.4809488,-0.35513356,-2.5624123,-2.0535429,-2.8206947,-0.95609856,0.57614744,-2.8239162,10.060047,8.864335,0.55021375,-3.6437664,-2.0849948,-1.5663837,1.1219145,2.4010327,-2.4202116,1.7254664,1
10.0,10,-1.1079842,-1.8178691,-1.4829843,-0.34916827,-2.5621738,-2.0471673,-2.8232098,-0.95094913,0.575799,-2.826949,10.049302,8.877749,0.5494276,-3.639661,-2.0829394,-1.5681092,1.1187762,2.4035294,-2.4263222,1.7209233,1
1.0,1,3.4061353,12.255411,5.277194,-0.98705995,-2.107869,0.13011587,-2.0828526,-3.7875707,-1.433564,0.13423055,-3.3143768,-1.4205705,0.30895337,-1.2423418,-1.8951133,-0.06480108,-0.88546586,-0.12085701,-2.6562798,-0.39709964,1
1.0,1,3.4061778,12.255405,5.2772202,-0.98705924,-2.1078675,0.13008597,-2.0828264,-3.7875893,-1.4335842,0.13422942,-3.3143792,-1.4205639,0.3089591,-1.2423329,-1.8951508,-0.06481389,-0.8854727,-0.12086753,-2.6562564,-0.39705554,1
1.0,1,3.4072707,12.255529,5.27728,-0.9867827,-2.1081414,0.13015214,-2.0829804,-3.78741,-1.4336046,0.13423428,-3.3144639,-1.4201442,0.30893925,-1.2423022,-1.8954428,-0.06518992,-0.88568777,-0.12070284,-2.6568146,-0.39774728,1
1.0,1,3.4072561,12.255518,5.2773085,-0.9868018,-2.1081264,0.13011506,-2.0829446,-3.7874439,-1.4336262,0.13422918,-3.3144531,-1.4201671,0.30894426,-1.2422907,-1.8954765,-0.06518574,-0.88569605,-0.12072203,-2.6567357,-0.3976325,1
1.0,1,3.4062982,12.255419,5.2772336,-0.9870324,-2.107895,0.13008538,-2.0828366,-3.7875762,-1.4335908,0.13422671,-3.3143823,-1.4205232,0.30895683,-1.242326,-1.8951933,-0.06485711,-0.8855013,-0.12085242,-2.6562958,-0.3971053,1
1.0,1,3.40612,12.2554035,5.277202,-0.9870652,-2.10786,0.13010535,-2.0828388,-3.7875786,-1.4335694,0.13423249,-3.3143792,-1.420579,0.30895564,-1.242343,-1.8951116,-0.064792745,-0.88545525,-0.12086714,-2.6562717,-0.3970849,1
16.0,16,0.07653296,-1.0533384,-0.16860075,-0.63447744,-2.769548,-1.1532458,-0.38649487,-2.0328898,0.7665138,0.72321045,1.081017,2.0627277,-2.736309,-1.3219793,-3.0802217,-1.874877,12.719678,2.5335617,-1.6088177,-1.7966924,1
16.0,16,0.08750135,-1.0621564,-0.16533737,-0.6407209,-2.766429,-1.1638439,-0.36731526,-2.0181265,0.750039,0.7314374,1.0846566,2.024265,-2.7279239,-1.341927,-3.0829592,-1.8636937,12.724257,2.534225,-1.6082623,-1.789286,1
16.0,16,0.2599364,-1.1494737,-0.10537733,-0.68414646,-2.7324128,-1.3980421,-0.17841423,-1.8326414,0.52339065,0.7670443,1.1998814,1.6303341,-2.6169524,-1.6996734,-3.0787668,-1.6875583,12.804674,2.7431765,-1.7369604,-1.7172588,1
16.0,16,0.23409097,-1.1372906,-0.117520526,-0.65668464,-2.736452,-1.3986259,-0.22328669,-1.8911955,0.5732069,0.7228234,1.2056897,1.7523725,-2.6327682,-1.6637893,-3.0687373,-1.7259139,12.7995615,2.750479,-1.7183248,-1.7311541,1
16.0,16,0.08905174,-1.0619899,-0.16431919,-0.63794196,-2.7664435,-1.1761943,-0.37152714,-2.0208638,0.75314546,0.72221506,1.0923673,2.033825,-2.725778,-1.3575726,-3.078732,-1.8638382,12.729538,2.5488005,-1.6122254,-1.7894013,1
16.0,16,0.08717932,-1.0560812,-0.16804747,-0.64544225,-2.770917,-1.1556474,-0.37461132,-2.0152042,0.76007307,0.7341189,1.0805006,2.0268838,-2.730086,-1.339529,-3.0819285,-1.8661615,12.721276,2.5290391,-1.6123888,-1.7932051,1
13.0,13,-1.7499726,-2.9897428,-2.3963647,-2.5933611,0.63494474,3.672224,-1.0318505,-0.14958575,1.8080752,0.1189672,-2.4842975,-1.6402564,5.0032315,11.959302,-2.3969994,-3.1553843,-3.001341,-1.8289496,-1.318702,-2.5648646,1
13.0,13,-1.7507863,-2.9887626,-2.4002466,-2.5905964,0.6143407,3.655563,-1.0364276,-0.14694902,1.8491093,0.11180844,-2.4897773,-1.6447506,4.982728,11.963366,-2.397061,-3.1715133,-3.0018811,-1.822926,-1.2866172,-2.564625,1
13.0,13,-1.8106428,-3.0478623,-2.4338846,-2.646749,0.6629293,4.082809,-1.1470945,-0.11211205,1.8611367,0.3029711,-2.4685795,-1.5565087,4.9109716,11.755404,-2.392844,-3.1004672,-3.020655,-1.8860116,-1.3915548,-2.7003527,1
13.0,13,-1.8092673,-3.059795,-2.4288762,-2.657443,0.6816406,4.112836,-1.1556232,-0.117828816,1.846223,0.3389583,-2.4617941,-1.5529649,4.918102,11.737839,-2.4015794,-3.0812888,-3.0182037,-1.8981066,-1.4230516,-2.7094445,1
13.0,13,-1.7528962,-2.992787,-2.3994966,-2.5953953,0.62155503,3.6759264,-1.0406494,-0.14885765,1.841401,0.12591022,-2.487071,-1.6411877,4.986392,11.954447,-2.3982253,-3.1634429,-3.001636,-1.8280231,-1.3005676,-2.5712128,1
13.0,13,-1.7516749,-2.9875114,-2.3985217,-2.591038,0.62972105,3.6698868,-1.0314384,-0.14677373,1.8135598,0.11261637,-2.485723,-1.6398115,4.9986544,11.960485,-2.3953705,-3.1594737,-3.0019739,-1.8265831,-1.3102561,-2.5641518,1
3.0,3,0.25815052,-0.8946231,0.24388854,12.993574,-0.733072,-1.7279664,-1.1815753,-0.48178566,-2.083128,-3.2567542,0.31912637,1.4125669,-2.029824,0.40545112,-0.3327791,-1.1927683,-0.7016194,0.11519968,-1.1588128,-1.5707227,1
3.0,3,0.25834364,-0.8943264,0.24386148,12.993457,-0.73306525,-1.7278227,-1.1813406,-0.48168105,-2.0832825,-3.256863,0.31899163,1.4121132,-2.0298808,0.40576082,-0.3329116,-1.1931285,-0.70176065,0.11547384,-1.1587621,-1.5707121,1
3.0,3,0.2528253,-0.89735264,0.2484168,12.991513,-0.73812526,-1.726013,-1.1797961,-0.4815554,-2.083127,-3.2606015,0.3230555,1.4083127,-2.0318522,0.40495127,-0.33124924,-1.1866032,-0.70326155,0.12594184,-1.1611924,-1.5729616,1
3.0,3,0.25566542,-0.89529234,0.25339073,12.992788,-0.7377772,-1.7273779,-1.1792336,-0.4812218,-2.0832205,-3.260207,0.32346287,1.4092603,-2.0313094,0.40399,-0.33722055,-1.1878594,-0.7038032,0.12228653,-1.1615995,-1.5744416,1
3.0,3,0.25790685,-0.89456105,0.24415486,12.993191,-0.7335015,-1.7277349,-1.1812041,-0.4816361,-2.0832372,-3.257221,0.3196474,1.4116105,-2.0301278,0.40568486,-0.3328517,-1.1927288,-0.7018626,0.116694205,-1.1590512,-1.5709535,1
3.0,3,0.2577077,-0.8948419,0.24307825,12.993129,-0.7333409,-1.7276858,-1.1814029,-0.48175,-2.0832238,-3.2571125,0.31951892,1.4118521,-2.0300908,0.4057575,-0.33194983,-1.1926669,-0.70173085,0.11657179,-1.1588683,-1.5705982,1
11.0,11,-0.42319742,-1.1863899,-1.6795108,6.733401,-0.37234128,0.02856975,-2.750604,-1.8600131,-2.5796885,-2.7401662,-1.6455872,10.24039,4.008195,-0.13612601,1.7694376,-1.9440006,0.46665835,0.19402654,-3.1320891,0.27410796,1
11.0,11,-0.4224411,-1.1868364,-1.6815026,6.736505,-0.3709215,0.026031308,-2.748814,-1.8601145,-2.5808358,-2.7402966,-1.6490289,10.233919,4.0106597,-0.13723809,1.7727245,-1.9423243,0.4641775,0.19093663,-3.1294012,0.2759172,1
11.0,11,-0.4306133,-1.1628505,-1.6301855,6.5427365,-0.39163148,0.07015987,-2.7884247,-1.8691922,-2.5531,-2.7105982,-1.6111351,10.340452,4.028124,-0.16895127,1.7068094,-1.9327117,0.52469105,0.28580225,-3.1915896,0.31095558,1
11.0,11,-0.42213333,-1.1658005,-1.6443433,6.5884943,-0.379598,0.049171284,-2.7747355,-1.8641275,-2.5614386,-2.7163308,-1.6388718,10.288957,4.0307846,-0.18252672,1.7330573,-1.9213706,0.50213784,0.26559028,-3.1739683,0.32038766,1
11.0,11,-0.42457974,-1.1845322,-1.6750737,6.7166166,-0.3740176,0.033032276,-2.7538126,-1.8611019,-2.5774913,-2.737775,-1.6424898,10.250658,4.011403,-0.13574873,1.7636305,-1.9446261,0.47166002,0.20053002,-3.137319,0.2753935,1
11.0,11,-0.4251202,-1.1863074,-1.6778038,6.740482,-0.37502095,0.032146133,-2.750954,-1.858494,-2.5786204,-2.7419176,-1.6425632,10.247389,4.004564,-0.12890747,1.7676086,-1.9497467,0.46595472,0.19186938,-3.1330724,0.26331362,1
3.0,3,-0.28543586,-0.813703,-1.9733963,12.12676,-1.2785813,-0.58236516,-2.086935,-1.1900171,-2.4751735,-3.1483448,0.33054677,5.2169642,-0.6532282,-0.51238006,2.2507272,-1.8089594,-0.43847245,-0.6924998,-1.2341005,-1.4024763,1
3.0,3,-0.28540823,-0.8137722,-1.9733998,12.126538,-1.2784709,-0.58237195,-2.0869284,-1.1903396,-2.4753566,-3.1482408,0.33011404,5.2171984,-0.652431,-0.5125889,2.2509532,-1.8088665,-0.43850428,-0.69294333,-1.2338178,-1.4020777,1
3.0,3,-0.28586185,-0.8046845,-1.9611408,12.135322,-1.2840551,-0.58222044,-2.087614,-1.1848044,-2.471798,-3.1548948,0.3439103,5.2136326,-0.6712566,-0.5119031,2.2362926,-1.8095834,-0.44580835,-0.67918587,-1.241576,-1.4084082,1
3.0,3,-0.28546587,-0.80716974,-1.9633757,12.132793,-1.281305,-0.58185965,-2.0873508,-1.1872679,-2.4734402,-3.1528397,0.3366129,5.2164717,-0.66243595,-0.5130137,2.2405803,-1.809221,-0.44531798,-0.6847525,-1.2383623,-1.4047146,1
3.0,3,-0.28561586,-0.81200784,-1.9711456,12.128742,-1.2800071,-0.5823084,-2.0869498,-1.1883883,-2.4742413,-3.1497805,0.3339807,5.216053,-0.6578729,-0.5116079,2.2475772,-1.8094283,-0.43985224,-0.68940806,-1.235896,-1.4044329,1
3.0,3,-0.28559276,-0.8146489,-1.974543,12.1267805,-1.2786157,-0.5821845,-2.086242,-1.1893637,-2.4752297,-3.1479692,0.3297676,5.2150517,-0.6529096,-0.51147085,2.2524912,-1.808114,-0.43917423,-0.6937034,-1.2335428,-1.4035037,1
19.0,19,-1.5627699,0.8520934,0.12792757,-3.1191301,-1.5834838,-1.889884,-1.3064454,0.19937125,2.7851686,2.348723,-2.0795546,-1.6412011,-1.5558667,-1.54336,-0.64764065,1.3326706,-1.3123857,-0.91548455,3.5208395,12.299447,1
19.0,19,-1.5662632,0.8513536,0.12848847,-3.1187942,-1.5863724,-1.8885595,-1.316206,0.1918082,2.7961974,2.350763,-2.0763867,-1.6351126,-1.5556484,-1.5427401,-0.6465482,1.3299246,-1.3115565,-0.91572237,3.5248666,12.2977085,1
19.0,19,-1.5661914,0.8272554,0.13731214,-3.1416945,-1.6246759,-1.841507,-1.3496652,0.29022288,2.8195062,2.4767506,-2.0886905,-1.6122438,-1.5785037,-1.5780671,-0.65222603,1.3342876,-1.3108507,-0.9136749,3.38586,12.262187,1
19.0,19,-1.5687826,0.83867055,0.13448857,-3.1322808,-1.6156622,-1.8659793,-1.3308756,0.2550025,2.8205767,2.4272413,-2.0829003,-1.6253614,-1.5759417,-1.5678904,-0.64936006,1.3304116,-1.3184019,-0.91863143,3.4522765,12.275149,1
19.0,19,-1.5653311,0.85142726,0.12847789,-3.119261,-1.5867517,-1.8890501,-1.3124691,0.19665894,2.7937975,2.3523607,-2.0776029,-1.637555,-1.5569218,-1.5440078,-0.64693916,1.3306967,-1.3127637,-0.9162049,3.5227032,12.297595,1
19.0,19,-1.563839,0.8514486,0.12812462,-3.1192534,-1.5847105,-1.888711,-1.3103473,0.1977759,2.7889748,2.3507807,-2.0786445,-1.6387192,-1.5559235,-1.5434406,-0.6473225,1.3318261,-1.3119024,-0.9154269,3.5203824,12.298543,1
9.0,9,1.9731033,-2.756152,0.7980664,-3.3813522,-1.5701191,-0.08808379,-1.38981,-3.3551633,0.46574062,11.399537,-3.3066974,-2.9206178,1.6162572,2.1041753,-0.8177667,-0.1859722,0.9624964,-3.840633,2.0806046,-1.7258378,1
9.0,9,1.9732466,-2.7566638,0.79767805,-3.3808844,-1.571441,-0.08695649,-1.3894644,-3.3552396,0.46642125,11.398208,-3.3076105,-2.9206474,1.6160029,2.1052468,-0.81719166,-0.18719491,0.9618064,-3.8405936,2.0837648,-1.7270075,1
9.0,9,1.9749966,-2.7592165,0.79798824,-3.380772,-1.5716947,-0.083549015,-1.3894509,-3.3554149,0.46702844,11.395232,-3.309277,-2.919608,1.615833,2.1064713,-0.8167047,-0.1897675,0.9627137,-3.841006,2.0861,-1.7285103,1
