true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,correct
4.0,4,-1.8506924,-1.7270751,-2.053177,4.809421,5.680665,-1.3793993,-1.2329012,-1.6347442,-1.011924,-1.6581944,1
4.0,4,-1.8506923,-1.7270751,-2.053177,4.809421,5.6806655,-1.3793993,-1.2329017,-1.6347442,-1.0119241,-1.6581945,1
4.0,4,-1.8506926,-1.7270751,-2.053177,4.809421,5.680665,-1.3793993,-1.2329016,-1.6347442,-1.011924,-1.6581941,1
4.0,4,-1.8506922,-1.727075,-2.053177,4.8094206,5.6806655,-1.3793993,-1.2329013,-1.6347444,-1.0119239,-1.6581944,1
4.0,4,-1.8506923,-1.7270753,-2.053177,4.809421,5.6806655,-1.379399,-1.2329015,-1.6347442,-1.011924,-1.6581944,1
4.0,4,-1.8506924,-1.7270752,-2.0531769,4.8094196,5.6806655,-1.3793993,-1.2329016,-1.6347444,-1.0119239,-1.6581948,1
3.0,3,-1.7128161,-1.0711321,-2.049977,7.2108316,0.4206552,-0.49215356,-0.6257493,-1.0575049,-0.6907297,-0.79122037,1
3.0,3,-1.7128161,-1.0711321,-2.0499768,7.2108316,0.4206552,-0.49215367,-0.6257494,-1.0575047,-0.6907297,-0.7912205,1
3.0,3,-1.7128159,-1.0711322,-2.0499773,7.2108316,0.4206554,-0.49215344,-0.6257493,-1.0575049,-0.6907296,-0.79122066,1
3.0,3,-1.7128159,-1.0711323,-2.049977,7.2108316,0.42065504,-0.4921535,-0.6257492,-1.0575049,-0.69072944,-0.7912201,1
3.0,3,-1.7128159,-1.0711321,-2.049977,7.2108316,0.42065528,-0.49215356,-0.6257493,-1.0575048,-0.6907296,-0.7912205,1
3.0,3,-1.7128161,-1.0711322,-2.0499773,7.2108316,0.42065528,-0.49215356,-0.62574923,-1.0575049,-0.69072956,-0.7912205,1
2.0,2,-0.08679886,-2.8551238,4.1342154,0.4391877,-2.96786,-1.4862846,-1.7887284,-1.364608,-1.3598938,3.8364525,1
2.0,2,-0.08679946,-2.855124,4.1342154,0.4391889,-2.96786,-1.4862847,-1.7887284,-1.3646085,-1.3598934,3.8364527,1
2.0,2,-0.086798415,-2.855123,4.1342163,0.43918806,-2.9678605,-1.4862844,-1.7887281,-1.3646078,-1.3598936,3.8364506,1
2.0,2,-0.086798176,-2.8551242,4.134216,0.43918806,-2.967859,-1.4862846,-1.7887284,-1.3646078,-1.3598936,3.8364508,1
2.0,2,-0.086799026,-2.8551238,4.134216,0.4391883,-2.9678593,-1.4862845,-1.7887284,-1.3646078,-1.3598937,3.8364515,1
2.0,2,-0.08679995,-2.855123,4.134213,0.43918884,-2.9678605,-1.4862847,-1.7887282,-1.3646083,-1.3598933,3.8364542,1
3.0,3,-1.9899961,-0.98640215,-2.35976,7.0912914,0.38531792,-0.5360006,-0.6261581,-1.065038,-0.6619419,-0.22201365,1
3.0,3,-1.9899963,-0.9864024,-2.35976,7.091292,0.38531885,-0.53600043,-0.62615824,-1.0650382,-0.6619421,-0.22201467,1
3.0,3,-1.9899958,-0.98640305,-2.359759,7.0912924,0.38531992,-0.53600067,-0.62615836,-1.0650386,-0.6619417,-0.22201595,1
3.0,3,-1.9899968,-0.9864026,-2.359759,7.091293,0.38532043,-0.53600067,-0.6261581,-1.0650387,-0.66194224,-0.22201625,1
3.0,3,-1.9899982,-0.9864026,-2.3597603,7.091292,0.38532197,-0.536001,-0.6261584,-1.0650389,-0.66194206,-0.22201553,1
3.0,3,-1.9899966,-0.9864019,-2.35976,7.0912914,0.3853181,-0.5360007,-0.6261579,-1.0650382,-0.6619418,-0.2220135,1
1.0,1,0.22287625,6.7858176,-0.7935333,-2.486378,-1.8863435,-0.7128735,-0.8523426,-1.0680294,-0.779075,-0.4169362,1
1.0,1,0.2228758,6.7858176,-0.79353327,-2.486378,-1.886343,-0.7128732,-0.85234225,-1.0680294,-0.7790749,-0.41693678,1
1.0,1,0.22287597,6.7858176,-0.79353297,-2.486378,-1.8863437,-0.7128735,-0.85234267,-1.0680296,-0.779075,-0.41693607,1
1.0,1,0.22287576,6.7858176,-0.7935332,-2.486378,-1.8863437,-0.7128735,-0.8523424,-1.0680294,-0.77907485,-0.4169357,1
1.0,1,0.22287636,6.7858176,-0.79353315,-2.4863784,-1.8863437,-0.7128734,-0.8523425,-1.0680294,-0.77907485,-0.41693595,1
1.0,1,0.22287637,6.7858176,-0.7935332,-2.486378,-1.886343,-0.7128734,-0.8523425,-1.0680296,-0.7790748,-0.41693678,1
1.0,3,-2.5649066,1.3309969,-2.8929005,5.7517633,-1.2653078,-0.6770454,-0.73002565,-1.0835812,-0.73103833,1.2664148,0
1.0,3,-2.5649066,1.3309965,-2.8929005,5.7517633,-1.2653078,-0.6770454,-0.73002565,-1.0835812,-0.7310382,1.2664146,0
1.0,3,-2.5649066,1.330997,-2.8929,5.7517633,-1.2653078,-0.6770454,-0.7300257,-1.0835812,-0.73103833,1.2664148,0
1.0,3,-2.5649066,1.3309969,-2.8929005,5.7517624,-1.2653078,-0.67704546,-0.7300256,-1.0835812,-0.7310387,1.266415,0
1.0,3,-2.5649073,1.3309952,-2.8929,5.7517653,-1.2653065,-0.67704517,-0.73002553,-1.0835812,-0.7310383,1.2664131,0
1.0,3,-2.5649068,1.330996,-2.8929,5.7517643,-1.2653073,-0.6770455,-0.7300257,-1.0835812,-0.7310385,1.2664138,0
9.0,3,-1.7335173,-0.75288707,-2.8830545,6.3266506,-0.9359746,-0.6331845,-0.70513105,-1.0641367,-0.6149295,1.6282637,0
9.0,3,-1.7335231,-0.7529481,-2.8830278,6.326722,-0.9359075,-0.6331696,-0.7051169,-1.0641334,-0.61492485,1.6281701,0
9.0,3,-1.7334894,-0.7531309,-2.8830802,6.3266897,-0.93588483,-0.63315547,-0.7050816,-1.0641091,-0.6148843,1.628317,0
9.0,3,-1.7334937,-0.75277764,-2.8831267,6.3264976,-0.93611443,-0.63321304,-0.70515114,-1.0641418,-0.61493427,1.6284856,0
9.0,3,-1.7335258,-0.7529215,-2.8830175,6.3267283,-0.93591666,-0.6331689,-0.70511943,-1.0641344,-0.61492854,1.6281426,0
9.0,3,-1.7335144,-0.7528566,-2.8830764,6.3265977,-0.93601644,-0.6331975,-0.705142,-1.0641406,-0.61493254,1.6283501,0
4.0,3,-1.886096,-1.5182104,-2.4518251,5.5587854,4.926986,-1.1353478,-1.0389477,-1.4978898,-0.92172176,-1.7392329,0
4.0,3,-1.8860962,-1.5182102,-2.4518251,5.5587854,4.926986,-1.1353475,-1.0389478,-1.4978898,-0.92172176,-1.7392329,0
4.0,3,-1.8860962,-1.5182102,-2.4518251,5.558785,4.926986,-1.1353478,-1.0389477,-1.4978898,-0.92172176,-1.7392324,0
4.0,3,-1.886096,-1.5182102,-2.451826,5.558786,4.9269857,-1.135348,-1.0389476,-1.4978895,-0.92172164,-1.7392324,0
4.0,3,-1.8860954,-1.5182102,-2.4518256,5.5587864,4.9269857,-1.1353475,-1.0389477,-1.4978898,-0.9217218,-1.7392325,0
4.0,3,-1.8860956,-1.5182105,-2.4518254,5.5587854,4.9269867,-1.1353476,-1.0389478,-1.4978898,-0.9217218,-1.7392324,0
0.0,0,6.9046206,-1.3279735,2.201034,-2.085904,-1.4831818,-0.6065782,-0.743577,-0.5975881,-0.7829981,-1.2292147,1
0.0,0,6.904123,-1.3286778,2.201862,-2.0858517,-1.4836093,-0.6067223,-0.74385047,-0.59767467,-0.7831205,-1.2282282,1
0.0,0,6.9030232,-1.3283966,2.203817,-2.0863442,-1.484995,-0.60679346,-0.7441206,-0.5978613,-0.7833085,-1.2275069,1
0.0,0,6.90343,-1.3281962,2.2031536,-2.086268,-1.4845221,-0.6067273,-0.74397147,-0.59777516,-0.78324825,-1.2280531,1
0.0,0,6.9043446,-1.328279,2.2015228,-2.08592,-1.4834213,-0.6066529,-0.7437236,-0.5976275,-0.7830822,-1.228727,1
0.0,0,6.90463,-1.3278954,2.2009957,-2.0859356,-1.4832177,-0.6065708,-0.7435623,-0.59760004,-0.78298146,-1.2292272,1
4.0,3,-2.3711836,1.0159653,-3.4379418,4.7110343,4.1516113,-1.2276309,-1.1453109,-1.6234319,-0.9184556,-1.37098,0
4.0,3,-2.3711836,1.0159669,-3.437942,4.711034,4.1516104,-1.2276306,-1.145311,-1.6234319,-0.9184555,-1.3709801,0
4.0,3,-2.371184,1.0159657,-3.437942,4.711033,4.1516123,-1.227631,-1.1453114,-1.6234322,-0.91845554,-1.3709793,0
4.0,3,-2.3711836,1.0159665,-3.437942,4.7110343,4.1516104,-1.2276305,-1.1453109,-1.6234317,-0.9184555,-1.3709801,0
4.0,3,-2.3711843,1.0159689,-3.4379423,4.711033,4.1516104,-1.2276306,-1.1453111,-1.6234319,-0.9184557,-1.3709798,0
4.0,3,-2.3711843,1.0159674,-3.437942,4.7110333,4.151611,-1.2276309,-1.1453111,-1.6234322,-0.91845566,-1.3709792,0
