true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,correct
3.0,3,-0.9129083,-1.6792437,-2.6403654,8.131583,-0.37728927,-0.19833153,-1.7387553,-1.4419478,-0.9795557,-0.46071002,1
3.0,3,-0.91290843,-1.6792432,-2.640365,8.131582,-0.37728944,-0.19833082,-1.7387553,-1.4419478,-0.9795557,-0.46071044,1
3.0,3,-0.91290784,-1.679244,-2.6403654,8.131583,-0.37728804,-0.19833267,-1.7387558,-1.4419477,-0.9795555,-0.46070996,1
3.0,3,-0.912908,-1.6792434,-2.640365,8.131584,-0.37728813,-0.19833308,-1.7387562,-1.4419476,-0.9795556,-0.46071008,1
1.0,1,-1.3702861,8.317118,-1.56778,-2.6285958,-2.1060247,-1.1229348,-0.42786554,-1.5817572,-1.1559008,-0.68981135,1
1.0,1,-1.8728678,8.138054,-1.4447126,-2.596103,-2.251642,-0.5876331,-0.34584835,-1.6072632,-1.1317614,-0.9036727,1
1.0,1,-2.068543,7.970761,-1.4093447,-2.733786,-2.305174,-0.49564153,0.080114864,-1.6288681,-1.1629175,-0.81953,1
1.0,1,-1.7053919,8.132465,-1.5215244,-2.5678515,-2.2838786,-0.70446163,-0.31967354,-1.619495,-1.151826,-0.9065857,1
1.0,1,-1.2798382,8.196327,-1.714144,-2.5445244,-2.2921016,-1.0279554,-0.39097348,-1.6118246,-1.2083669,-0.795514,1
1.0,1,-1.2212558,8.320171,-1.6259899,-2.60651,-2.1433356,-1.2012544,-0.43192002,-1.5882431,-1.1807133,-0.690814,1
0.0,0,9.857372,-0.47373748,-0.43147117,-1.1010748,-0.75908387,-1.7062024,-1.109081,-0.46261758,-0.76061296,-0.7992165,1
0.0,0,9.867503,-0.39594966,-0.37015986,-1.205652,-0.78955626,-1.6233398,-1.1538874,-0.46268642,-0.72540057,-0.9718332,1
0.0,0,9.862392,-0.3853126,-0.39308757,-1.1924149,-0.77227867,-1.6535912,-1.147417,-0.4634111,-0.74118817,-0.9304879,1
0.0,0,9.742026,-0.25770923,-0.09468675,-1.2108798,-0.6685307,-1.9674629,-1.1324567,-0.47630578,-0.8462832,-0.6367849,1
0.0,0,9.848244,-0.31446517,-0.51103705,-1.191452,-0.7751783,-1.6610863,-1.1744986,-0.4961463,-0.7519876,-0.8589847,1
0.0,0,9.844894,-0.4296575,-0.35534152,-1.136552,-0.75199854,-1.7373295,-1.123339,-0.46747363,-0.7648804,-0.7942978,1
1.0,1,-0.5759571,8.537836,-0.96104306,-2.3695948,-0.70673454,-2.0804784,-1.3143142,-1.2800319,-1.1293445,-1.0585669,1
1.0,1,-1.1456134,8.570693,-0.79170483,-2.3429809,-0.93365467,-1.8211535,-1.486468,-1.2670952,-1.0628068,-1.0808408,1
1.0,1,-0.9745606,8.561762,-0.57825744,-2.4626431,-0.80523086,-1.9180306,-1.4429568,-1.2284526,-1.0485047,-1.1454862,1
1.0,1,-0.71237564,8.559595,-0.98632085,-2.347807,-1.0012213,-1.9071116,-1.427187,-1.2975363,-1.1182867,-1.1201237,1
1.0,1,-0.43345627,8.521475,-1.2296413,-2.333586,-1.0598769,-1.9422895,-1.4193639,-1.3446575,-1.1786126,-1.035291,1
1.0,1,-0.41506165,8.522794,-1.0637059,-2.3664074,-0.7680875,-2.113222,-1.302297,-1.3006766,-1.1605384,-1.0304433,1
9.0,9,-2.076767,1.3972229,-0.85171735,-2.645277,-1.8096521,-2.216604,-0.7287512,-1.5846395,-1.5261794,7.804668,1
9.0,9,-2.0877845,1.4035653,-0.8518837,-2.6503425,-1.806893,-2.208869,-0.7334237,-1.584832,-1.5243514,7.802749,1
9.0,9,-1.8501456,0.9777838,-0.7663519,-2.4385717,-1.5842885,-2.5119784,-0.6592553,-1.4719352,-1.4758006,7.931253,1
9.0,9,-2.042831,1.3628677,-0.8837213,-2.648283,-1.8213918,-2.229557,-0.6587995,-1.5719177,-1.534432,7.825697,1
9.0,9,-1.9793863,1.2829473,-0.8588493,-2.5989652,-1.7664703,-2.3185263,-0.6522624,-1.5500079,-1.521277,7.8502526,1
9.0,9,-1.9148996,1.0922986,-0.8326621,-2.5401604,-1.7009488,-2.383853,-0.59743774,-1.4975057,-1.507571,7.911522,1
2.0,2,-1.1704648,-1.4487036,8.949784,1.4112673,-1.9102501,0.04523091,-1.2101723,-0.33526516,-0.65770555,-1.7071763,1
2.0,2,-1.1704651,-1.4487033,8.949784,1.4112661,-1.9102503,0.045231484,-1.210172,-0.3352652,-0.65770555,-1.7071763,1
2.0,2,-1.1704657,-1.4487033,8.949784,1.4112661,-1.9102503,0.04523156,-1.210172,-0.33526483,-0.6577053,-1.7071761,1
2.0,2,-1.170465,-1.4487036,8.949784,1.4112666,-1.9102505,0.045231692,-1.2101725,-0.33526513,-0.6577054,-1.7071763,1
2.0,2,-1.1704648,-1.4487035,8.949784,1.4112659,-1.9102501,0.04523114,-1.2101725,-0.33526498,-0.6577053,-1.7071761,1
2.0,2,-1.170465,-1.4487023,8.949787,1.4112644,-1.9102505,0.045231175,-1.2101717,-0.335265,-0.65770555,-1.7071756,1
1.0,1,-1.8779194,8.388905,-1.839596,-2.4003465,-0.16154756,-1.6584562,-0.47881243,-1.2565522,-0.85989976,-0.93290174,1
1.0,1,-2.0207424,8.380672,-1.7754763,-2.3942432,-0.2972798,-1.501222,-0.4607779,-1.2711442,-0.8708372,-0.94438815,1
1.0,1,-1.714937,8.355038,-1.9296494,-2.4299247,-0.33039114,-1.6439846,-0.20849396,-1.2781744,-0.8823687,-1.0133053,1
1.0,1,-1.015428,8.459017,-2.1873503,-2.375487,-0.38176957,-2.0036829,-0.30735832,-1.2718757,-0.9210676,-1.0609599,1
1.0,1,-1.0626148,8.514625,-2.1668684,-2.3616707,-0.4785538,-1.9427153,-0.48975295,-1.2821438,-0.93361497,-1.0142187,1
1.0,1,-1.53013,8.455829,-1.948922,-2.3550603,-0.17413561,-1.873431,-0.5094133,-1.249123,-0.8813504,-0.9691905,1
3.0,3,-0.7252318,-2.1709292,-3.1051116,7.628234,0.27572036,-3.369428,-1.3635175,-1.3567791,-1.1000781,2.4962087,1
3.0,3,-0.72523135,-2.1709292,-3.1051116,7.6282334,0.27572137,-3.369428,-1.3635182,-1.3567785,-1.1000781,2.4962087,1
3.0,3,-0.72523177,-2.1709287,-3.1051118,7.6282334,0.27572024,-3.369428,-1.3635176,-1.3567787,-1.1000783,2.4962096,1
3.0,3,-0.72523195,-2.1709287,-3.1051118,7.628234,0.27572054,-3.3694282,-1.3635174,-1.3567786,-1.1000782,2.4962084,1
3.0,3,-0.72523195,-2.1709292,-3.1051118,7.628234,0.27571988,-3.3694282,-1.3635172,-1.3567789,-1.1000783,2.4962091,1
3.0,3,-0.7252316,-2.170929,-3.1051118,7.628234,0.27572045,-3.369428,-1.3635176,-1.3567787,-1.1000782,2.4962094,1
6.0,6,-1.1580265,0.366824,-2.3804233,-1.3240293,2.326356,1.9622997,6.24065,-1.040341,-0.65830207,-3.9803612,1
6.0,6,-1.0309913,0.41000038,-2.4674895,-1.3299682,2.3826318,1.8665944,6.2651815,-1.0484239,-0.6715318,-4.0342093,1
6.0,6,-1.0438298,0.2164231,-2.3877614,-1.3257324,2.34328,1.8341358,6.4072685,-1.0088581,-0.69056046,-3.8906171,1
6.0,6,-1.0093921,0.26580158,-2.4707503,-1.2630461,2.4025328,1.8788257,6.308747,-1.0398945,-0.6667284,-4.0266485,1
6.0,6,-1.0054556,0.50289935,-2.515156,-1.3431011,2.4240012,1.8691783,6.1889925,-1.065562,-0.6671225,-4.0901732,1
6.0,6,-1.1380671,0.39046046,-2.3999686,-1.3273848,2.3435059,1.9503582,6.2247596,-1.0447562,-0.6578934,-3.995752,1
6.0,1,-3.2431312,4.878296,-0.27554625,-2.8272188,-2.7171488,0.91262203,-2.024423,-2.0391376,-1.7670747,4.6315217,0
6.0,1,-3.4785993,5.1773667,-0.13185252,-2.7909153,-2.6448033,1.0341773,-2.038349,-2.0507712,-1.7152412,4.1085362,0
6.0,1,-3.4167688,4.7725873,-0.07260467,-2.8075113,-2.5957317,0.85309035,-2.0030847,-2.0404232,-1.6897285,4.5484242,0
6.0,1,-3.394131,4.8804655,-0.12384646,-2.7977831,-2.61303,0.87390167,-1.9937167,-2.052058,-1.7016759,4.4533176,0
6.0,1,-3.3602583,5.307756,-0.25377864,-2.7723923,-2.7008843,1.0146539,-2.0234175,-2.0711937,-1.7495089,4.070788,0
6.0,1,-3.2839932,5.0124307,-0.29380423,-2.802247,-2.733285,1.0123236,-2.0239904,-2.056484,-1.7713541,4.4387693,0
9.0,9,-3.59349,0.8826647,0.19907424,-3.2902262,-2.8180869,4.430718,-1.6462827,-0.9490148,-1.6057242,5.485487,1
9.0,9,-3.5943594,0.86523944,0.20463835,-3.2850378,-2.8119407,4.3953676,-1.6447029,-0.94790745,-1.6030641,5.517275,1
9.0,9,-3.613253,0.8594338,0.20916557,-3.2819867,-2.8113384,4.41983,-1.6319385,-0.9473282,-1.6008369,5.4925675,1
9.0,9,-3.6204836,0.8756642,0.20410703,-3.2864683,-2.818463,4.4810963,-1.6267604,-0.94783324,-1.6030512,5.4377685,1
9.0,9,-3.5957031,0.9150198,0.19841674,-3.2960508,-2.828327,4.3695173,-1.6524417,-0.95768636,-1.609127,5.5209208,1
9.0,9,-3.5482252,0.8780435,0.19993693,-3.288356,-2.8135366,4.2279,-1.674381,-0.9544848,-1.6079905,5.6560826,1
6.0,6,-1.3092014,-1.3415942,0.17491193,-1.3424141,-2.4271975,2.7863991,6.606985,-0.8463482,-1.3926355,-0.9910457,1
6.0,6,-1.3015969,-1.343951,0.17265676,-1.3483756,-2.4393003,2.7148304,6.6204343,-0.8474247,-1.4047383,-0.92000735,1
6.0,6,-1.3214642,-1.345511,0.190619,-1.3462678,-2.4395518,2.7167196,6.6102757,-0.8494437,-1.4049014,-0.9107665,1
6.0,6,-1.2970141,-1.307073,0.17296422,-1.3583661,-2.4408486,2.7519548,6.599239,-0.85802233,-1.400035,-0.974525,1
6.0,6,-1.2962725,-1.3116373,0.16814359,-1.355054,-2.4346316,2.778523,6.599308,-0.8545856,-1.3953978,-0.99946547,1
6.0,6,-1.3082646,-1.3316147,0.17475332,-1.345794,-2.4281757,2.7927084,6.6016135,-0.8490204,-1.3921688,-1.0008887,1
2.0,2,-1.0715951,-1.4365861,9.503062,-0.9611494,-1.8119872,-0.10625612,-0.7275004,-0.28783062,-0.6085589,-0.56771994,1
2.0,2,-1.0715958,-1.4365877,9.503062,-0.96114796,-1.8119879,-0.10625485,-0.7275005,-0.28783068,-0.6085588,-0.5677203,1
2.0,2,-1.0715966,-1.4365878,9.503063,-0.9611481,-1.8119876,-0.10625421,-0.7275006,-0.28783062,-0.60855854,-0.56771994,1
2.0,2,-1.0715934,-1.4365826,9.503062,-0.9611519,-1.8119884,-0.10625968,-0.72750056,-0.28783095,-0.608559,-0.56771934,1
2.0,2,-1.0715945,-1.4365853,9.503062,-0.9611502,-1.8119876,-0.10625736,-0.7275006,-0.2878308,-0.6085588,-0.5677197,1
2.0,2,-1.0715991,-1.4365915,9.503063,-0.9611444,-1.8119876,-0.106250815,-0.72749996,-0.2878301,-0.6085584,-0.5677209,1
4.0,4,-0.78275806,-1.109274,-1.7993698,-0.68515617,9.407122,-1.4400034,0.08972605,-0.42511564,-0.3392638,-1.0528401,1
4.0,4,-0.83023006,-1.1342438,-1.7833445,-0.6935362,9.407168,-1.3915489,0.0931069,-0.42420563,-0.3337057,-1.0474064,1
4.0,4,-0.88672346,-1.2002857,-1.7666466,-0.6809813,9.403552,-1.3680295,0.13286595,-0.41925934,-0.32730523,-1.0130947,1
4.0,4,-0.87862295,-1.1908326,-1.7685333,-0.68529123,9.402211,-1.3735509,0.13192107,-0.41975418,-0.3296628,-1.0148606,1
4.0,4,-0.8078522,-1.1083764,-1.7909452,-0.6951103,9.411227,-1.3978388,0.07094472,-0.42646635,-0.3341112,-1.0652249,1
4.0,4,-0.78410137,-1.1097844,-1.7990757,-0.6843685,9.407808,-1.4379745,0.08798296,-0.4251848,-0.33851883,-1.0539285,1
0.0,0,8.307852,0.16850892,-2.018783,0.7879456,-0.49229434,-0.32714587,-1.8958882,-0.7189299,-1.1495205,-0.7070781,1
0.0,0,8.351941,0.08641448,-1.9756433,0.8044047,-0.49975833,-0.3688904,-1.9141458,-0.70495653,-1.1439743,-0.6446259,1
0.0,0,8.350058,0.08320276,-1.9605769,0.80289674,-0.49541983,-0.40256178,-1.9213134,-0.7054357,-1.1474842,-0.6060263,1
0.0,0,8.331558,0.10627819,-1.9519068,0.79758245,-0.49436954,-0.4077024,-1.9220388,-0.7122122,-1.1490445,-0.60667074,1
0.0,0,8.312219,0.11112691,-1.9219005,0.7933302,-0.49508002,-0.44770253,-1.9377345,-0.71708304,-1.1563612,-0.5438719,1
0.0,0,8.30552,0.12386263,-1.9573588,0.8040046,-0.49602488,-0.39240307,-1.9226379,-0.7186474,-1.1524359,-0.611779,1
3.0,3,-0.49739242,-3.1862154,-3.741655,7.606298,1.2061958,-3.6634827,0.4853127,-1.2321016,-0.96650136,1.8106285,1
3.0,3,-0.4973932,-3.1862159,-3.7416556,7.606299,1.2061954,-3.6634817,0.48531333,-1.2321014,-0.96650136,1.8106285,1
3.0,3,-0.49739313,-3.186216,-3.741655,7.6062984,1.2061949,-3.6634822,0.48531404,-1.2321016,-0.9665009,1.8106278,1
3.0,3,-0.4973932,-3.186216,-3.7416549,7.6062994,1.2061951,-3.6634827,0.4853137,-1.2321019,-0.9665011,1.8106288,1
3.0,3,-0.49739295,-3.1862156,-3.7416556,7.6063,1.2061954,-3.6634822,0.48531282,-1.2321012,-0.9665011,1.8106276,1
3.0,3,-0.49739295,-3.1862164,-3.7416556,7.606299,1.2061961,-3.6634822,0.4853128,-1.2321017,-0.96650124,1.8106288,1
